幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,29.77000,30.12000,30.09800,30.03100,29.94600,29.86200,29.77200,29.69900,29.61900,本行賣出,30.44000,30.22000,30.20500,30.14600,30.07200,30.00300,29.92500,29.86000,29.79300,
HKD,本行買入,3.70500,3.83100,3.82800,3.82100,3.81100,3.80300,3.79500,3.78600,3.77800,本行賣出,3.90900,3.89100,3.88900,3.88400,3.87500,3.86700,3.86000,3.85300,3.84500,
GBP,本行買入,38.96000,39.97000,39.92400,39.83200,39.72000,39.61700,39.51200,39.40800,39.30400,本行賣出,41.08000,40.37000,40.34300,40.28800,40.18000,40.08200,39.99200,39.90200,39.81200,
AUD,本行買入,19.00000,19.29000,19.26900,19.22700,19.17900,19.13600,19.09300,19.05000,19.00800,本行賣出,19.78000,19.49000,19.47900,19.45600,19.40900,19.36900,19.33300,19.29600,19.26000,
CAD,本行買入,21.13000,21.53000,21.51800,21.49400,21.46600,21.44100,21.41500,21.38900,21.36300,本行賣出,22.04000,21.73000,21.72500,21.71600,21.69000,21.66900,21.64900,21.63000,21.61100,
SGD,本行買入,22.69000,23.18000,23.16700,23.14100,23.11200,23.09500,23.07500,23.05500,23.03500,本行賣出,23.60000,23.36000,23.35800,23.35400,23.33200,23.31300,23.30000,23.28700,23.27400,
CHF,本行買入,35.36000,36.04000,36.04500,36.05500,36.09800,36.13900,36.17700,36.21400,36.25200,本行賣出,36.56000,36.29000,36.31300,36.35900,36.40900,36.45300,36.50400,36.55500,36.60700,
JPY,本行買入,0.19840,0.20570,0.20570,0.20570,0.20590,0.20600,0.20610,0.20620,0.20630,本行賣出,0.21120,0.20970,0.20980,0.21000,0.21030,0.21040,0.21060,0.21090,0.21110,
ZAR,本行買入,0.00000,1.62900,1.62600,1.61900,1.61100,1.60200,1.59300,1.58500,1.57700,本行賣出,0.00000,1.70900,1.70600,1.70100,1.69300,1.68400,1.67700,1.66900,1.66100,
SEK,本行買入,0.00000,3.06000,3.05800,3.05500,3.05200,3.04900,3.04600,3.04300,3.04100,本行賣出,0.00000,3.16000,3.16000,3.16000,3.15800,3.15600,3.15400,3.15300,3.15100,
NZD,本行買入,17.37000,17.75000,17.73400,17.70300,17.66800,17.64000,17.61000,17.58000,17.55100,本行賣出,18.22000,17.95000,17.94300,17.93000,17.89800,17.87400,17.84900,17.82400,17.79900,
THB,本行買入,0.77970,0.89310,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.96970,0.93310,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.47630,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.60830,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00223,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,32.99000,33.61000,33.59600,33.56700,33.54100,33.52000,33.49700,33.47500,33.43600,本行賣出,34.33000,34.01000,34.00900,34.00700,33.98500,33.97000,33.96000,33.94900,33.93800,
KRW,本行買入,0.01991,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02381,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00094,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00135,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,6.02200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,7.54700,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.09200,4.16400,4.16290,4.16070,4.16000,4.15930,4.15800,4.15620,4.15550,本行賣出,4.25400,4.21400,4.21470,4.21610,4.21560,4.21490,4.21500,4.21500,4.21510,
