幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,31.24000,31.59000,31.57400,31.52100,31.46600,31.40400,31.34100,31.28800,31.23600,本行賣出,31.91000,31.69000,31.67700,31.63000,31.58000,31.52600,31.47000,31.42400,31.37500,
HKD,本行買入,3.90200,4.02800,4.02600,4.02300,4.01800,4.01300,4.00800,4.00300,3.99900,本行賣出,4.10600,4.08800,4.08700,4.08500,4.08200,4.07700,4.07300,4.07000,4.06600,
GBP,本行買入,41.33000,42.34000,42.30200,42.22500,42.13600,42.04200,41.95900,41.87700,41.79500,本行賣出,43.45000,42.74000,42.71800,42.67300,42.59700,42.50300,42.43100,42.36000,42.28800,
AUD,本行買入,20.96000,21.25000,21.23300,21.19800,21.15500,21.10800,21.06400,21.02000,20.97200,本行賣出,21.74000,21.45000,21.44000,21.42000,21.38200,21.33500,21.29800,21.25800,21.21500,
CAD,本行買入,22.38000,22.78000,22.77200,22.75600,22.73800,22.71800,22.70000,22.68200,22.66400,本行賣出,23.29000,22.98000,22.97700,22.97100,22.95800,22.94100,22.93000,22.91900,22.90800,
SGD,本行買入,24.07000,24.56000,24.55700,24.55000,24.54700,24.54600,24.54400,24.54200,24.54000,本行賣出,24.98000,24.74000,24.74300,24.74900,24.75000,24.75100,24.75800,24.76600,24.77300,
CHF,本行買入,39.14000,39.82000,39.82800,39.84400,39.88300,39.92900,39.97300,40.01700,40.06100,本行賣出,40.34000,40.07000,40.09400,40.14300,40.19200,40.24100,40.29800,40.35600,40.41300,
JPY,本行買入,0.19110,0.19840,0.19840,0.19840,0.19860,0.19860,0.19870,0.19880,0.19890,本行賣出,0.20390,0.20240,0.20250,0.20270,0.20290,0.20300,0.20330,0.20350,0.20370,
ZAR,本行買入,0.00000,1.89300,1.89000,1.88400,1.87700,1.86900,1.86000,1.85200,1.84400,本行賣出,0.00000,1.97300,1.97100,1.96600,1.95900,1.95100,1.94400,1.93600,1.92900,
SEK,本行買入,0.00000,3.42000,3.41900,3.41600,3.41500,3.41300,3.41100,3.40900,3.40700,本行賣出,0.00000,3.52000,3.52000,3.52000,3.52000,3.51800,3.51800,3.51700,3.51700,
NZD,本行買入,18.03000,18.41000,18.40100,18.38300,18.36400,18.34600,18.33000,18.31300,18.29700,本行賣出,18.88000,18.61000,18.60900,18.60800,18.59400,18.57600,18.56400,18.55200,18.54100,
THB,本行買入,0.88960,1.00300,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,1.07960,1.04300,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.46770,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.59970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00223,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,36.24000,36.86000,36.84900,36.82700,36.81200,36.79700,36.77800,36.75900,36.72700,本行賣出,37.58000,37.26000,37.25800,37.25500,37.24200,37.23100,37.22400,37.21800,37.21100,
KRW,本行買入,0.01979,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02369,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00098,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00139,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,6.77700,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,8.30200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.44800,4.52000,4.51900,4.51690,4.51650,4.51590,4.51460,4.51280,4.51200,本行賣出,4.61000,4.57000,4.57020,4.57070,4.57020,4.56970,4.56980,4.56990,4.57010,
