幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,31.48000,31.83000,31.80800,31.75800,31.69500,31.62500,31.56400,31.50000,31.44500,本行賣出,32.15000,31.93000,31.91100,31.86600,31.80900,31.74600,31.69200,31.63500,31.58400,
HKD,本行買入,3.92000,4.04600,4.04400,4.04100,4.03800,4.03500,4.03100,4.02700,4.02200,本行賣出,4.12400,4.10600,4.10500,4.10400,4.10200,4.09800,4.09600,4.09300,4.09000,
GBP,本行買入,41.35000,42.36000,42.32400,42.25200,42.18400,42.11100,42.03600,41.96200,41.88800,本行賣出,43.47000,42.76000,42.73700,42.69100,42.62600,42.55500,42.49300,42.43000,42.36700,
AUD,本行買入,21.73000,22.02000,22.00000,21.96000,21.91800,21.87000,21.82000,21.76700,21.71300,本行賣出,22.51000,22.22000,22.20600,22.17900,22.13900,22.09200,22.04800,22.00100,21.95300,
CAD,本行買入,22.55000,22.95000,22.94000,22.92100,22.91000,22.89600,22.88100,22.86600,22.85100,本行賣出,23.46000,23.15000,23.14800,23.14300,23.13400,23.12100,23.11300,23.10400,23.09600,
SGD,本行買入,24.27000,24.76000,24.75500,24.74500,24.75800,24.76100,24.76400,24.76700,24.77000,本行賣出,25.18000,24.94000,24.94500,24.95400,24.96800,24.97500,24.98500,24.99600,25.00600,
CHF,本行買入,39.40000,40.08000,40.09000,40.11100,40.18100,40.23100,40.28500,40.34000,40.39500,本行賣出,40.60000,40.33000,40.35200,40.39500,40.46700,40.52100,40.58800,40.65500,40.72200,
JPY,本行買入,0.19060,0.19790,0.19790,0.19790,0.19810,0.19820,0.19820,0.19830,0.19840,本行賣出,0.20340,0.20190,0.20200,0.20210,0.20230,0.20240,0.20260,0.20280,0.20310,
ZAR,本行買入,0.00000,1.83000,1.82700,1.82000,1.81200,1.80500,1.79700,1.78900,1.78100,本行賣出,0.00000,1.91000,1.90800,1.90300,1.89500,1.88800,1.88100,1.87400,1.86600,
SEK,本行買入,0.00000,3.36000,3.35900,3.35600,3.35500,3.35400,3.35300,3.35200,3.35100,本行賣出,0.00000,3.46000,3.46000,3.46000,3.46100,3.45900,3.45900,3.45900,3.45900,
NZD,本行買入,17.97000,18.35000,18.34100,18.32400,18.31400,18.29900,18.28300,18.26700,18.25000,本行賣出,18.82000,18.55000,18.54700,18.54000,18.53200,18.51800,18.50700,18.49600,18.48500,
THB,本行買入,0.84360,0.95700,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,1.03360,0.99700,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.46320,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.59520,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00223,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,36.01000,36.63000,36.61600,36.58700,36.56200,36.53400,36.50100,36.46900,36.41700,本行賣出,37.35000,37.03000,37.02900,37.02600,37.00700,36.98500,36.96700,36.94900,36.93100,
KRW,本行買入,0.01943,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02333,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00099,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00140,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,6.95800,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,8.48300,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.51700,4.58900,4.58810,4.58620,4.58690,4.58720,4.58730,4.58740,4.58760,本行賣出,4.67900,4.63900,4.63960,4.64090,4.64160,4.64160,4.64290,4.64420,4.64550,
