幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,29.01000,29.36000,29.34000,29.27600,29.19400,29.12300,29.04600,28.97200,28.90500,本行賣出,29.68000,29.46000,29.44600,29.39200,29.32400,29.26300,29.20200,29.14000,29.08000,
HKD,本行買入,3.59000,3.71600,3.71600,3.71700,3.71600,3.71400,3.70900,3.70400,3.69900,本行賣出,3.79400,3.77600,3.77800,3.78100,3.78100,3.77900,3.77600,3.77200,3.76900,
GBP,本行買入,38.17000,39.18000,39.13700,39.05100,38.96100,38.87400,38.77900,38.68300,38.58800,本行賣出,40.29000,39.58000,39.55800,39.51300,39.43000,39.34500,39.26500,39.18500,39.10400,
AUD,本行買入,18.62000,18.91000,18.89200,18.85700,18.82200,18.78900,18.75400,18.71800,18.68200,本行賣出,19.40000,19.11000,19.10300,19.08800,19.05600,19.02400,18.99600,18.96700,18.93800,
CAD,本行買入,20.90000,21.30000,21.28800,21.26500,21.24200,21.22300,21.20000,21.17700,21.15400,本行賣出,21.81000,21.50000,21.49900,21.49600,21.47700,21.46000,21.44500,21.42900,21.41400,
SGD,本行買入,22.29000,22.78000,22.77200,22.75500,22.74500,22.73600,22.72400,22.71300,22.70100,本行賣出,23.20000,22.96000,22.96400,22.97300,22.96700,22.96000,22.95700,22.95300,22.95000,
CHF,本行買入,35.76000,36.44000,36.44900,36.46600,36.50600,36.55300,36.59800,36.64300,36.68800,本行賣出,36.96000,36.69000,36.71900,36.77700,36.82400,36.87300,36.93200,36.99100,37.05000,
JPY,本行買入,0.18850,0.19580,0.19580,0.19590,0.19610,0.19620,0.19640,0.19650,0.19670,本行賣出,0.20130,0.19980,0.19990,0.20010,0.20040,0.20060,0.20080,0.20110,0.20130,
ZAR,本行買入,0.00000,1.60000,1.59700,1.59000,1.58300,1.57600,1.56800,1.56000,1.55200,本行賣出,0.00000,1.68000,1.67800,1.67300,1.66600,1.65900,1.65100,1.64400,1.63700,
SEK,本行買入,0.00000,2.97000,2.96900,2.96600,2.96400,2.96300,2.96100,2.96000,2.95800,本行賣出,0.00000,3.07000,3.07000,3.07100,3.07000,3.06900,3.06900,3.06800,3.06800,
NZD,本行買入,16.92000,17.30000,17.28600,17.25700,17.23000,17.20600,17.17800,17.14900,17.12100,本行賣出,17.77000,17.50000,17.49600,17.48900,17.46600,17.44200,17.42100,17.39900,17.37700,
THB,本行買入,0.77590,0.88930,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.96590,0.92930,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.44760,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.57960,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00143,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00213,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,33.28000,33.90000,33.89100,33.87300,33.85700,33.84400,33.82900,33.81300,33.78600,本行賣出,34.62000,34.30000,34.29800,34.29500,34.28200,34.27400,34.27200,34.27000,34.26800,
KRW,本行買入,0.01939,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02329,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00090,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00131,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,5.89800,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,7.42300,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,3.99600,4.06800,4.06740,4.06620,4.06510,4.06430,4.06320,4.06170,4.06090,本行賣出,4.15800,4.11800,4.11790,4.11760,4.11670,4.11690,4.11680,4.11670,4.11660,
