幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,32.58500,32.93500,32.91200,32.85000,32.75200,32.67300,32.58300,32.49300,32.41000,本行賣出,33.25500,33.03500,33.01800,32.96600,32.88200,32.81000,32.73100,32.65500,32.58500,
HKD,本行買入,4.07800,4.20400,4.20100,4.19500,4.18600,4.17900,4.17000,4.16100,4.15200,本行賣出,4.28200,4.26400,4.26200,4.25800,4.24900,4.24200,4.23400,4.22600,4.21900,
GBP,本行買入,39.75000,40.76000,40.71800,40.63500,40.51900,40.41900,40.31100,40.20300,40.09500,本行賣出,41.87000,41.16000,41.13400,41.08200,40.96400,40.86700,40.77200,40.67600,40.58000,
AUD,本行買入,20.08000,20.37000,20.33100,20.25400,20.19900,20.15400,20.10400,20.05500,20.00400,本行賣出,20.86000,20.57000,20.57700,20.59200,20.53600,20.49300,20.44800,20.40500,20.36100,
CAD,本行買入,22.35000,22.75000,22.73800,22.71300,22.67600,22.65200,22.62100,22.58900,22.55700,本行賣出,23.26000,22.95000,22.94500,22.93500,22.89700,22.87600,22.85100,22.82700,22.80300,
SGD,本行買入,23.69000,24.18000,24.16600,24.13700,24.09500,24.07100,24.03800,24.00500,23.97200,本行賣出,24.60000,24.36000,24.35600,24.34800,24.30700,24.28200,24.25700,24.23100,24.20500,
CHF,本行買入,35.36000,36.04000,36.04600,36.05700,36.06900,36.11600,36.14700,36.17800,36.20900,本行賣出,36.56000,36.29000,36.31200,36.35500,36.36800,36.41700,36.45900,36.50200,36.54400,
JPY,本行買入,0.20300,0.21030,0.21040,0.21050,0.21050,0.21070,0.21080,0.21100,0.21110,本行賣出,0.21580,0.21430,0.21440,0.21470,0.21480,0.21510,0.21530,0.21550,0.21580,
ZAR,本行買入,0.00000,1.71900,1.71600,1.70900,1.70000,1.69100,1.68200,1.67300,1.66400,本行賣出,0.00000,1.79900,1.79600,1.79100,1.78200,1.77300,1.76500,1.75600,1.74800,
SEK,本行買入,0.00000,2.93000,2.92900,2.92700,2.92300,2.92200,2.91900,2.91700,2.91400,本行賣出,0.00000,3.03000,3.03000,3.03000,3.02700,3.02600,3.02400,3.02200,3.02000,
NZD,本行買入,18.02000,18.40000,18.36700,18.30200,18.25900,18.22700,18.19300,18.15800,18.12200,本行賣出,18.87000,18.60000,18.60700,18.62200,18.57900,18.54800,18.51800,18.48900,18.45900,
THB,本行買入,0.84410,0.95750,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,1.03410,0.99750,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.49950,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.63150,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00168,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00238,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,33.20000,33.82000,33.80400,33.77200,33.73100,33.70200,33.67000,33.63700,33.58300,本行賣出,34.54000,34.22000,34.21300,34.19900,34.16500,34.14500,34.13000,34.11400,34.09700,
KRW,本行買入,0.02086,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02476,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00108,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00149,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,6.36900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,7.89400,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.41500,4.48700,4.48370,4.47700,4.47080,4.46580,4.46050,4.45280,4.44960,本行賣出,4.57700,4.53700,4.53560,4.53290,4.52840,4.52280,4.51970,4.51660,4.51340,
