幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,31.18000,31.53000,31.51500,31.46800,31.40600,31.34600,31.28800,31.22800,31.17000,本行賣出,31.85000,31.63000,31.62000,31.57800,31.52300,31.47200,31.42000,31.36800,31.30700,
HKD,本行買入,3.87300,3.99900,3.99800,3.99500,3.99200,3.98900,3.98500,3.98000,3.97600,本行賣出,4.07700,4.05900,4.05900,4.05800,4.05500,4.05200,4.05000,4.04700,4.04400,
GBP,本行買入,40.79000,41.80000,41.77000,41.71000,41.62900,41.54900,41.46000,41.37200,41.28400,本行賣出,42.91000,42.20000,42.18400,42.15100,42.07200,41.99400,41.92000,41.84600,41.77300,
AUD,本行買入,21.81000,22.10000,22.08000,22.04000,21.98400,21.93000,21.87300,21.81500,21.75800,本行賣出,22.59000,22.30000,22.28700,22.26200,22.20700,22.15300,22.10400,22.05300,22.00400,
CAD,本行買入,21.90000,22.30000,22.29400,22.28200,22.27200,22.25800,22.24100,22.22500,22.20800,本行賣出,22.81000,22.50000,22.50200,22.50500,22.49500,22.48200,22.47400,22.46500,22.45600,
SGD,本行買入,23.94000,24.43000,24.42900,24.42800,24.43600,24.44400,24.45100,24.45700,24.46400,本行賣出,24.85000,24.61000,24.62000,24.63900,24.64700,24.65800,24.67300,24.68700,24.70200,
CHF,本行買入,38.66000,39.34000,39.35400,39.38300,39.44600,39.50200,39.55500,39.60900,39.66300,本行賣出,39.86000,39.59000,39.61900,39.67700,39.74100,39.80000,39.86700,39.93500,40.00400,
JPY,本行買入,0.18740,0.19470,0.19470,0.19480,0.19490,0.19500,0.19510,0.19520,0.19530,本行賣出,0.20020,0.19870,0.19880,0.19890,0.19910,0.19930,0.19950,0.19970,0.19980,
ZAR,本行買入,0.00000,1.89000,1.88700,1.88000,1.87100,1.86300,1.85400,1.84600,1.83700,本行賣出,0.00000,1.97000,1.96800,1.96500,1.95600,1.94800,1.94100,1.93300,1.92500,
SEK,本行買入,0.00000,3.28000,3.27900,3.27800,3.27700,3.27700,3.27500,3.27400,3.27200,本行賣出,0.00000,3.38000,3.38100,3.38200,3.38100,3.38100,3.38100,3.38100,3.38100,
NZD,本行買入,17.79000,18.17000,18.16200,18.14700,18.13000,18.11300,18.09000,18.06700,18.04400,本行賣出,18.64000,18.37000,18.37000,18.37100,18.35500,18.33900,18.32300,18.30600,18.29000,
THB,本行買入,0.83700,0.95040,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,1.02700,0.99040,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.45530,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.58730,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00143,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00213,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,35.54000,36.16000,36.15000,36.13000,36.10900,36.08800,36.06200,36.03600,35.99400,本行賣出,36.88000,36.56000,36.55800,36.55300,36.53500,36.51900,36.50600,36.49300,36.47900,
KRW,本行買入,0.01891,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02281,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00097,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00138,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,6.66600,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,8.19100,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.57200,4.64400,4.64410,4.64430,4.64580,4.64730,4.64830,4.64980,4.65050,本行賣出,4.73400,4.69400,4.69460,4.69580,4.69740,4.69860,4.70060,4.70270,4.70470,
