幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,31.50500,31.85500,31.83900,31.78500,31.72400,31.65300,31.59800,31.54300,31.48200,本行賣出,32.17500,31.95500,31.94200,31.89300,31.83800,31.77400,31.72500,31.67700,31.62200,
HKD,本行買入,3.91500,4.04100,4.03900,4.03600,4.03300,4.03000,4.02600,4.02200,4.01700,本行賣出,4.11900,4.10100,4.10000,4.09900,4.09700,4.09300,4.09100,4.08800,4.08500,
GBP,本行買入,41.27000,42.28000,42.24400,42.17200,42.10400,42.03100,41.95600,41.88200,41.80800,本行賣出,43.39000,42.68000,42.65700,42.61100,42.54600,42.47500,42.41300,42.35000,42.28700,
AUD,本行買入,22.16000,22.45000,22.43000,22.39000,22.34800,22.30000,22.25000,22.19700,22.14300,本行賣出,22.94000,22.65000,22.63600,22.60900,22.56900,22.52200,22.47800,22.43100,22.38300,
CAD,本行買入,22.81000,23.21000,23.20000,23.18100,23.17000,23.15600,23.14100,23.12600,23.11100,本行賣出,23.72000,23.41000,23.40800,23.40300,23.39400,23.38100,23.37300,23.36400,23.35600,
SGD,本行買入,24.38000,24.87000,24.86500,24.85500,24.86800,24.87100,24.87400,24.87700,24.88000,本行賣出,25.29000,25.05000,25.05500,25.06400,25.07800,25.08500,25.09500,25.10600,25.11600,
CHF,本行買入,39.69000,40.37000,40.38000,40.40100,40.47100,40.52100,40.57500,40.63000,40.68500,本行賣出,40.89000,40.62000,40.64200,40.68500,40.75700,40.81100,40.87800,40.94500,41.01200,
JPY,本行買入,0.19120,0.19850,0.19850,0.19850,0.19860,0.19880,0.19890,0.19900,0.19910,本行賣出,0.20400,0.20250,0.20260,0.20280,0.20300,0.20310,0.20330,0.20350,0.20370,
ZAR,本行買入,0.00000,1.86900,1.86600,1.85900,1.85100,1.84400,1.83600,1.82800,1.82000,本行賣出,0.00000,1.94900,1.94700,1.94200,1.93400,1.92700,1.92000,1.91300,1.90500,
SEK,本行買入,0.00000,3.37000,3.36900,3.36600,3.36500,3.36400,3.36300,3.36200,3.36100,本行賣出,0.00000,3.47000,3.47000,3.47000,3.47100,3.46900,3.46900,3.46900,3.46900,
NZD,本行買入,18.11000,18.49000,18.48100,18.46400,18.45400,18.43900,18.42300,18.40700,18.39000,本行賣出,18.96000,18.69000,18.68700,18.68000,18.67200,18.65800,18.64700,18.63600,18.62500,
THB,本行買入,0.85630,0.96970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,1.04630,1.00970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.46760,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.59960,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00223,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,35.87000,36.49000,36.48000,36.45900,36.44000,36.41800,36.39400,36.36900,36.33000,本行賣出,37.21000,36.89000,36.88900,36.88600,36.87000,36.85500,36.84600,36.83600,36.82600,
KRW,本行買入,0.01970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02360,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00099,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00140,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,7.11800,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,8.64300,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.53400,4.60600,4.60570,4.60520,4.60530,4.60560,4.60560,4.60550,4.60550,本行賣出,4.69600,4.65600,4.65660,4.65790,4.65800,4.65820,4.65960,4.66100,4.66250,
