幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,31.13000,31.48000,31.46200,31.40100,31.33800,31.27600,31.21200,31.14400,31.08600,本行賣出,31.80000,31.58000,31.56500,31.50800,31.45500,31.40100,31.34400,31.28400,31.23200,
HKD,本行買入,3.89700,4.02300,4.02100,4.01600,4.01100,4.00600,4.00000,3.99400,3.98700,本行賣出,4.10100,4.08300,4.08100,4.07800,4.07300,4.06900,4.06400,4.05900,4.05400,
GBP,本行買入,41.09000,42.10000,42.06200,41.98500,41.89700,41.81600,41.72600,41.63600,41.54600,本行賣出,43.21000,42.50000,42.47800,42.43300,42.34500,42.26700,42.19100,42.11500,42.03900,
AUD,本行買入,20.53000,20.82000,20.80200,20.76600,20.72400,20.68600,20.64200,20.59700,20.55100,本行賣出,21.31000,21.02000,21.01200,20.99500,20.95500,20.91700,20.88100,20.84200,20.80400,
CAD,本行買入,22.38000,22.78000,22.77400,22.76100,22.74500,22.73000,22.71000,22.68900,22.66900,本行賣出,23.29000,22.98000,22.97800,22.97500,22.96100,22.94600,22.93400,22.92300,22.91100,
SGD,本行買入,23.84000,24.33000,24.32600,24.31900,24.31900,24.32000,24.31300,24.30700,24.30100,本行賣出,24.75000,24.51000,24.51500,24.52500,24.52800,24.52800,24.53200,24.53500,24.53900,
CHF,本行買入,38.87000,39.55000,39.57000,39.60900,39.64600,39.68800,39.72700,39.76800,39.80800,本行賣出,40.07000,39.80000,39.82900,39.88600,39.92400,39.96700,40.02300,40.07900,40.13600,
JPY,本行買入,0.19100,0.19830,0.19830,0.19840,0.19850,0.19860,0.19870,0.19870,0.19880,本行賣出,0.20380,0.20230,0.20240,0.20260,0.20270,0.20290,0.20300,0.20320,0.20340,
ZAR,本行買入,0.00000,1.84600,1.84300,1.83700,1.82800,1.82100,1.81300,1.80500,1.79700,本行賣出,0.00000,1.92600,1.92400,1.91900,1.91100,1.90400,1.89600,1.88900,1.88100,
SEK,本行買入,0.00000,3.36000,3.35900,3.35700,3.35600,3.35400,3.35200,3.35000,3.34700,本行賣出,0.00000,3.46000,3.46000,3.46100,3.46000,3.45900,3.45800,3.45700,3.45500,
NZD,本行買入,17.74000,18.12000,18.11100,18.09400,18.07600,18.06100,18.04200,18.02300,18.00400,本行賣出,18.59000,18.32000,18.32000,18.31900,18.30200,18.28800,18.27500,18.26200,18.24900,
THB,本行買入,0.88330,0.99670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,1.07330,1.03670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.47100,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.60300,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00223,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,36.16000,36.78000,36.76800,36.74400,36.71500,36.69800,36.67100,36.64400,36.60100,本行賣出,37.50000,37.18000,37.17700,37.17200,37.15300,37.13700,37.12300,37.10900,37.09500,
KRW,本行買入,0.01957,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02347,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00097,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00138,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,6.70700,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,8.23200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.38600,4.45800,4.45670,4.45420,4.45250,4.45180,4.45040,4.44830,4.44750,本行賣出,4.54800,4.50800,4.50820,4.50870,4.50790,4.50670,4.50600,4.50530,4.50460,
