幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,30.11500,30.46500,30.44600,30.38500,30.32000,30.25300,30.18800,30.13400,30.07400,本行賣出,30.78500,30.56500,30.55100,30.49600,30.43900,30.37900,30.32000,30.27400,30.22000,
HKD,本行買入,3.76400,3.89000,3.88700,3.88100,3.87600,3.86900,3.86300,3.85700,3.85100,本行賣出,3.96800,3.95000,3.94800,3.94500,3.93900,3.93200,3.92800,3.92300,3.91900,
GBP,本行買入,39.81000,40.82000,40.78100,40.70400,40.62000,40.52600,40.43400,40.34100,40.24800,本行賣出,41.93000,41.22000,41.19600,41.14700,41.06100,40.96900,40.89300,40.81700,40.74100,
AUD,本行買入,19.71000,20.00000,19.98200,19.94700,19.91200,19.87500,19.83500,19.79500,19.76100,本行賣出,20.49000,20.20000,20.19100,20.17300,20.13700,20.10100,20.07300,20.04400,20.00800,
CAD,本行買入,21.37000,21.77000,21.76100,21.74200,21.72400,21.71000,21.69000,21.67000,21.65000,本行賣出,22.28000,21.97000,21.96600,21.95900,21.94100,21.92700,21.91700,21.90600,21.89600,
SGD,本行買入,23.04000,23.53000,23.52600,23.51800,23.51900,23.51800,23.51600,23.51400,23.51200,本行賣出,23.95000,23.71000,23.71400,23.72300,23.72400,23.72400,23.73100,23.73800,23.74500,
CHF,本行買入,37.44000,38.12000,38.13000,38.15000,38.19600,38.26300,38.30000,38.33600,38.37300,本行賣出,38.64000,38.37000,38.39500,38.44500,38.49300,38.55900,38.61300,38.66800,38.72200,
JPY,本行買入,0.19340,0.20070,0.20070,0.20080,0.20090,0.20110,0.20120,0.20130,0.20140,本行賣出,0.20620,0.20470,0.20480,0.20500,0.20520,0.20540,0.20560,0.20580,0.20600,
ZAR,本行買入,0.00000,1.73200,1.72900,1.72200,1.71500,1.70700,1.69900,1.69100,1.68400,本行賣出,0.00000,1.81200,1.81000,1.80500,1.79800,1.79000,1.78300,1.77600,1.76900,
SEK,本行買入,0.00000,3.21000,3.20900,3.20700,3.20500,3.20500,3.20300,3.20100,3.19900,本行賣出,0.00000,3.31000,3.31000,3.31100,3.31000,3.30900,3.30800,3.30800,3.30700,
NZD,本行買入,17.25000,17.63000,17.61900,17.59800,17.58000,17.56600,17.54700,17.52900,17.51000,本行賣出,18.10000,17.83000,17.82600,17.81900,17.80100,17.78700,17.77600,17.76500,17.75300,
THB,本行買入,0.80930,0.92270,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.99930,0.96270,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.45910,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.59110,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00223,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,34.82000,35.44000,35.43000,35.41100,35.38700,35.37400,35.35000,35.32600,35.28800,本行賣出,36.16000,35.84000,35.83800,35.83500,35.82000,35.81100,35.80300,35.79600,35.78900,
KRW,本行買入,0.01986,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02376,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00093,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00134,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,6.21300,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,7.73800,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.17500,4.24700,4.24620,4.24470,4.24390,4.24400,4.24200,4.23950,4.23800,本行賣出,4.33700,4.29700,4.29710,4.29740,4.29720,4.29710,4.29700,4.29700,4.29690,
