幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,31.10500,31.45500,31.43900,31.39400,31.33200,31.27700,31.21500,31.15700,31.10100,本行賣出,31.77500,31.55500,31.54200,31.50200,31.44800,31.39900,31.34500,31.29400,31.24300,
HKD,本行買入,3.86600,3.99200,3.99100,3.98800,3.98400,3.98000,3.97700,3.97300,3.96900,本行賣出,4.07000,4.05200,4.05200,4.05100,4.04700,4.04400,4.04200,4.03900,4.03700,
GBP,本行買入,41.35000,42.36000,42.32500,42.25600,42.16500,42.07300,41.97200,41.87100,41.77000,本行賣出,43.47000,42.76000,42.73900,42.69600,42.60900,42.52000,42.43000,42.33900,42.24800,
AUD,本行買入,22.42000,22.71000,22.68800,22.64300,22.58500,22.52800,22.46900,22.40700,22.34600,本行賣出,23.20000,22.91000,22.89500,22.86400,22.80700,22.75300,22.69900,22.64400,22.58900,
CAD,本行買入,22.48000,22.88000,22.87200,22.85700,22.84100,22.82600,22.80600,22.78600,22.76600,本行賣出,23.39000,23.08000,23.07800,23.07300,23.05900,23.04700,23.03300,23.01900,23.00500,
SGD,本行買入,24.16000,24.65000,24.64600,24.63900,24.64400,24.64700,24.65300,24.65900,24.66400,本行賣出,25.07000,24.83000,24.83700,24.85200,24.85700,24.86400,24.87700,24.88900,24.90100,
CHF,本行買入,39.46000,40.14000,40.15100,40.17400,40.22800,40.27600,40.32700,40.37900,40.43100,本行賣出,40.66000,40.39000,40.41700,40.47000,40.52700,40.58300,40.64600,40.71000,40.77500,
JPY,本行買入,0.19020,0.19750,0.19750,0.19760,0.19770,0.19780,0.19790,0.19800,0.19800,本行賣出,0.20300,0.20150,0.20160,0.20180,0.20190,0.20200,0.20220,0.20240,0.20260,
ZAR,本行買入,0.00000,1.87800,1.87500,1.86900,1.86100,1.85300,1.84400,1.83600,1.82800,本行賣出,0.00000,1.95800,1.95600,1.95100,1.94300,1.93500,1.92700,1.91900,1.91200,
SEK,本行買入,0.00000,3.33000,3.32900,3.32700,3.32600,3.32400,3.32200,3.32000,3.31800,本行賣出,0.00000,3.43000,3.43000,3.43100,3.43000,3.42900,3.42800,3.42700,3.42600,
NZD,本行買入,18.20000,18.58000,18.57100,18.55200,18.53600,18.51500,18.49300,18.47000,18.44800,本行賣出,19.05000,18.78000,18.77800,18.77500,18.75800,18.73900,18.72200,18.70500,18.68700,
THB,本行買入,0.84540,0.95880,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,1.03540,0.99880,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.44520,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.57720,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00143,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00213,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,36.07000,36.69000,36.68100,36.66200,36.63800,36.61800,36.58600,36.55500,36.50600,本行賣出,37.41000,37.09000,37.09100,37.09400,37.07600,37.05900,37.03900,37.02000,37.00000,
KRW,本行買入,0.01937,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02327,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00097,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00138,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,6.99300,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,8.51800,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.54400,4.61600,4.61600,4.61590,4.61720,4.61870,4.61930,4.62030,4.62070,本行賣出,4.70600,4.66600,4.66700,4.66890,4.67040,4.67160,4.67310,4.67460,4.67610,
