幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,29.51000,29.86000,29.83800,29.76500,29.68700,29.60300,29.51300,29.44000,29.35800,本行賣出,30.18000,29.96000,29.94400,29.88000,29.81400,29.74100,29.66500,29.60000,29.53000,
HKD,本行買入,3.66000,3.78600,3.78300,3.77600,3.76600,3.75800,3.75000,3.74100,3.73300,本行賣出,3.86400,3.84600,3.84400,3.83900,3.83000,3.82200,3.81500,3.80800,3.80000,
GBP,本行買入,39.39000,40.40000,40.35400,40.26200,40.15000,40.04700,39.94200,39.83800,39.73400,本行賣出,41.51000,40.80000,40.77300,40.71800,40.61000,40.51200,40.42200,40.33200,40.24200,
AUD,本行買入,19.09000,19.38000,19.35900,19.31700,19.26900,19.22600,19.18300,19.14000,19.09800,本行賣出,19.87000,19.58000,19.56900,19.54600,19.49900,19.45900,19.42300,19.38600,19.35000,
CAD,本行買入,21.34000,21.74000,21.72800,21.70400,21.67600,21.65100,21.62500,21.59900,21.57300,本行賣出,22.25000,21.94000,21.93500,21.92600,21.90000,21.87900,21.85900,21.84000,21.82100,
SGD,本行買入,22.73000,23.22000,23.20700,23.18100,23.15200,23.13500,23.11500,23.09500,23.07500,本行賣出,23.64000,23.40000,23.39800,23.39400,23.37200,23.35300,23.34000,23.32700,23.31400,
CHF,本行買入,35.61000,36.29000,36.29500,36.30500,36.34800,36.38900,36.42700,36.46400,36.50200,本行賣出,36.81000,36.54000,36.56300,36.60900,36.65900,36.70300,36.75400,36.80500,36.85700,
JPY,本行買入,0.20010,0.20740,0.20740,0.20750,0.20760,0.20780,0.20790,0.20800,0.20810,本行賣出,0.21290,0.21140,0.21150,0.21160,0.21190,0.21200,0.21230,0.21250,0.21270,
ZAR,本行買入,0.00000,1.63300,1.63000,1.62300,1.61500,1.60600,1.59700,1.58900,1.58100,本行賣出,0.00000,1.71300,1.71000,1.70500,1.69700,1.68800,1.68100,1.67300,1.66500,
SEK,本行買入,0.00000,3.11000,3.10800,3.10500,3.10200,3.09900,3.09600,3.09300,3.09100,本行賣出,0.00000,3.21000,3.21000,3.21000,3.20800,3.20600,3.20400,3.20300,3.20100,
NZD,本行買入,17.53000,17.91000,17.89400,17.86300,17.82800,17.80000,17.77000,17.74000,17.71100,本行賣出,18.38000,18.11000,18.10300,18.09000,18.05800,18.03400,18.00900,17.98400,17.95900,
THB,本行買入,0.78900,0.90240,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.97900,0.94240,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.47380,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.60580,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00223,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,33.26000,33.88000,33.86700,33.84200,33.82000,33.79600,33.77700,33.75700,33.72300,本行賣出,34.60000,34.28000,34.27800,34.27300,34.25600,34.24200,34.23400,34.22600,34.21700,
KRW,本行買入,0.02013,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02403,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00093,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00134,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,6.08000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,7.60500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.06900,4.14100,4.14020,4.13860,4.13840,4.13690,4.13600,4.13460,4.13410,本行賣出,4.23100,4.19100,4.19130,4.19200,4.19160,4.19090,4.19120,4.19150,4.19180,
