幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,32.42000,32.77000,32.74700,32.68500,32.58700,32.50800,32.41800,32.32800,32.24500,本行賣出,33.09000,32.87000,32.85300,32.80100,32.71700,32.64500,32.56600,32.49000,32.42000,
HKD,本行買入,4.06500,4.19100,4.18700,4.18000,4.17200,4.16400,4.15500,4.14600,4.13700,本行賣出,4.26900,4.25100,4.24800,4.24300,4.23500,4.22700,4.21900,4.21100,4.20300,
GBP,本行買入,40.37000,41.38000,41.33400,41.24200,41.14300,41.04200,40.93600,40.83100,40.72600,本行賣出,42.49000,41.78000,41.74800,41.68300,41.58600,41.48800,41.39500,41.30200,41.20800,
AUD,本行買入,20.28000,20.57000,20.55000,20.50900,20.46600,20.42100,20.37300,20.32600,20.27800,本行賣出,21.06000,20.77000,20.75600,20.72800,20.68600,20.64000,20.59800,20.55700,20.51500,
CAD,本行買入,22.39000,22.79000,22.77700,22.75000,22.72900,22.70400,22.67700,22.65000,22.62300,本行賣出,23.30000,22.99000,22.98200,22.96500,22.94500,22.92100,22.90100,22.88000,22.85900,
SGD,本行買入,23.91000,24.40000,24.38600,24.35800,24.33500,24.31200,24.28300,24.25400,24.22500,本行賣出,24.82000,24.58000,24.57300,24.56000,24.53900,24.51400,24.49300,24.47200,24.45200,
CHF,本行買入,35.80000,36.48000,36.48200,36.48700,36.53900,36.57400,36.60900,36.64400,36.67900,本行賣出,37.00000,36.73000,36.74700,36.78100,36.83400,36.86900,36.91600,36.96300,37.01000,
JPY,本行買入,0.21070,0.21800,0.21800,0.21810,0.21840,0.21850,0.21860,0.21880,0.21890,本行賣出,0.22350,0.22200,0.22210,0.22230,0.22270,0.22280,0.22300,0.22330,0.22350,
ZAR,本行買入,0.00000,1.73800,1.73500,1.72800,1.71900,1.71000,1.70200,1.69300,1.68400,本行賣出,0.00000,1.81800,1.81500,1.81000,1.80100,1.79200,1.78400,1.77600,1.76700,
SEK,本行買入,0.00000,3.04000,3.03900,3.03600,3.03500,3.03300,3.03000,3.02800,3.02600,本行賣出,0.00000,3.14000,3.14000,3.13900,3.13800,3.13600,3.13500,3.13300,3.13200,
NZD,本行買入,18.18000,18.56000,18.54300,18.50800,18.47800,18.44500,18.41300,18.38000,18.34700,本行賣出,19.03000,18.76000,18.75000,18.72900,18.70000,18.66800,18.64000,18.61300,18.58500,
THB,本行買入,0.84010,0.95350,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,1.03010,0.99350,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.50110,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.63310,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00163,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00233,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,33.56000,34.18000,34.16400,34.13200,34.10700,34.07500,34.04900,34.02200,33.97700,本行賣出,34.90000,34.58000,34.57100,34.55300,34.53500,34.51300,34.49800,34.48200,34.46500,
KRW,本行買入,0.02101,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02491,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00106,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00147,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,6.36600,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,7.89100,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.41500,4.48700,4.48540,4.48220,4.48100,4.47760,4.47420,4.46950,4.46720,本行賣出,4.57700,4.53700,4.53640,4.53510,4.53380,4.53050,4.52870,4.52680,4.52500,
