幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,32.35000,32.70000,32.67700,32.61500,32.51700,32.43800,32.34800,32.25800,32.17500,本行賣出,33.02000,32.80000,32.78300,32.73100,32.64700,32.57500,32.49600,32.42000,32.35000,
HKD,本行買入,4.05600,4.18200,4.17900,4.17300,4.16400,4.15700,4.14800,4.13900,4.13000,本行賣出,4.26000,4.24200,4.24000,4.23600,4.22700,4.22000,4.21200,4.20400,4.19700,
GBP,本行買入,40.13000,41.14000,41.09800,41.01500,40.89900,40.79900,40.69100,40.58300,40.47500,本行賣出,42.25000,41.54000,41.51400,41.46200,41.34400,41.24700,41.15200,41.05600,40.96000,
AUD,本行買入,20.45000,20.74000,20.70100,20.62400,20.56900,20.52400,20.47400,20.42500,20.37400,本行賣出,21.23000,20.94000,20.94700,20.96200,20.90600,20.86300,20.81800,20.77500,20.73100,
CAD,本行買入,22.59000,22.99000,22.97800,22.95300,22.91600,22.89200,22.86100,22.82900,22.79700,本行賣出,23.50000,23.19000,23.18500,23.17500,23.13700,23.11600,23.09100,23.06700,23.04300,
SGD,本行買入,23.83000,24.32000,24.30600,24.27700,24.23500,24.21100,24.17800,24.14500,24.11200,本行賣出,24.74000,24.50000,24.49600,24.48800,24.44700,24.42200,24.39700,24.37100,24.34500,
CHF,本行買入,35.42000,36.10000,36.10600,36.11700,36.12900,36.17600,36.20700,36.23800,36.26900,本行賣出,36.62000,36.35000,36.37200,36.41500,36.42800,36.47700,36.51900,36.56200,36.60400,
JPY,本行買入,0.20670,0.21400,0.21400,0.21410,0.21430,0.21440,0.21460,0.21470,0.21490,本行賣出,0.21950,0.21800,0.21810,0.21830,0.21860,0.21880,0.21900,0.21930,0.21950,
ZAR,本行買入,0.00000,1.74300,1.74000,1.73300,1.72400,1.71500,1.70600,1.69700,1.68800,本行賣出,0.00000,1.82300,1.82000,1.81500,1.80600,1.79700,1.78900,1.78000,1.77200,
SEK,本行買入,0.00000,3.01000,3.00900,3.00700,3.00300,3.00200,2.99900,2.99700,2.99400,本行賣出,0.00000,3.11000,3.11000,3.11000,3.10700,3.10600,3.10400,3.10200,3.10000,
NZD,本行買入,18.28000,18.66000,18.62700,18.56200,18.51900,18.48700,18.45300,18.41800,18.38200,本行賣出,19.13000,18.86000,18.86700,18.88200,18.83900,18.80800,18.77800,18.74900,18.71900,
THB,本行買入,0.84340,0.95680,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,1.03340,0.99680,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.49760,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.62960,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00168,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00238,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,33.41000,34.03000,34.01700,33.99100,33.95600,33.92600,33.89800,33.86900,33.82100,本行賣出,34.75000,34.43000,34.42300,34.41000,34.38100,34.36200,34.34600,34.33100,34.31500,
KRW,本行買入,0.02101,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02491,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00106,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00147,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,6.34600,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,7.87100,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.39600,4.46800,4.46670,4.46400,4.46200,4.45560,4.45160,4.44620,4.44360,本行賣出,4.55800,4.51800,4.51730,4.51600,4.51460,4.50950,4.50750,4.50540,4.50330,
