幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,31.59000,31.94000,31.91700,31.84800,31.75500,31.67000,31.58600,31.50300,31.43000,本行賣出,32.26000,32.04000,32.02400,31.96200,31.88300,31.81100,31.73600,31.66300,31.60500,
HKD,本行買入,3.96800,4.09400,4.09100,4.08400,4.07400,4.06600,4.05800,4.04900,4.04100,本行賣出,4.17200,4.15400,4.15200,4.14700,4.13800,4.13000,4.12300,4.11600,4.10800,
GBP,本行買入,41.62000,42.63000,42.58400,42.49200,42.38000,42.27700,42.17200,42.06800,41.96400,本行賣出,43.74000,43.03000,43.00300,42.94800,42.84000,42.74200,42.65200,42.56200,42.47200,
AUD,本行買入,20.05000,20.34000,20.31900,20.27700,20.22900,20.18600,20.14300,20.10000,20.05800,本行賣出,20.83000,20.54000,20.52900,20.50600,20.45900,20.41900,20.38300,20.34600,20.31000,
CAD,本行買入,22.63000,23.03000,23.01800,22.99400,22.96600,22.94100,22.91500,22.88900,22.86300,本行賣出,23.54000,23.23000,23.22500,23.21600,23.19000,23.16900,23.14900,23.13000,23.11100,
SGD,本行買入,23.93000,24.42000,24.40700,24.38100,24.35200,24.33500,24.31500,24.29500,24.27500,本行賣出,24.84000,24.60000,24.59800,24.59400,24.57200,24.55300,24.54000,24.52700,24.51400,
CHF,本行買入,37.97000,38.65000,38.65500,38.66500,38.70800,38.74900,38.78700,38.82400,38.86200,本行賣出,39.17000,38.90000,38.92300,38.96900,39.01900,39.06300,39.11400,39.16500,39.21700,
JPY,本行買入,0.21490,0.22220,0.22220,0.22230,0.22240,0.22260,0.22270,0.22280,0.22290,本行賣出,0.22770,0.22620,0.22630,0.22650,0.22670,0.22700,0.22720,0.22740,0.22760,
ZAR,本行買入,0.00000,1.67900,1.67600,1.66900,1.66100,1.65200,1.64300,1.63500,1.62700,本行賣出,0.00000,1.75900,1.75600,1.75100,1.74300,1.73400,1.72700,1.71900,1.71100,
SEK,本行買入,0.00000,3.28000,3.27800,3.27500,3.27200,3.26900,3.26600,3.26300,3.26100,本行賣出,0.00000,3.38000,3.38000,3.38000,3.37800,3.37600,3.37400,3.37300,3.37100,
NZD,本行買入,18.47000,18.85000,18.83400,18.80300,18.76800,18.74000,18.71000,18.68000,18.65100,本行賣出,19.32000,19.05000,19.04300,19.03000,18.99800,18.97400,18.94900,18.92400,18.89900,
THB,本行買入,0.83110,0.94450,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,1.02110,0.98450,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.50680,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.63880,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00158,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00228,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,35.58000,36.20000,36.18700,36.16000,36.12900,36.10400,36.08000,36.05600,36.01400,本行賣出,36.92000,36.60000,36.59600,36.58700,36.56500,36.55000,36.53800,36.52600,36.51400,
KRW,本行買入,0.02078,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02468,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00101,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00142,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,6.39600,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,7.92100,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.30600,4.37800,4.37740,4.37620,4.37390,4.37320,4.37140,4.36900,4.36780,本行賣出,4.46800,4.42800,4.42850,4.42960,4.42790,4.42750,4.42700,4.42650,4.42600,
