幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,29.74500,30.09500,30.07100,29.99800,29.91800,29.83000,29.74500,29.66500,29.58500,本行賣出,30.41500,30.19500,30.17900,30.11700,30.05000,29.97800,29.89600,29.83500,29.76500,
HKD,本行買入,3.73300,3.85900,3.85600,3.84900,3.83900,3.83100,3.82300,3.81400,3.80600,本行賣出,3.93700,3.91900,3.91700,3.91200,3.90300,3.89500,3.88800,3.88100,3.87300,
GBP,本行買入,38.84000,39.85000,39.80400,39.71200,39.60000,39.49700,39.39200,39.28800,39.18400,本行賣出,40.96000,40.25000,40.22300,40.16800,40.06000,39.96200,39.87200,39.78200,39.69200,
AUD,本行買入,19.11000,19.40000,19.37900,19.33700,19.28900,19.24600,19.20300,19.16000,19.11800,本行賣出,19.89000,19.60000,19.58900,19.56600,19.51900,19.47900,19.44300,19.40600,19.37000,
CAD,本行買入,21.32000,21.72000,21.70800,21.68400,21.65600,21.63100,21.60500,21.57900,21.55300,本行賣出,22.23000,21.92000,21.91500,21.90600,21.88000,21.85900,21.83900,21.82000,21.80100,
SGD,本行買入,22.75000,23.24000,23.22700,23.20100,23.17200,23.15500,23.13500,23.11500,23.09500,本行賣出,23.66000,23.42000,23.41800,23.41400,23.39200,23.37300,23.36000,23.34700,23.33400,
CHF,本行買入,35.66000,36.34000,36.34500,36.35500,36.39800,36.43900,36.47700,36.51400,36.55200,本行賣出,36.86000,36.59000,36.61300,36.65900,36.70900,36.75300,36.80400,36.85500,36.90700,
JPY,本行買入,0.19960,0.20690,0.20690,0.20690,0.20700,0.20720,0.20730,0.20750,0.20760,本行賣出,0.21240,0.21090,0.21100,0.21130,0.21140,0.21160,0.21180,0.21210,0.21230,
ZAR,本行買入,0.00000,1.60200,1.59900,1.59200,1.58400,1.57500,1.56600,1.55800,1.55000,本行賣出,0.00000,1.68200,1.67900,1.67400,1.66600,1.65700,1.65000,1.64200,1.63400,
SEK,本行買入,0.00000,3.08000,3.07800,3.07500,3.07200,3.06900,3.06600,3.06300,3.06100,本行賣出,0.00000,3.18000,3.18000,3.18000,3.17800,3.17600,3.17400,3.17300,3.17100,
NZD,本行買入,17.50000,17.88000,17.86400,17.83300,17.79800,17.77000,17.74000,17.71000,17.68100,本行賣出,18.35000,18.08000,18.07300,18.06000,18.02800,18.00400,17.97900,17.95400,17.92900,
THB,本行買入,0.78260,0.89600,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.97260,0.93600,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.47460,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.60660,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00223,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,33.29000,33.91000,33.88900,33.84700,33.81900,33.79200,33.76600,33.74000,33.69400,本行賣出,34.63000,34.31000,34.31100,34.31200,34.28800,34.27800,34.26200,34.24600,34.22900,
KRW,本行買入,0.02005,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02395,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00094,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00135,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,6.12400,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,7.64900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.08600,4.15800,4.15580,4.15150,4.15050,4.14880,4.14620,4.14240,4.14080,本行賣出,4.24800,4.20800,4.20840,4.20930,4.20790,4.20710,4.20590,4.20470,4.20350,
