幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,31.82000,32.17000,32.15500,32.10300,32.04400,31.98300,31.91800,31.85800,31.79400,本行賣出,32.49000,32.27000,32.25900,32.21100,32.16000,32.10600,32.05000,31.99800,31.94300,
HKD,本行買入,3.95000,4.07600,4.07400,4.07100,4.06700,4.06400,4.05800,4.05200,4.04600,本行賣出,4.15400,4.13600,4.13600,4.13500,4.13100,4.12800,4.12300,4.11900,4.11400,
GBP,本行買入,42.29000,43.30000,43.26400,43.19300,43.10900,43.02900,42.93300,42.83700,42.74100,本行賣出,44.41000,43.70000,43.68000,43.63900,43.55900,43.48000,43.40100,43.32200,43.24200,
AUD,本行買入,22.39000,22.68000,22.65500,22.60500,22.55000,22.49800,22.43700,22.37900,22.32000,本行賣出,23.17000,22.88000,22.86700,22.84100,22.78900,22.73700,22.68400,22.63400,22.58400,
CAD,本行買入,22.61000,23.01000,23.00200,22.98500,22.97300,22.96200,22.94500,22.92800,22.91100,本行賣出,23.52000,23.21000,23.21000,23.20900,23.19900,23.18800,23.18000,23.17100,23.16200,
SGD,本行買入,24.62000,25.11000,25.10800,25.10400,25.10800,25.11500,25.11700,25.11800,25.11900,本行賣出,25.53000,25.29000,25.29700,25.31000,25.31900,25.32600,25.33600,25.34700,25.35700,
CHF,本行買入,39.10000,39.78000,39.79100,39.81300,39.87200,39.93100,39.98600,40.04100,40.09700,本行賣出,40.30000,40.03000,40.05800,40.11300,40.17800,40.23800,40.30800,40.37800,40.44800,
JPY,本行買入,0.19400,0.20130,0.20130,0.20130,0.20140,0.20150,0.20160,0.20170,0.20180,本行賣出,0.20680,0.20530,0.20540,0.20560,0.20570,0.20580,0.20600,0.20620,0.20630,
ZAR,本行買入,0.00000,1.95300,1.95000,1.94300,1.93500,1.92600,1.91700,1.90800,1.89900,本行賣出,0.00000,2.03300,2.03100,2.02600,2.01800,2.00900,2.00100,1.99300,1.98500,
SEK,本行買入,0.00000,3.36000,3.35900,3.35700,3.35700,3.35600,3.35400,3.35200,3.35000,本行賣出,0.00000,3.46000,3.46000,3.46100,3.46000,3.46000,3.46000,3.45900,3.45900,
NZD,本行買入,18.52000,18.90000,18.89000,18.86900,18.84700,18.82700,18.79900,18.77200,18.74400,本行賣出,19.37000,19.10000,19.09800,19.09500,19.07500,19.05500,19.03500,19.01400,18.99400,
THB,本行買入,0.84850,0.96190,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,1.03850,1.00190,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.46460,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.59660,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00143,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00213,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,36.43000,37.05000,37.03800,37.01400,36.98600,36.96100,36.93200,36.90200,36.85400,本行賣出,37.77000,37.45000,37.44800,37.44300,37.42100,37.40100,37.38900,37.37600,37.36300,
KRW,本行買入,0.02098,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02488,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00101,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00142,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,6.85500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,8.38000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.68000,4.75200,4.75210,4.75220,4.75400,4.75570,4.75760,4.76010,4.76140,本行賣出,4.84200,4.80200,4.80270,4.80420,4.80570,4.80680,4.80960,4.81240,4.81530,
