幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,32.12000,32.47000,32.44600,32.37700,32.28000,32.19700,32.11500,32.02500,31.94500,本行賣出,32.79000,32.57000,32.55200,32.49000,32.40800,32.33700,32.26500,32.18500,32.13000,
HKD,本行買入,4.03500,4.16100,4.15800,4.15200,4.14400,4.13500,4.12700,4.11900,4.11000,本行賣出,4.23900,4.22100,4.21900,4.21500,4.20600,4.19800,4.19100,4.18400,4.17700,
GBP,本行買入,42.07000,43.08000,43.03500,42.94400,42.83000,42.72900,42.61700,42.50500,42.39200,本行賣出,44.19000,43.48000,43.45000,43.38900,43.27800,43.17800,43.08400,42.99000,42.89500,
AUD,本行買入,20.43000,20.72000,20.70000,20.66100,20.61100,20.56800,20.52200,20.47400,20.42800,本行賣出,21.21000,20.92000,20.90700,20.88200,20.83300,20.79000,20.75100,20.71100,20.67000,
CAD,本行買入,22.94000,23.34000,23.32800,23.30500,23.27900,23.25900,23.23400,23.20900,23.18400,本行賣出,23.85000,23.54000,23.53500,23.52500,23.50100,23.48100,23.46300,23.44600,23.42800,
SGD,本行買入,24.19000,24.68000,24.67000,24.65000,24.62200,24.60300,24.57900,24.55500,24.53200,本行賣出,25.10000,24.86000,24.85500,24.84400,24.81800,24.79900,24.78300,24.76800,24.75200,
CHF,本行買入,38.34000,39.02000,39.02600,39.03800,39.07500,39.12000,39.15600,39.19300,39.22900,本行賣出,39.54000,39.27000,39.29000,39.33000,39.37000,39.41500,39.46400,39.51300,39.56300,
JPY,本行買入,0.21760,0.22490,0.22490,0.22490,0.22510,0.22530,0.22540,0.22550,0.22560,本行賣出,0.23040,0.22890,0.22900,0.22920,0.22940,0.22960,0.22990,0.23010,0.23030,
ZAR,本行買入,0.00000,1.69100,1.68800,1.68100,1.67200,1.66300,1.65400,1.64500,1.63600,本行賣出,0.00000,1.77100,1.76800,1.76300,1.75400,1.74600,1.73700,1.72900,1.72100,
SEK,本行買入,0.00000,3.33000,3.32900,3.32600,3.32300,3.32100,3.31800,3.31500,3.31100,本行賣出,0.00000,3.43000,3.43000,3.42900,3.42700,3.42500,3.42300,3.42200,3.42000,
NZD,本行買入,18.96000,19.34000,19.32500,19.29400,19.25800,19.22700,19.19400,19.16100,19.12800,本行賣出,19.81000,19.54000,19.53200,19.51600,19.48200,19.45300,19.42600,19.39900,19.34200,
THB,本行買入,0.84130,0.95470,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,1.03130,0.99470,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.51220,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.64420,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00158,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00228,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,36.14000,36.76000,36.74500,36.71500,36.67800,36.65200,36.63200,36.61200,36.57400,本行賣出,37.48000,37.16000,37.15700,37.15000,37.12500,37.11300,37.10300,37.09300,37.08300,
KRW,本行買入,0.02090,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02480,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00103,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,6.40900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,7.93400,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.36600,4.43800,4.43700,4.43510,4.43440,4.43260,4.43090,4.42870,4.42760,本行賣出,4.52800,4.48800,4.48840,4.48930,4.48900,4.48780,4.48780,4.48780,4.48780,
