幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,31.02500,31.37500,31.36000,31.31200,31.25300,31.19200,31.12600,31.06900,31.01800,本行賣出,31.69500,31.47500,31.46400,31.42300,31.37000,31.31700,31.25800,31.21000,31.16000,
HKD,本行買入,3.85700,3.98300,3.98200,3.97900,3.97500,3.97100,3.96800,3.96400,3.96000,本行賣出,4.06100,4.04300,4.04300,4.04200,4.03800,4.03500,4.03300,4.03000,4.02800,
GBP,本行買入,41.49000,42.50000,42.46500,42.39600,42.30500,42.21300,42.11200,42.01100,41.91000,本行賣出,43.61000,42.90000,42.87900,42.83600,42.74900,42.66000,42.57000,42.47900,42.38800,
AUD,本行買入,22.30000,22.59000,22.56800,22.52300,22.46500,22.40800,22.34900,22.28700,22.22600,本行賣出,23.08000,22.79000,22.77500,22.74400,22.68700,22.63300,22.57900,22.52400,22.46900,
CAD,本行買入,22.51000,22.91000,22.90200,22.88700,22.87100,22.85600,22.83600,22.81600,22.79600,本行賣出,23.42000,23.11000,23.10800,23.10300,23.08900,23.07700,23.06300,23.04900,23.03500,
SGD,本行買入,24.19000,24.68000,24.67600,24.66900,24.67400,24.67700,24.68300,24.68900,24.69400,本行賣出,25.10000,24.86000,24.86700,24.88200,24.88700,24.89400,24.90700,24.91900,24.93100,
CHF,本行買入,39.51000,40.19000,40.20100,40.22400,40.27800,40.32600,40.37700,40.42900,40.48100,本行賣出,40.71000,40.44000,40.46700,40.52000,40.57700,40.63300,40.69600,40.76000,40.82500,
JPY,本行買入,0.19110,0.19840,0.19840,0.19850,0.19860,0.19870,0.19880,0.19890,0.19890,本行賣出,0.20390,0.20240,0.20250,0.20270,0.20280,0.20290,0.20310,0.20330,0.20350,
ZAR,本行買入,0.00000,1.86800,1.86500,1.85900,1.85100,1.84300,1.83400,1.82600,1.81800,本行賣出,0.00000,1.94800,1.94600,1.94100,1.93300,1.92500,1.91700,1.90900,1.90200,
SEK,本行買入,0.00000,3.35000,3.34900,3.34700,3.34600,3.34400,3.34200,3.34000,3.33800,本行賣出,0.00000,3.45000,3.45000,3.45100,3.45000,3.44900,3.44800,3.44700,3.44600,
NZD,本行買入,18.23000,18.61000,18.60100,18.58200,18.56600,18.54500,18.52300,18.50000,18.47800,本行賣出,19.08000,18.81000,18.80800,18.80500,18.78800,18.76900,18.75200,18.73500,18.71700,
THB,本行買入,0.84630,0.95970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,1.03630,0.99970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.45250,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.58450,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00143,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00213,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,36.09000,36.71000,36.70100,36.68400,36.66000,36.64000,36.60700,36.57300,36.52200,本行賣出,37.43000,37.11000,37.11000,37.11000,37.09200,37.07400,37.05600,37.03700,37.01900,
KRW,本行買入,0.01965,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02355,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00097,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00138,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,6.98800,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,8.51300,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.52200,4.59400,4.59380,4.59350,4.59470,4.59630,4.59650,4.59700,4.59700,本行賣出,4.68400,4.64400,4.64480,4.64640,4.64780,4.64860,4.65020,4.65180,4.65340,
