幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,32.60500,32.95500,32.92800,32.85100,32.76100,32.67500,32.58600,32.50000,32.41500,本行賣出,33.27500,33.05500,33.03600,32.96600,32.88800,32.81400,32.74000,32.67000,32.60500,
HKD,本行買入,4.09100,4.21700,4.21400,4.20800,4.20000,4.19100,4.18300,4.17500,4.16600,本行賣出,4.29500,4.27700,4.27500,4.27100,4.26200,4.25400,4.24700,4.24000,4.23300,
GBP,本行買入,40.88000,41.89000,41.84500,41.75400,41.64000,41.53900,41.42700,41.31500,41.20200,本行賣出,43.00000,42.29000,42.26000,42.19900,42.08800,41.98800,41.89400,41.80000,41.70500,
AUD,本行買入,19.56000,19.85000,19.83000,19.79100,19.74100,19.69800,19.65200,19.60400,19.55800,本行賣出,20.34000,20.05000,20.03700,20.01200,19.96300,19.92000,19.88100,19.84100,19.80000,
CAD,本行買入,22.77000,23.17000,23.15800,23.13500,23.10900,23.08900,23.06400,23.03900,23.01400,本行賣出,23.68000,23.37000,23.36500,23.35500,23.33100,23.31100,23.29300,23.27600,23.25800,
SGD,本行買入,23.86000,24.35000,24.34000,24.32000,24.29200,24.27300,24.24900,24.22500,24.20200,本行賣出,24.77000,24.53000,24.52500,24.51400,24.48800,24.46900,24.45300,24.43800,24.42200,
CHF,本行買入,37.59000,38.27000,38.27600,38.28800,38.32500,38.37000,38.40600,38.44300,38.47900,本行賣出,38.79000,38.52000,38.54000,38.58000,38.62000,38.66500,38.71400,38.76300,38.81300,
JPY,本行買入,0.21470,0.22200,0.22200,0.22210,0.22230,0.22250,0.22260,0.22270,0.22280,本行賣出,0.22750,0.22600,0.22610,0.22630,0.22650,0.22670,0.22690,0.22720,0.22740,
ZAR,本行買入,0.00000,1.65100,1.64800,1.64100,1.63200,1.62300,1.61400,1.60500,1.59600,本行賣出,0.00000,1.73100,1.72800,1.72300,1.71400,1.70600,1.69700,1.68900,1.68100,
SEK,本行買入,0.00000,3.25000,3.24900,3.24600,3.24300,3.24100,3.23800,3.23500,3.23100,本行賣出,0.00000,3.35000,3.35000,3.34900,3.34700,3.34500,3.34300,3.34200,3.34000,
NZD,本行買入,17.98000,18.36000,18.34500,18.31400,18.27800,18.24700,18.21400,18.18100,18.14800,本行賣出,18.83000,18.56000,18.55200,18.53600,18.50200,18.47300,18.44600,18.41900,18.36200,
THB,本行買入,0.82070,0.93410,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,1.01070,0.97410,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.51000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.64200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00163,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00233,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,35.26000,35.88000,35.86400,35.83100,35.79400,35.76600,35.73300,35.70000,35.64500,本行賣出,36.60000,36.28000,36.27400,36.26300,36.23500,36.21700,36.19800,36.17900,36.16000,
KRW,本行買入,0.02059,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02449,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00105,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00146,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,6.32100,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,7.84600,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.39000,4.46200,4.46050,4.45740,4.45400,4.45090,4.44670,4.44110,4.43830,本行賣出,4.55200,4.51200,4.51160,4.51080,4.50840,4.50650,4.50400,4.50160,4.49910,
