幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,31.03500,31.38500,31.36500,31.30500,31.22500,31.15400,31.08700,31.01500,30.95400,本行賣出,31.70500,31.48500,31.46900,31.41500,31.34500,31.28200,31.22400,31.16200,31.10800,
HKD,本行買入,3.88200,4.00800,4.00600,4.00100,3.99200,3.98700,3.98100,3.97500,3.96900,本行賣出,4.08600,4.06800,4.06600,4.06300,4.05600,4.05000,4.04500,4.04100,4.03600,
GBP,本行買入,39.96000,40.97000,40.93700,40.87200,40.78200,40.70000,40.62000,40.53900,40.45900,本行賣出,42.08000,41.37000,41.34800,41.30500,41.21700,41.13800,41.07000,41.00200,40.93500,
AUD,本行買入,19.91000,20.20000,20.18600,20.15700,20.11900,20.08200,20.04500,20.00900,19.97000,本行賣出,20.69000,20.40000,20.39100,20.37300,20.33600,20.30100,20.27100,20.23900,20.20900,
CAD,本行買入,21.79000,22.19000,22.18300,22.16900,22.15900,22.14600,22.13100,22.11500,22.10000,本行賣出,22.70000,22.39000,22.38900,22.38700,22.37700,22.36400,22.35800,22.35100,22.34400,
SGD,本行買入,23.50000,23.99000,23.98800,23.98300,23.98500,23.98800,23.98800,23.98800,23.98800,本行賣出,24.41000,24.17000,24.17600,24.18800,24.19300,24.19700,24.20500,24.21200,24.21900,
CHF,本行買入,38.01000,38.69000,38.70100,38.72200,38.78500,38.83600,38.88200,38.93000,38.97700,本行賣出,39.21000,38.94000,38.96600,39.01700,39.08200,39.13600,39.19600,39.25600,39.31600,
JPY,本行買入,0.19120,0.19850,0.19850,0.19850,0.19870,0.19880,0.19890,0.19890,0.19900,本行賣出,0.20400,0.20250,0.20260,0.20270,0.20300,0.20310,0.20330,0.20350,0.20360,
ZAR,本行買入,0.00000,1.77500,1.77200,1.76600,1.75800,1.75100,1.74400,1.73600,1.72900,本行賣出,0.00000,1.85500,1.85300,1.84900,1.84100,1.83400,1.82700,1.82000,1.81400,
SEK,本行買入,0.00000,3.25000,3.24900,3.24700,3.24600,3.24500,3.24300,3.24100,3.23900,本行賣出,0.00000,3.35000,3.35000,3.35100,3.35100,3.35000,3.34900,3.34900,3.34800,
NZD,本行買入,17.14000,17.52000,17.51200,17.49500,17.48200,17.46900,17.45500,17.44100,17.42600,本行賣出,17.99000,17.72000,17.71900,17.71600,17.70500,17.69300,17.68400,17.67500,17.66700,
THB,本行買入,0.83830,0.95170,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,1.02830,0.99170,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.46800,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.60000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00223,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,35.38000,36.00000,35.98900,35.96800,35.93600,35.91300,35.88500,35.85700,35.81100,本行賣出,36.72000,36.40000,36.39800,36.39300,36.36900,36.35400,36.33900,36.32400,36.30900,
KRW,本行買入,0.01956,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02346,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00097,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00138,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,6.56700,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,8.09200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.32500,4.39700,4.39620,4.39470,4.39150,4.38980,4.38750,4.38440,4.38290,本行賣出,4.48700,4.44700,4.44710,4.44730,4.44520,4.44410,4.44330,4.44250,4.44170,
