幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,31.45000,31.80000,31.78400,31.73300,31.67200,31.61400,31.55200,31.49000,31.42100,本行賣出,32.12000,31.90000,31.88800,31.84100,31.78800,31.73700,31.68200,31.62700,31.56500,
HKD,本行買入,3.90500,4.03100,4.02900,4.02600,4.02300,4.01900,4.01300,4.00700,4.00100,本行賣出,4.10900,4.09100,4.09000,4.08900,4.08600,4.08300,4.07800,4.07400,4.07000,
GBP,本行買入,40.96000,41.97000,41.93600,41.86800,41.79000,41.71500,41.63200,41.54900,41.46600,本行賣出,43.08000,42.37000,42.34800,42.30400,42.23200,42.16100,42.09000,42.01800,41.94700,
AUD,本行買入,21.51000,21.80000,21.77800,21.73500,21.68200,21.63200,21.57800,21.52300,21.47000,本行賣出,22.29000,22.00000,21.98400,21.95300,21.90400,21.85600,21.80700,21.75900,21.71100,
CAD,本行買入,21.89000,22.29000,22.28300,22.27000,22.25700,22.24700,22.23500,22.22300,22.21100,本行賣出,22.80000,22.49000,22.48900,22.48700,22.47700,22.46900,22.46400,22.45800,22.45300,
SGD,本行買入,24.03000,24.52000,24.51800,24.51300,24.51900,24.52700,24.53500,24.54300,24.55100,本行賣出,24.94000,24.70000,24.70700,24.72000,24.73000,24.74100,24.75500,24.77000,24.78400,
CHF,本行買入,38.53000,39.21000,39.22400,39.25200,39.30800,39.36800,39.43000,39.49200,39.55500,本行賣出,39.73000,39.46000,39.48700,39.54000,39.60200,39.66600,39.73800,39.81100,39.88500,
JPY,本行買入,0.18700,0.19430,0.19430,0.19430,0.19440,0.19450,0.19470,0.19480,0.19490,本行賣出,0.19980,0.19830,0.19840,0.19850,0.19870,0.19880,0.19900,0.19920,0.19940,
ZAR,本行買入,0.00000,1.90000,1.89700,1.89000,1.88200,1.87400,1.86500,1.85700,1.84900,本行賣出,0.00000,1.98000,1.97700,1.97200,1.96400,1.95700,1.94900,1.94100,1.93300,
SEK,本行買入,0.00000,3.23000,3.22900,3.22800,3.22700,3.22700,3.22600,3.22500,3.22500,本行賣出,0.00000,3.33000,3.33000,3.33100,3.33100,3.33000,3.33100,3.33100,3.33200,
NZD,本行買入,17.53000,17.91000,17.90000,17.88100,17.86700,17.85100,17.83200,17.81300,17.79300,本行賣出,18.38000,18.11000,18.10900,18.10800,18.09600,18.08100,18.06700,18.05300,18.04000,
THB,本行買入,0.83070,0.94410,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,1.02070,0.98410,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.45340,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.58540,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00143,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00213,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,35.47000,36.09000,36.07900,36.05800,36.03300,36.01400,35.98900,35.96500,35.92600,本行賣出,36.81000,36.49000,36.48600,36.47800,36.46200,36.44900,36.43700,36.42400,36.41100,
KRW,本行買入,0.01877,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02267,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00099,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00140,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,6.79200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,8.31700,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.59300,4.66500,4.66480,4.66450,4.66590,4.66950,4.67050,4.67200,4.67260,本行賣出,4.75500,4.71500,4.71560,4.71670,4.71830,4.72130,4.72260,4.72390,4.72530,
