幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,31.17000,31.52000,31.50600,31.46000,31.40600,31.34800,31.29000,31.23300,31.17500,本行賣出,31.84000,31.62000,31.61000,31.56900,31.52100,31.47100,31.42000,31.36900,31.31700,
HKD,本行買入,3.87400,4.00000,3.99900,3.99600,3.99300,3.99000,3.98600,3.98100,3.97700,本行賣出,4.07800,4.06000,4.06000,4.05900,4.05600,4.05300,4.05100,4.04800,4.04500,
GBP,本行買入,41.15000,42.16000,42.13000,42.07000,41.98900,41.90900,41.82000,41.73200,41.64400,本行賣出,43.27000,42.56000,42.54400,42.51100,42.43200,42.35400,42.28000,42.20600,42.13300,
AUD,本行買入,21.89000,22.18000,22.16000,22.12000,22.06400,22.01000,21.95300,21.89500,21.83800,本行賣出,22.67000,22.38000,22.36700,22.34200,22.28700,22.23300,22.18400,22.13300,22.08400,
CAD,本行買入,22.05000,22.45000,22.44400,22.43200,22.42200,22.40800,22.39100,22.37500,22.35800,本行賣出,22.96000,22.65000,22.65200,22.65500,22.64500,22.63200,22.62400,22.61500,22.60600,
SGD,本行買入,24.04000,24.53000,24.52900,24.52800,24.53600,24.54400,24.55100,24.55700,24.56400,本行賣出,24.95000,24.71000,24.72000,24.73900,24.74700,24.75800,24.77300,24.78700,24.80200,
CHF,本行買入,38.89000,39.57000,39.58400,39.61300,39.67600,39.73200,39.78500,39.83900,39.89300,本行賣出,40.09000,39.82000,39.84900,39.90700,39.97100,40.03000,40.09700,40.16500,40.23400,
JPY,本行買入,0.18780,0.19510,0.19510,0.19520,0.19530,0.19540,0.19550,0.19560,0.19570,本行賣出,0.20060,0.19910,0.19920,0.19930,0.19950,0.19970,0.19990,0.20010,0.20020,
ZAR,本行買入,0.00000,1.91000,1.90700,1.90000,1.89100,1.88300,1.87400,1.86600,1.85700,本行賣出,0.00000,1.99000,1.98800,1.98500,1.97600,1.96800,1.96100,1.95300,1.94500,
SEK,本行買入,0.00000,3.32000,3.31900,3.31800,3.31700,3.31700,3.31500,3.31400,3.31200,本行賣出,0.00000,3.42000,3.42100,3.42200,3.42100,3.42100,3.42100,3.42100,3.42100,
NZD,本行買入,17.90000,18.28000,18.27200,18.25700,18.24000,18.22300,18.20000,18.17700,18.15400,本行賣出,18.75000,18.48000,18.48000,18.48100,18.46500,18.44900,18.43300,18.41600,18.40000,
THB,本行買入,0.84230,0.95570,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,1.03230,0.99570,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.45760,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.58960,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00143,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00213,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,35.79000,36.41000,36.39900,36.37700,36.35600,36.33800,36.31100,36.28400,36.24100,本行賣出,37.13000,36.81000,36.81000,36.81000,36.79300,36.77900,36.76500,36.75000,36.73600,
KRW,本行買入,0.01919,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02309,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00098,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00139,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,6.74800,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,8.27300,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.57300,4.64500,4.64500,4.64490,4.64650,4.64860,4.65000,4.65180,4.65280,本行賣出,4.73500,4.69500,4.69600,4.69790,4.69960,4.70110,4.70310,4.70520,4.70720,
