幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,29.91000,30.26000,30.24100,30.18400,30.11700,30.05300,29.98800,29.92800,29.87700,本行賣出,30.58000,30.36000,30.34400,30.29400,30.23500,30.17900,30.12100,30.06800,30.02000,
HKD,本行買入,3.74100,3.86700,3.86500,3.86000,3.85400,3.84800,3.84300,3.83700,3.83100,本行賣出,3.94500,3.92700,3.92600,3.92300,3.91700,3.91300,3.90800,3.90400,3.89900,
GBP,本行買入,39.67000,40.68000,40.64300,40.57000,40.47100,40.38200,40.28700,40.19200,40.09800,本行賣出,41.79000,41.08000,41.05700,41.01200,40.91500,40.83100,40.75100,40.67100,40.59100,
AUD,本行買入,19.67000,19.96000,19.94400,19.91300,19.87200,19.83800,19.80200,19.76600,19.72800,本行賣出,20.45000,20.16000,20.15000,20.13000,20.09000,20.05800,20.02900,20.00000,19.96800,
CAD,本行買入,21.38000,21.78000,21.76900,21.74600,21.72100,21.70100,21.67800,21.65500,21.63200,本行賣出,22.29000,21.98000,21.97600,21.96900,21.94400,21.92700,21.91200,21.89700,21.88100,
SGD,本行買入,23.00000,23.49000,23.48500,23.47600,23.47300,23.47300,23.47100,23.46800,23.46600,本行賣出,23.91000,23.67000,23.67400,23.68200,23.68100,23.68300,23.68900,23.69500,23.70100,
CHF,本行買入,37.39000,38.07000,38.07800,38.09500,38.14400,38.18700,38.22900,38.27100,38.31300,本行賣出,38.59000,38.32000,38.34400,38.39100,38.44200,38.49000,38.54700,38.60400,38.66100,
JPY,本行買入,0.19550,0.20280,0.20280,0.20290,0.20310,0.20320,0.20330,0.20350,0.20360,本行賣出,0.20830,0.20680,0.20690,0.20710,0.20730,0.20760,0.20780,0.20800,0.20820,
ZAR,本行買入,0.00000,1.71700,1.71400,1.70800,1.70000,1.69300,1.68500,1.67700,1.66900,本行賣出,0.00000,1.79700,1.79500,1.79100,1.78200,1.77500,1.76800,1.76100,1.75400,
SEK,本行買入,0.00000,3.19000,3.18900,3.18700,3.18500,3.18300,3.18100,3.17900,3.17700,本行賣出,0.00000,3.29000,3.29000,3.29000,3.28900,3.28700,3.28700,3.28700,3.28700,
NZD,本行買入,17.26000,17.64000,17.62800,17.60400,17.57900,17.55700,17.53400,17.51100,17.48800,本行賣出,18.11000,17.84000,17.83500,17.82600,17.80300,17.78200,17.76600,17.74900,17.73300,
THB,本行買入,0.82040,0.93380,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,1.01040,0.97380,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.46160,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.59360,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00143,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00213,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,34.90000,35.52000,35.51100,35.49200,35.47400,35.46300,35.44300,35.42200,35.38900,本行賣出,36.24000,35.92000,35.92000,35.92000,35.90500,35.90000,35.89200,35.88300,35.87500,
KRW,本行買入,0.01996,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02386,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00092,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00133,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,6.18000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,7.70500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.15700,4.22900,4.22860,4.22790,4.22780,4.22840,4.22700,4.22540,4.22420,本行賣出,4.31900,4.27900,4.27940,4.28030,4.28010,4.28100,4.28090,4.28080,4.28070,
