幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,28.99500,29.34500,29.32400,29.26500,29.18800,29.11400,29.03700,28.97200,28.90200,本行賣出,29.66500,29.44500,29.43100,29.37900,29.31200,29.25000,29.18500,29.13000,29.07400,
HKD,本行買入,3.58800,3.71400,3.71400,3.71500,3.71400,3.71200,3.70700,3.70200,3.69700,本行賣出,3.79200,3.77400,3.77600,3.77900,3.77900,3.77700,3.77400,3.77000,3.76700,
GBP,本行買入,38.67000,39.68000,39.63700,39.55100,39.46100,39.37400,39.27900,39.18300,39.08800,本行賣出,40.79000,40.08000,40.05800,40.01300,39.93000,39.84500,39.76500,39.68500,39.60400,
AUD,本行買入,19.04000,19.33000,19.31200,19.27700,19.24200,19.20900,19.17400,19.13800,19.10200,本行賣出,19.82000,19.53000,19.52300,19.50800,19.47600,19.44400,19.41600,19.38700,19.35800,
CAD,本行買入,21.11000,21.51000,21.49800,21.47500,21.45200,21.43300,21.41000,21.38700,21.36400,本行賣出,22.02000,21.71000,21.70900,21.70600,21.68700,21.67000,21.65500,21.63900,21.62400,
SGD,本行買入,22.46000,22.95000,22.94200,22.92500,22.91500,22.90600,22.89400,22.88300,22.87100,本行賣出,23.37000,23.13000,23.13400,23.14300,23.13700,23.13000,23.12700,23.12300,23.12000,
CHF,本行買入,36.23000,36.91000,36.91900,36.93600,36.97600,37.02300,37.06800,37.11300,37.15800,本行賣出,37.43000,37.16000,37.18900,37.24700,37.29400,37.34300,37.40200,37.46100,37.52000,
JPY,本行買入,0.19150,0.19880,0.19880,0.19890,0.19900,0.19920,0.19930,0.19940,0.19960,本行賣出,0.20430,0.20280,0.20290,0.20310,0.20330,0.20350,0.20380,0.20410,0.20430,
ZAR,本行買入,0.00000,1.63000,1.62700,1.62000,1.61300,1.60600,1.59800,1.59000,1.58200,本行賣出,0.00000,1.71000,1.70800,1.70300,1.69600,1.68900,1.68100,1.67400,1.66700,
SEK,本行買入,0.00000,3.04000,3.03900,3.03600,3.03400,3.03300,3.03100,3.03000,3.02800,本行賣出,0.00000,3.14000,3.14000,3.14100,3.14000,3.13900,3.13900,3.13800,3.13800,
NZD,本行買入,17.30000,17.68000,17.66600,17.63700,17.61000,17.58600,17.55800,17.52900,17.50100,本行賣出,18.15000,17.88000,17.87600,17.86900,17.84600,17.82200,17.80100,17.77900,17.75700,
THB,本行買入,0.78290,0.89630,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.97290,0.93630,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.45280,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.58480,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00143,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00213,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,33.76000,34.38000,34.37000,34.34900,34.33000,34.31800,34.30100,34.28300,34.25300,本行賣出,35.10000,34.78000,34.78000,34.78000,34.76400,34.75800,34.75600,34.75300,34.75000,
KRW,本行買入,0.01971,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02361,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00090,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00131,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,5.94600,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,7.47100,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.01400,4.08600,4.08520,4.08350,4.08270,4.08230,4.08090,4.07900,4.07800,本行賣出,4.17600,4.13600,4.13630,4.13690,4.13630,4.13630,4.13650,4.13680,4.13700,
