幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,32.40500,32.75500,32.73200,32.67000,32.57200,32.49300,32.40300,32.31300,32.23000,本行賣出,33.07500,32.85500,32.83800,32.78600,32.70200,32.63000,32.55100,32.47500,32.40500,
HKD,本行買入,4.06400,4.19000,4.18700,4.18100,4.17200,4.16500,4.15600,4.14700,4.13800,本行賣出,4.26800,4.25000,4.24800,4.24400,4.23500,4.22800,4.22000,4.21200,4.20500,
GBP,本行買入,40.17000,41.18000,41.13800,41.05500,40.93900,40.83900,40.73100,40.62300,40.51500,本行賣出,42.29000,41.58000,41.55400,41.50200,41.38400,41.28700,41.19200,41.09600,41.00000,
AUD,本行買入,20.39000,20.68000,20.64100,20.56400,20.50900,20.46400,20.41400,20.36500,20.31400,本行賣出,21.17000,20.88000,20.88700,20.90200,20.84600,20.80300,20.75800,20.71500,20.67100,
CAD,本行買入,22.49000,22.89000,22.87800,22.85300,22.81600,22.79200,22.76100,22.72900,22.69700,本行賣出,23.40000,23.09000,23.08500,23.07500,23.03700,23.01600,22.99100,22.96700,22.94300,
SGD,本行買入,23.92000,24.41000,24.39600,24.36700,24.32500,24.30100,24.26800,24.23500,24.20200,本行賣出,24.83000,24.59000,24.58600,24.57800,24.53700,24.51200,24.48700,24.46100,24.43500,
CHF,本行買入,35.76000,36.44000,36.44600,36.45700,36.46900,36.51600,36.54700,36.57800,36.60900,本行賣出,36.96000,36.69000,36.71200,36.75500,36.76800,36.81700,36.85900,36.90200,36.94400,
JPY,本行買入,0.21050,0.21780,0.21780,0.21790,0.21810,0.21820,0.21840,0.21850,0.21870,本行賣出,0.22330,0.22180,0.22190,0.22210,0.22240,0.22250,0.22280,0.22300,0.22320,
ZAR,本行買入,0.00000,1.74200,1.73900,1.73200,1.72300,1.71400,1.70500,1.69600,1.68700,本行賣出,0.00000,1.82200,1.81900,1.81400,1.80500,1.79600,1.78800,1.77900,1.77100,
SEK,本行買入,0.00000,3.04000,3.03900,3.03700,3.03300,3.03200,3.02900,3.02700,3.02400,本行賣出,0.00000,3.14000,3.14000,3.14000,3.13700,3.13600,3.13400,3.13200,3.13000,
NZD,本行買入,18.30000,18.68000,18.64700,18.58200,18.53900,18.50700,18.47300,18.43800,18.40200,本行賣出,19.15000,18.88000,18.88700,18.90200,18.85900,18.82800,18.79800,18.76900,18.73900,
THB,本行買入,0.84540,0.95880,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,1.03540,0.99880,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.50040,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.63240,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00168,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00238,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,33.49000,34.11000,34.09400,34.06300,34.03200,34.01000,33.98040,33.95200,33.90400,本行賣出,34.83000,34.51000,34.50200,34.48500,34.46200,34.44400,34.42800,34.41200,34.39600,
KRW,本行買入,0.02117,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02507,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00106,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00147,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,6.39600,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,7.92100,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.41600,4.48800,4.48670,4.48410,4.48110,4.47880,4.47530,4.47060,4.46820,本行賣出,4.57800,4.53800,4.53720,4.53560,4.53430,4.53160,4.52950,4.52730,4.52510,
