幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,29.87500,30.22500,30.20200,30.13200,30.05000,29.96200,29.88000,29.80000,29.71500,本行賣出,30.54500,30.32500,30.31000,30.24900,30.18000,30.10500,30.03700,29.97000,29.89800,
HKD,本行買入,3.74600,3.87200,3.86900,3.86200,3.85200,3.84400,3.83600,3.82700,3.81900,本行賣出,3.95000,3.93200,3.93000,3.92500,3.91600,3.90800,3.90100,3.89400,3.88600,
GBP,本行買入,39.20000,40.21000,40.16400,40.07200,39.96000,39.85700,39.75200,39.64800,39.54400,本行賣出,41.32000,40.61000,40.58300,40.52800,40.42000,40.32200,40.23200,40.14200,40.05200,
AUD,本行買入,19.22000,19.51000,19.48900,19.44700,19.39900,19.35600,19.31300,19.27000,19.22800,本行賣出,20.00000,19.71000,19.69900,19.67600,19.62900,19.58900,19.55300,19.51600,19.48000,
CAD,本行買入,21.46000,21.86000,21.84800,21.82400,21.79600,21.77100,21.74500,21.71900,21.69300,本行賣出,22.37000,22.06000,22.05500,22.04600,22.02000,21.99900,21.97900,21.96000,21.94100,
SGD,本行買入,22.87000,23.36000,23.34700,23.32100,23.29200,23.27500,23.25500,23.23500,23.21500,本行賣出,23.78000,23.54000,23.53800,23.53400,23.51200,23.49300,23.48000,23.46700,23.45400,
CHF,本行買入,35.84000,36.52000,36.52500,36.53500,36.57800,36.61900,36.65700,36.69400,36.73200,本行賣出,37.04000,36.77000,36.79300,36.83900,36.88900,36.93300,36.98400,37.03500,37.08700,
JPY,本行買入,0.20200,0.20930,0.20930,0.20930,0.20940,0.20960,0.20970,0.20990,0.21000,本行賣出,0.21480,0.21330,0.21340,0.21370,0.21380,0.21400,0.21420,0.21450,0.21470,
ZAR,本行買入,0.00000,1.61800,1.61500,1.60800,1.60000,1.59100,1.58200,1.57400,1.56600,本行賣出,0.00000,1.69800,1.69500,1.69000,1.68200,1.67300,1.66600,1.65800,1.65000,
SEK,本行買入,0.00000,3.11000,3.10800,3.10500,3.10200,3.09900,3.09600,3.09300,3.09100,本行賣出,0.00000,3.21000,3.21000,3.21000,3.20800,3.20600,3.20400,3.20300,3.20100,
NZD,本行買入,17.69000,18.07000,18.05400,18.02300,17.98800,17.96000,17.93000,17.90000,17.87100,本行賣出,18.54000,18.27000,18.26300,18.25000,18.21800,18.19400,18.16900,18.14400,18.11900,
THB,本行買入,0.79840,0.91180,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.98840,0.95180,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.48060,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.61260,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00223,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,33.56000,34.18000,34.16700,34.14000,34.11000,34.08700,34.06000,34.03300,33.98700,本行賣出,34.90000,34.58000,34.57600,34.56800,34.54600,34.52600,34.51600,34.50500,34.49400,
KRW,本行買入,0.01999,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02389,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00094,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00135,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,6.11400,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,7.63900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.09300,4.16500,4.16460,4.16370,4.16290,4.16200,4.15970,4.15690,4.15510,本行賣出,4.25500,4.21500,4.21550,4.21640,4.21600,4.21490,4.21450,4.21410,4.21360,
