幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,31.02500,31.37500,31.36200,31.31900,31.26400,31.19900,31.14600,31.08800,31.02800,本行賣出,31.69500,31.47500,31.46600,31.42800,31.37900,31.32100,31.27600,31.22500,31.16900,
HKD,本行買入,3.85400,3.98000,3.97900,3.97600,3.97300,3.97000,3.96600,3.96100,3.95700,本行賣出,4.05800,4.04000,4.04000,4.03900,4.03600,4.03300,4.03100,4.02800,4.02500,
GBP,本行買入,41.09000,42.10000,42.07000,42.01000,41.92900,41.84900,41.76000,41.67200,41.58400,本行賣出,43.21000,42.50000,42.48400,42.45100,42.37200,42.29400,42.22000,42.14600,42.07300,
AUD,本行買入,22.12000,22.41000,22.39000,22.35000,22.29400,22.24000,22.18300,22.12500,22.06800,本行賣出,22.90000,22.61000,22.59700,22.57200,22.51700,22.46300,22.41400,22.36300,22.31400,
CAD,本行買入,22.19000,22.59000,22.58400,22.57200,22.56200,22.54800,22.53100,22.51500,22.49800,本行賣出,23.10000,22.79000,22.79200,22.79500,22.78500,22.77200,22.76400,22.75500,22.74600,
SGD,本行買入,23.95000,24.44000,24.43900,24.43800,24.44600,24.45400,24.46100,24.46700,24.47400,本行賣出,24.86000,24.62000,24.63000,24.64900,24.65700,24.66800,24.68300,24.69700,24.71200,
CHF,本行買入,39.00000,39.68000,39.69400,39.72300,39.78600,39.84200,39.89500,39.94900,40.00300,本行賣出,40.20000,39.93000,39.95900,40.01700,40.08100,40.14000,40.20700,40.27500,40.34400,
JPY,本行買入,0.18750,0.19480,0.19480,0.19490,0.19500,0.19510,0.19520,0.19530,0.19540,本行賣出,0.20030,0.19880,0.19890,0.19910,0.19920,0.19940,0.19960,0.19970,0.19990,
ZAR,本行買入,0.00000,1.88900,1.88600,1.87900,1.87000,1.86200,1.85300,1.84500,1.83600,本行賣出,0.00000,1.96900,1.96700,1.96400,1.95500,1.94700,1.94000,1.93200,1.92400,
SEK,本行買入,0.00000,3.32000,3.31900,3.31800,3.31700,3.31700,3.31500,3.31400,3.31200,本行賣出,0.00000,3.42000,3.42100,3.42200,3.42100,3.42100,3.42100,3.42100,3.42100,
NZD,本行買入,18.08000,18.46000,18.45200,18.43700,18.42000,18.40300,18.38000,18.35700,18.33400,本行賣出,18.93000,18.66000,18.66000,18.66100,18.64500,18.62900,18.61300,18.59600,18.58000,
THB,本行買入,0.83120,0.94460,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,1.02120,0.98460,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.44310,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.57510,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00143,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00213,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,35.69000,36.31000,36.30200,36.28700,36.26900,36.24400,36.21400,36.18400,36.13800,本行賣出,37.03000,36.71000,36.71000,36.71100,36.69600,36.67700,36.66200,36.64600,36.63000,
KRW,本行買入,0.01883,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02273,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00097,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00138,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,6.84800,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,8.37300,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.54200,4.61400,4.61450,4.61550,4.61830,4.61960,4.62060,4.62230,4.62280,本行賣出,4.70400,4.66400,4.66510,4.66720,4.66890,4.66980,4.67240,4.67490,4.67740,
