幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,31.20000,31.55000,31.53300,31.48000,31.42400,31.36000,31.30300,31.24400,31.18800,本行賣出,31.87000,31.65000,31.63700,31.58900,31.53900,31.48300,31.43200,31.38000,31.32900,
HKD,本行買入,3.89600,4.02200,4.02000,4.01700,4.01200,4.00700,4.00200,3.99700,3.99300,本行賣出,4.10000,4.08200,4.08100,4.07900,4.07600,4.07100,4.06700,4.06400,4.06000,
GBP,本行買入,41.25000,42.26000,42.22200,42.14500,42.05600,41.96200,41.87900,41.79700,41.71500,本行賣出,43.37000,42.66000,42.63800,42.59300,42.51700,42.42300,42.35100,42.28000,42.20800,
AUD,本行買入,21.11000,21.40000,21.38300,21.34800,21.30500,21.25800,21.21400,21.17000,21.12200,本行賣出,21.89000,21.60000,21.59000,21.57000,21.53200,21.48500,21.44800,21.40800,21.36500,
CAD,本行買入,22.37000,22.77000,22.76200,22.74600,22.72800,22.70800,22.69000,22.67200,22.65400,本行賣出,23.28000,22.97000,22.96700,22.96100,22.94800,22.93100,22.92000,22.90900,22.89800,
SGD,本行買入,24.04000,24.53000,24.52700,24.52000,24.51700,24.51600,24.51400,24.51200,24.51000,本行賣出,24.95000,24.71000,24.71300,24.71900,24.72000,24.72100,24.72800,24.73600,24.74300,
CHF,本行買入,38.98000,39.66000,39.66800,39.68400,39.72300,39.76900,39.81300,39.85700,39.90100,本行賣出,40.18000,39.91000,39.93400,39.98300,40.03200,40.08100,40.13800,40.19600,40.25300,
JPY,本行買入,0.18980,0.19710,0.19710,0.19710,0.19730,0.19730,0.19740,0.19750,0.19760,本行賣出,0.20260,0.20110,0.20120,0.20140,0.20160,0.20170,0.20200,0.20220,0.20240,
ZAR,本行買入,0.00000,1.90100,1.89800,1.89200,1.88500,1.87700,1.86800,1.86000,1.85200,本行賣出,0.00000,1.98100,1.97900,1.97400,1.96700,1.95900,1.95200,1.94400,1.93700,
SEK,本行買入,0.00000,3.43000,3.42900,3.42600,3.42500,3.42300,3.42100,3.41900,3.41700,本行賣出,0.00000,3.53000,3.53000,3.53000,3.53000,3.52800,3.52800,3.52700,3.52700,
NZD,本行買入,18.04000,18.42000,18.41100,18.39300,18.37400,18.35600,18.34000,18.32300,18.30700,本行賣出,18.89000,18.62000,18.61900,18.61800,18.60400,18.58600,18.57400,18.56200,18.55100,
THB,本行買入,0.87950,0.99290,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,1.06950,1.03290,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.46820,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.60020,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00223,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,36.13000,36.75000,36.73700,36.71200,36.69200,36.67700,36.65500,36.63300,36.59700,本行賣出,37.47000,37.15000,37.14800,37.14400,37.13100,37.12200,37.11600,37.10900,37.10200,
KRW,本行買入,0.01976,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02366,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00098,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00139,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,6.78900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,8.31400,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.44200,4.51400,4.51270,4.51010,4.50940,4.50870,4.50710,4.50480,4.50370,本行賣出,4.60400,4.56400,4.56400,4.56410,4.56360,4.56340,4.56350,4.56360,4.56370,
