幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,30.97000,31.32000,31.30700,31.26700,31.21000,31.14900,31.08800,31.03200,30.97300,本行賣出,31.64000,31.42000,31.41300,31.37600,31.32600,31.27200,31.21900,31.17000,31.11700,
HKD,本行買入,3.84600,3.97200,3.97100,3.96800,3.96500,3.96200,3.95800,3.95300,3.94900,本行賣出,4.05000,4.03200,4.03200,4.03100,4.02800,4.02500,4.02300,4.02000,4.01700,
GBP,本行買入,41.03000,42.04000,42.01000,41.95000,41.86900,41.78900,41.70000,41.61200,41.52400,本行賣出,43.15000,42.44000,42.42400,42.39100,42.31200,42.23400,42.16000,42.08600,42.01300,
AUD,本行買入,22.13000,22.42000,22.40000,22.36000,22.30400,22.25000,22.19300,22.13500,22.07800,本行賣出,22.91000,22.62000,22.60700,22.58200,22.52700,22.47300,22.42400,22.37300,22.32400,
CAD,本行買入,22.21000,22.61000,22.60400,22.59200,22.58200,22.56800,22.55100,22.53500,22.51800,本行賣出,23.12000,22.81000,22.81200,22.81500,22.80500,22.79200,22.78400,22.77500,22.76600,
SGD,本行買入,23.98000,24.47000,24.46900,24.46800,24.47600,24.48400,24.49100,24.49700,24.50400,本行賣出,24.89000,24.65000,24.66000,24.67900,24.68700,24.69800,24.71300,24.72700,24.74200,
CHF,本行買入,39.24000,39.92000,39.93400,39.96300,40.02600,40.08200,40.13500,40.18900,40.24300,本行賣出,40.44000,40.17000,40.19900,40.25700,40.32100,40.38000,40.44700,40.51500,40.58400,
JPY,本行買入,0.18750,0.19480,0.19480,0.19490,0.19500,0.19510,0.19520,0.19530,0.19540,本行賣出,0.20030,0.19880,0.19890,0.19910,0.19920,0.19940,0.19960,0.19970,0.19990,
ZAR,本行買入,0.00000,1.89100,1.88800,1.88100,1.87200,1.86400,1.85500,1.84700,1.83800,本行賣出,0.00000,1.97100,1.96900,1.96600,1.95700,1.94900,1.94200,1.93400,1.92600,
SEK,本行買入,0.00000,3.35000,3.34900,3.34800,3.34700,3.34700,3.34500,3.34400,3.34200,本行賣出,0.00000,3.45000,3.45100,3.45200,3.45100,3.45100,3.45100,3.45100,3.45100,
NZD,本行買入,18.25000,18.63000,18.62200,18.60700,18.59000,18.57300,18.55000,18.52700,18.50400,本行賣出,19.10000,18.83000,18.83000,18.83100,18.81500,18.79900,18.78300,18.76600,18.75000,
THB,本行買入,0.83460,0.94800,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,1.02460,0.98800,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.44220,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.57420,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00143,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00213,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,35.75000,36.37000,36.36300,36.34800,36.33300,36.30500,36.27600,36.24700,36.20200,本行賣出,37.09000,36.77000,36.77300,36.77800,36.76400,36.74800,36.73200,36.71500,36.69900,
KRW,本行買入,0.01908,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02298,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00097,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00138,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,6.88600,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,8.41100,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.54000,4.61200,4.61250,4.61340,4.61620,4.61710,4.61820,4.61980,4.62030,本行賣出,4.70200,4.66200,4.66340,4.66610,4.66820,4.66970,4.67160,4.67350,4.67540,
