幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,29.24000,29.59000,29.56900,29.51200,29.42800,29.35300,29.28200,29.20400,29.13200,本行賣出,29.91000,29.69000,29.67600,29.62700,29.55500,29.49000,29.42900,29.36200,29.30500,
HKD,本行買入,3.62000,3.74600,3.74600,3.74700,3.74800,3.74700,3.74100,3.73500,3.73000,本行賣出,3.82400,3.80600,3.80800,3.81100,3.81100,3.81000,3.80600,3.80200,3.79800,
GBP,本行買入,39.00000,40.01000,39.96800,39.88400,39.77500,39.67900,39.57300,39.46800,39.36300,本行賣出,41.12000,40.41000,40.38600,40.33700,40.23100,40.13900,40.04900,39.96000,39.87100,
AUD,本行買入,18.83000,19.12000,19.10200,19.06600,19.02100,18.98300,18.94200,18.90200,18.86000,本行賣出,19.61000,19.32000,19.31000,19.29000,19.24700,19.21000,19.17700,19.14400,19.11100,
CAD,本行買入,21.27000,21.67000,21.65900,21.63600,21.60800,21.58800,21.56100,21.53300,21.50600,本行賣出,22.18000,21.87000,21.86600,21.85900,21.83100,21.81100,21.79500,21.77800,21.76200,
SGD,本行買入,22.54000,23.03000,23.02000,22.99900,22.97800,22.96600,22.94800,22.93000,22.91100,本行賣出,23.45000,23.21000,23.20900,23.20700,23.19200,23.17600,23.16800,23.15900,23.15100,
CHF,本行買入,35.69000,36.37000,36.37500,36.38400,36.43100,36.47200,36.50900,36.54600,36.58400,本行賣出,36.89000,36.62000,36.64100,36.68300,36.73500,36.77600,36.82900,36.88200,36.93600,
JPY,本行買入,0.19680,0.20410,0.20410,0.20420,0.20430,0.20450,0.20460,0.20480,0.20490,本行賣出,0.20960,0.20810,0.20820,0.20850,0.20870,0.20890,0.20920,0.20940,0.20960,
ZAR,本行買入,0.00000,1.61100,1.60800,1.60200,1.59300,1.58600,1.57700,1.56900,1.56100,本行賣出,0.00000,1.69100,1.68900,1.68400,1.67600,1.66800,1.66100,1.65300,1.64600,
SEK,本行買入,0.00000,3.08000,3.07900,3.07600,3.07300,3.07100,3.06800,3.06500,3.06200,本行賣出,0.00000,3.18000,3.18000,3.17900,3.17700,3.17500,3.17400,3.17200,3.17100,
NZD,本行買入,17.36000,17.74000,17.72700,17.70000,17.66900,17.64400,17.61300,17.58200,17.55100,本行賣出,18.21000,17.94000,17.93500,17.92400,17.89500,17.86900,17.84600,17.82300,17.79900,
THB,本行買入,0.78510,0.89850,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.97510,0.93850,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.46150,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.59350,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00148,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00218,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,33.38000,34.00000,33.98800,33.96500,33.94100,33.92800,33.91000,33.89300,33.86200,本行賣出,34.72000,34.40000,34.40300,34.41000,34.39400,34.38300,34.37800,34.37300,34.36800,
KRW,本行買入,0.01994,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02384,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00091,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00132,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,5.95600,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,7.48100,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.02900,4.10100,4.10020,4.09850,4.09770,4.09630,4.09540,4.09420,4.09380,本行賣出,4.19100,4.15100,4.15160,4.15280,4.15260,4.15190,4.15200,4.15210,4.15220,
