幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,32.64500,32.99500,32.97200,32.91000,32.81200,32.73300,32.64300,32.55300,32.47000,本行賣出,33.31500,33.09500,33.07800,33.02600,32.94200,32.87000,32.79100,32.71500,32.64500,
HKD,本行買入,4.09600,4.22200,4.21800,4.21100,4.20300,4.19500,4.18600,4.17700,4.16800,本行賣出,4.30000,4.28200,4.27900,4.27400,4.26600,4.25800,4.25000,4.24200,4.23400,
GBP,本行買入,41.67000,42.68000,42.63400,42.54200,42.44300,42.34200,42.23600,42.13100,42.02600,本行賣出,43.79000,43.08000,43.04800,42.98300,42.88600,42.78800,42.69500,42.60200,42.50800,
AUD,本行買入,20.53000,20.82000,20.80000,20.75900,20.71600,20.67100,20.62300,20.57600,20.52800,本行賣出,21.31000,21.02000,21.00600,20.97800,20.93600,20.89000,20.84800,20.80700,20.76500,
CAD,本行買入,22.58000,22.98000,22.96700,22.94000,22.91900,22.89400,22.86700,22.84000,22.81300,本行賣出,23.49000,23.18000,23.17200,23.15500,23.13500,23.11100,23.09100,23.07000,23.04900,
SGD,本行買入,24.20000,24.69000,24.67600,24.64800,24.62500,24.60200,24.57300,24.54400,24.51500,本行賣出,25.11000,24.87000,24.86300,24.85000,24.82900,24.80400,24.78300,24.76200,24.74200,
CHF,本行買入,36.85000,37.53000,37.53200,37.53700,37.58900,37.62400,37.65900,37.69400,37.72900,本行賣出,38.05000,37.78000,37.79700,37.83100,37.88400,37.91900,37.96600,38.01300,38.06000,
JPY,本行買入,0.21200,0.21930,0.21930,0.21940,0.21960,0.21980,0.22000,0.22010,0.22020,本行賣出,0.22480,0.22330,0.22340,0.22360,0.22390,0.22410,0.22440,0.22460,0.22490,
ZAR,本行買入,0.00000,1.77200,1.76900,1.76200,1.75300,1.74400,1.73600,1.72700,1.71800,本行賣出,0.00000,1.85200,1.84900,1.84400,1.83500,1.82600,1.81800,1.81000,1.80100,
SEK,本行買入,0.00000,3.22000,3.21900,3.21600,3.21500,3.21300,3.21000,3.20800,3.20600,本行賣出,0.00000,3.32000,3.32000,3.31900,3.31800,3.31600,3.31500,3.31300,3.31200,
NZD,本行買入,18.66000,19.04000,19.02300,18.98800,18.95800,18.92500,18.89300,18.86000,18.82700,本行賣出,19.51000,19.24000,19.23000,19.20900,19.18000,19.14800,19.12000,19.09300,19.06500,
THB,本行買入,0.85340,0.96680,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,1.04340,1.00680,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.51090,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.64290,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00163,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00233,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,35.19000,35.81000,35.79600,35.76900,35.73500,35.70300,35.67600,35.64900,35.60300,本行賣出,36.53000,36.21000,36.20400,36.19100,36.16300,36.14500,36.12900,36.11300,36.09600,
KRW,本行買入,0.02096,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02486,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00107,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00148,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,6.42400,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,7.94900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.46700,4.53900,4.53840,4.53710,4.53420,4.53160,4.52930,4.52610,4.52450,本行賣出,4.62900,4.58900,4.58880,4.58840,4.58610,4.58460,4.58360,4.58260,4.58160,
