幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,31.45000,31.80000,31.78400,31.73600,31.67100,31.61300,31.55300,31.48800,31.43000,本行賣出,32.12000,31.90000,31.88800,31.84500,31.78600,31.73400,31.68200,31.62400,31.57000,
HKD,本行買入,3.90600,4.03200,4.03100,4.02800,4.02500,4.02200,4.01800,4.01300,4.00900,本行賣出,4.11000,4.09200,4.09200,4.09100,4.08800,4.08500,4.08300,4.08000,4.07700,
GBP,本行買入,40.81000,41.82000,41.79000,41.73000,41.64900,41.56900,41.48000,41.39200,41.30400,本行賣出,42.93000,42.22000,42.20400,42.17100,42.09200,42.01400,41.94000,41.86600,41.79300,
AUD,本行買入,21.59000,21.88000,21.86000,21.82000,21.76400,21.71000,21.65300,21.59500,21.53800,本行賣出,22.37000,22.08000,22.06700,22.04200,21.98700,21.93300,21.88400,21.83300,21.78400,
CAD,本行買入,21.89000,22.29000,22.28400,22.27200,22.26200,22.24800,22.23100,22.21500,22.19800,本行賣出,22.80000,22.49000,22.49200,22.49500,22.48500,22.47200,22.46400,22.45500,22.44600,
SGD,本行買入,23.99000,24.48000,24.47900,24.47800,24.48600,24.49400,24.50100,24.50700,24.51400,本行賣出,24.90000,24.66000,24.67000,24.68900,24.69700,24.70800,24.72300,24.73700,24.75200,
CHF,本行買入,38.46000,39.14000,39.15400,39.18300,39.24600,39.30200,39.35500,39.40900,39.46300,本行賣出,39.66000,39.39000,39.41900,39.47700,39.54100,39.60000,39.66700,39.73500,39.80400,
JPY,本行買入,0.18760,0.19490,0.19490,0.19500,0.19510,0.19520,0.19530,0.19540,0.19550,本行賣出,0.20040,0.19890,0.19900,0.19910,0.19930,0.19950,0.19970,0.19990,0.20000,
ZAR,本行買入,0.00000,1.88500,1.88200,1.87500,1.86600,1.85800,1.84900,1.84100,1.83200,本行賣出,0.00000,1.96500,1.96300,1.96000,1.95100,1.94300,1.93600,1.92800,1.92000,
SEK,本行買入,0.00000,3.23000,3.22900,3.22800,3.22700,3.22700,3.22500,3.22400,3.22200,本行賣出,0.00000,3.33000,3.33100,3.33200,3.33100,3.33100,3.33100,3.33100,3.33100,
NZD,本行買入,17.51000,17.89000,17.88200,17.86700,17.85000,17.83300,17.81000,17.78700,17.76400,本行賣出,18.36000,18.09000,18.09000,18.09100,18.07500,18.05900,18.04300,18.02600,18.01000,
THB,本行買入,0.82570,0.93910,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,1.01570,0.97910,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.45420,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.58620,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00143,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00213,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,35.38000,36.00000,35.99000,35.96900,35.94200,35.92200,35.89700,35.87100,35.83000,本行賣出,36.72000,36.40000,36.39600,36.38700,36.36700,36.35300,36.34300,36.33200,36.32200,
KRW,本行買入,0.01895,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02285,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00099,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00140,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,6.71000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,8.23500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.58400,4.65600,4.65580,4.65540,4.65610,4.65730,4.65850,4.65990,4.66070,本行賣出,4.74600,4.70600,4.70640,4.70710,4.70830,4.70930,4.71140,4.71340,4.71550,
