幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,32.05000,32.40000,32.37500,32.30500,32.21000,32.12300,32.02800,31.94700,31.87000,本行賣出,32.72000,32.50000,32.48200,32.42000,32.34000,32.26200,32.17800,32.11000,32.04500,
HKD,本行買入,4.02500,4.15100,4.14800,4.14200,4.13400,4.12500,4.11700,4.10900,4.10000,本行賣出,4.22900,4.21100,4.20900,4.20500,4.19600,4.18800,4.18100,4.17400,4.16700,
GBP,本行買入,42.34000,43.35000,43.30500,43.21400,43.10000,42.99900,42.88700,42.77500,42.66200,本行賣出,44.46000,43.75000,43.72000,43.65900,43.54800,43.44800,43.35400,43.26000,43.16500,
AUD,本行買入,20.48000,20.77000,20.75000,20.71100,20.66100,20.61800,20.57200,20.52400,20.47800,本行賣出,21.26000,20.97000,20.95700,20.93200,20.88300,20.84000,20.80100,20.76100,20.72000,
CAD,本行買入,23.03000,23.43000,23.41800,23.39500,23.36900,23.34900,23.32400,23.29900,23.27400,本行賣出,23.94000,23.63000,23.62500,23.61500,23.59100,23.57100,23.55300,23.53600,23.51800,
SGD,本行買入,24.35000,24.84000,24.83000,24.81000,24.78200,24.76300,24.73900,24.71500,24.69200,本行賣出,25.26000,25.02000,25.01500,25.00400,24.97800,24.95900,24.94300,24.92800,24.91200,
CHF,本行買入,39.53000,40.21000,40.21600,40.22800,40.26500,40.31000,40.34600,40.38300,40.41900,本行賣出,40.73000,40.46000,40.48000,40.52000,40.56000,40.60500,40.65400,40.70300,40.75300,
JPY,本行買入,0.22160,0.22890,0.22890,0.22900,0.22910,0.22930,0.22940,0.22950,0.22960,本行賣出,0.23440,0.23290,0.23300,0.23320,0.23340,0.23360,0.23380,0.23400,0.23420,
ZAR,本行買入,0.00000,1.69300,1.69000,1.68300,1.67400,1.66500,1.65600,1.64700,1.63800,本行賣出,0.00000,1.77300,1.77000,1.76500,1.75600,1.74800,1.73900,1.73100,1.72300,
SEK,本行買入,0.00000,3.37000,3.36900,3.36600,3.36300,3.36100,3.35800,3.35500,3.35100,本行賣出,0.00000,3.47000,3.47000,3.46900,3.46700,3.46500,3.46300,3.46200,3.46000,
NZD,本行買入,19.04000,19.42000,19.40500,19.37400,19.33800,19.30700,19.27400,19.24100,19.20800,本行賣出,19.89000,19.62000,19.61200,19.59600,19.56200,19.53300,19.50600,19.47900,19.42200,
THB,本行買入,0.85150,0.96490,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,1.04150,1.00490,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.50720,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.63920,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00158,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00228,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,36.70000,37.32000,37.30500,37.27500,37.24000,37.20800,37.18000,37.15200,37.10400,本行賣出,38.04000,37.72000,37.71400,37.70200,37.67200,37.66200,37.64700,37.63200,37.61700,
KRW,本行買入,0.02119,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02509,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00103,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,6.40200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,7.92700,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.35500,4.42700,4.42700,4.42690,4.42540,4.42390,4.42230,4.42020,4.41900,本行賣出,4.51700,4.47700,4.47740,4.47830,4.47710,4.47640,4.47590,4.47550,4.47500,
