幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,30.53500,30.88500,30.86700,30.81200,30.74300,30.67400,30.61600,30.55800,30.49500,本行賣出,31.20500,30.98500,30.97100,30.92100,30.86200,30.80100,30.75000,30.69800,30.64100,
HKD,本行買入,3.82300,3.94900,3.94700,3.94200,3.93300,3.92800,3.92200,3.91600,3.91000,本行賣出,4.02700,4.00900,4.00700,4.00400,3.99700,3.99100,3.98600,3.98200,3.97700,
GBP,本行買入,39.11000,40.12000,40.08700,40.02200,39.93200,39.85000,39.77000,39.68900,39.60900,本行賣出,41.23000,40.52000,40.49800,40.45500,40.36700,40.28800,40.22000,40.15200,40.08500,
AUD,本行買入,19.68000,19.97000,19.95600,19.92700,19.88900,19.85200,19.81500,19.77900,19.74000,本行賣出,20.46000,20.17000,20.16100,20.14300,20.10600,20.07100,20.04100,20.00900,19.97900,
CAD,本行買入,21.42000,21.82000,21.81300,21.79900,21.78900,21.77600,21.76100,21.74500,21.73000,本行賣出,22.33000,22.02000,22.01900,22.01700,22.00700,21.99400,21.98800,21.98100,21.97400,
SGD,本行買入,23.09000,23.58000,23.57800,23.57300,23.57500,23.57800,23.57800,23.57800,23.57800,本行賣出,24.00000,23.76000,23.76600,23.77800,23.78300,23.78700,23.79500,23.80200,23.80900,
CHF,本行買入,37.40000,38.08000,38.09100,38.11200,38.17500,38.22600,38.27200,38.32000,38.36700,本行賣出,38.60000,38.33000,38.35600,38.40700,38.47200,38.52600,38.58600,38.64600,38.70600,
JPY,本行買入,0.19220,0.19950,0.19950,0.19960,0.19980,0.20000,0.20010,0.20020,0.20030,本行賣出,0.20500,0.20350,0.20360,0.20380,0.20400,0.20420,0.20450,0.20470,0.20490,
ZAR,本行買入,0.00000,1.72900,1.72600,1.72000,1.71200,1.70500,1.69800,1.69000,1.68300,本行賣出,0.00000,1.80900,1.80700,1.80300,1.79500,1.78800,1.78100,1.77400,1.76800,
SEK,本行買入,0.00000,3.18000,3.17900,3.17700,3.17600,3.17500,3.17300,3.17100,3.16900,本行賣出,0.00000,3.28000,3.28000,3.28100,3.28100,3.28000,3.27900,3.27900,3.27800,
NZD,本行買入,17.01000,17.39000,17.38200,17.36500,17.35200,17.33900,17.32500,17.31100,17.29600,本行賣出,17.86000,17.59000,17.58900,17.58600,17.57500,17.56300,17.55400,17.54500,17.53700,
THB,本行買入,0.82180,0.93520,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,1.01180,0.97520,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.46000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.59200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00223,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,34.72000,35.34000,35.33100,35.31300,35.29600,35.27600,35.25400,35.23200,35.19600,本行賣出,36.06000,35.74000,35.73800,35.73300,35.72000,35.70400,35.69500,35.68500,35.67600,
KRW,本行買入,0.01963,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02353,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00095,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00136,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,6.35400,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,7.87900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.24000,4.31200,4.31130,4.30980,4.30920,4.30820,4.30680,4.30490,4.30400,本行賣出,4.40200,4.36200,4.36220,4.36270,4.36190,4.36030,4.36030,4.36030,4.36030,
