幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,30.10000,30.45000,30.42800,30.36800,30.28800,30.21800,30.14600,30.07600,30.01100,本行賣出,30.77000,30.55000,30.53200,30.47800,30.40800,30.34800,30.28600,30.22600,30.16900,
HKD,本行買入,3.74800,3.87400,3.87400,3.87400,3.87300,3.87200,3.86800,3.86400,3.86000,本行賣出,3.95200,3.93400,3.93500,3.93800,3.93700,3.93700,3.93400,3.93100,3.92800,
GBP,本行買入,39.84000,40.85000,40.81100,40.73400,40.63700,40.56000,40.47500,40.39000,40.30500,本行賣出,41.96000,41.25000,41.23000,41.19100,41.10300,41.03100,40.95900,40.88700,40.81500,
AUD,本行買入,19.20000,19.49000,19.47400,19.44200,19.40000,19.37000,19.33700,19.30500,19.27100,本行賣出,19.98000,19.69000,19.68100,19.66400,19.62700,19.59700,19.56900,19.54200,19.51500,
CAD,本行買入,21.48000,21.88000,21.86800,21.84400,21.81600,21.80200,21.78100,21.76000,21.73900,本行賣出,22.39000,22.08000,22.07800,22.07400,22.05000,22.03900,22.02400,22.00900,21.99500,
SGD,本行買入,23.13000,23.62000,23.61300,23.59800,23.59000,23.59000,23.58700,23.58300,23.58000,本行賣出,24.04000,23.80000,23.80500,23.81400,23.81000,23.81100,23.81400,23.81700,23.82100,
CHF,本行買入,37.07000,37.75000,37.75700,37.77000,37.81200,37.86700,37.91700,37.96700,38.01800,本行賣出,38.27000,38.00000,38.02700,38.08100,38.13100,38.18700,38.24800,38.30900,38.37000,
JPY,本行買入,0.19740,0.20470,0.20470,0.20480,0.20490,0.20510,0.20520,0.20530,0.20540,本行賣出,0.21020,0.20870,0.20880,0.20900,0.20920,0.20940,0.20960,0.20980,0.21000,
ZAR,本行買入,0.00000,1.67800,1.67500,1.66900,1.66100,1.65400,1.64600,1.63800,1.63100,本行賣出,0.00000,1.75800,1.75600,1.75100,1.74400,1.73700,1.72900,1.72200,1.71500,
SEK,本行買入,0.00000,3.14000,3.13900,3.13600,3.13400,3.13300,3.13200,3.13100,3.12900,本行賣出,0.00000,3.24000,3.24000,3.24100,3.23900,3.23900,3.23800,3.23800,3.23800,
NZD,本行買入,17.28000,17.66000,17.64700,17.62000,17.59200,17.57200,17.54900,17.52500,17.50200,本行賣出,18.13000,17.86000,17.85700,17.85000,17.82600,17.80700,17.78800,17.77000,17.75100,
THB,本行買入,0.80710,0.92050,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.99710,0.96050,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.46890,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.60090,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00223,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,34.74000,35.36000,35.34900,35.32800,35.30500,35.28800,35.27200,35.25500,35.22500,本行賣出,36.08000,35.76000,35.75900,35.75700,35.74000,35.73000,35.72300,35.71500,35.70700,
KRW,本行買入,0.02008,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02398,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00093,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00134,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,6.19500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,7.72000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.15000,4.22200,4.22100,4.21910,4.21830,4.21730,4.21590,4.21390,4.21310,本行賣出,4.31200,4.27200,4.27220,4.27270,4.27230,4.27180,4.27150,4.27120,4.27080,
