幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,30.76000,31.11000,31.09200,31.03500,30.95400,30.90900,30.84200,30.77400,30.71300,本行賣出,31.43000,31.21000,31.19600,31.14400,31.07100,31.03400,30.97500,30.91500,30.86000,
HKD,本行買入,3.84600,3.97200,3.97000,3.96500,3.96000,3.95500,3.94900,3.94300,3.93600,本行賣出,4.05000,4.03200,4.03000,4.02700,4.02200,4.01800,4.01300,4.00800,4.00300,
GBP,本行買入,40.51000,41.52000,41.48200,41.40500,41.31700,41.23600,41.14600,41.05600,40.96600,本行賣出,42.63000,41.92000,41.89800,41.85300,41.76500,41.68700,41.61100,41.53500,41.45900,
AUD,本行買入,20.39000,20.68000,20.66200,20.62600,20.58400,20.54600,20.50200,20.45700,20.41100,本行賣出,21.17000,20.88000,20.87200,20.85500,20.81500,20.77700,20.74100,20.70200,20.66400,
CAD,本行買入,22.14000,22.54000,22.53400,22.52100,22.50500,22.49000,22.47000,22.44900,22.42900,本行賣出,23.05000,22.74000,22.73800,22.73500,22.72100,22.70600,22.69400,22.68300,22.67100,
SGD,本行買入,23.56000,24.05000,24.04600,24.03900,24.03900,24.04000,24.03300,24.02700,24.02100,本行賣出,24.47000,24.23000,24.23500,24.24500,24.24800,24.24800,24.25200,24.25500,24.25900,
CHF,本行買入,38.38000,39.06000,39.08000,39.11900,39.15600,39.19800,39.23700,39.27800,39.31800,本行賣出,39.58000,39.31000,39.33900,39.39600,39.43400,39.47700,39.53300,39.58900,39.64600,
JPY,本行買入,0.19090,0.19820,0.19820,0.19830,0.19830,0.19850,0.19860,0.19860,0.19870,本行賣出,0.20370,0.20220,0.20230,0.20250,0.20250,0.20280,0.20290,0.20310,0.20320,
ZAR,本行買入,0.00000,1.81100,1.80800,1.80200,1.79300,1.78600,1.77800,1.77000,1.76200,本行賣出,0.00000,1.89100,1.88900,1.88400,1.87600,1.86900,1.86100,1.85400,1.84600,
SEK,本行買入,0.00000,3.32000,3.31900,3.31700,3.31600,3.31400,3.31200,3.31000,3.30700,本行賣出,0.00000,3.42000,3.42000,3.42100,3.42000,3.41900,3.41800,3.41700,3.41500,
NZD,本行買入,17.64000,18.02000,18.01100,17.99400,17.97600,17.96100,17.94200,17.92300,17.90400,本行賣出,18.49000,18.22000,18.22000,18.21900,18.20200,18.18800,18.17500,18.16200,18.14900,
THB,本行買入,0.85680,0.97020,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,1.04680,1.01020,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.46170,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.59370,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00223,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,35.76000,36.38000,36.36800,36.34500,36.30300,36.30000,36.27100,36.24200,36.19700,本行賣出,37.10000,36.78000,36.77800,36.77300,36.73900,36.74100,36.72600,36.71000,36.69500,
KRW,本行買入,0.01937,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02327,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00096,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00137,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,6.58800,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,8.11300,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.32100,4.39300,4.39200,4.39000,4.38860,4.38760,4.38540,4.38250,4.38090,本行賣出,4.48300,4.44300,4.44290,4.44260,4.44190,4.44090,4.44020,4.43950,4.43880,
