幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,29.64000,29.99000,29.97200,29.91500,29.84800,29.78200,29.71400,29.64600,29.60000,本行賣出,30.31000,30.09000,30.07600,30.02600,29.96800,29.91000,29.85000,29.79000,29.75000,
HKD,本行買入,3.70600,3.83200,3.83000,3.82500,3.81900,3.81300,3.80800,3.80200,3.79600,本行賣出,3.91000,3.89200,3.89100,3.88800,3.88200,3.87800,3.87300,3.86900,3.86400,
GBP,本行買入,39.76000,40.77000,40.73300,40.66000,40.56100,40.47200,40.37700,40.28200,40.18800,本行賣出,41.88000,41.17000,41.14700,41.10200,41.00500,40.92100,40.84100,40.76100,40.68100,
AUD,本行買入,19.64000,19.93000,19.91400,19.88300,19.84200,19.80800,19.77200,19.73600,19.69800,本行賣出,20.42000,20.13000,20.12000,20.10000,20.06000,20.02800,19.99900,19.97000,19.93800,
CAD,本行買入,21.34000,21.74000,21.72900,21.70600,21.68100,21.66100,21.63800,21.61500,21.59200,本行賣出,22.25000,21.94000,21.93600,21.92900,21.90400,21.88700,21.87200,21.85700,21.84100,
SGD,本行買入,22.94000,23.43000,23.42500,23.41600,23.41300,23.41300,23.41100,23.40800,23.40600,本行賣出,23.85000,23.61000,23.61400,23.62200,23.62100,23.62300,23.62900,23.63500,23.64100,
CHF,本行買入,37.32000,38.00000,38.00800,38.02500,38.07400,38.11700,38.15900,38.20100,38.24300,本行賣出,38.52000,38.25000,38.27400,38.32100,38.37200,38.42000,38.47700,38.53400,38.59100,
JPY,本行買入,0.19560,0.20290,0.20290,0.20300,0.20310,0.20330,0.20340,0.20350,0.20360,本行賣出,0.20840,0.20690,0.20700,0.20720,0.20740,0.20760,0.20780,0.20810,0.20830,
ZAR,本行買入,0.00000,1.68600,1.68300,1.67700,1.66900,1.66200,1.65400,1.64600,1.63800,本行賣出,0.00000,1.76600,1.76400,1.76000,1.75100,1.74400,1.73700,1.73000,1.72300,
SEK,本行買入,0.00000,3.20000,3.19900,3.19700,3.19500,3.19300,3.19100,3.18900,3.18700,本行賣出,0.00000,3.30000,3.30000,3.30000,3.29900,3.29700,3.29700,3.29700,3.29700,
NZD,本行買入,17.46000,17.84000,17.82800,17.80400,17.77900,17.75700,17.73400,17.71100,17.68800,本行賣出,18.31000,18.04000,18.03500,18.02600,18.00300,17.98200,17.96600,17.94900,17.93300,
THB,本行買入,0.81690,0.93030,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,1.00690,0.97030,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.46220,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.59420,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00223,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,34.75000,35.37000,35.36000,35.34000,35.32100,35.30500,35.28300,35.25900,35.22200,本行賣出,36.09000,35.77000,35.77000,35.77100,35.75800,35.74600,35.73900,35.73200,35.72500,
KRW,本行買入,0.02002,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02392,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00091,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00132,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,6.13700,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,7.66200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.13000,4.20200,4.20140,4.20020,4.20010,4.20010,4.19850,4.19650,4.19520,本行賣出,4.29200,4.25200,4.25240,4.25330,4.25340,4.25310,4.25320,4.25320,4.25330,
