幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,31.33000,31.68000,31.66200,31.60500,31.53600,31.47000,31.39100,31.34800,31.29100,本行賣出,32.00000,31.78000,31.76600,31.71700,31.65500,31.59600,31.52300,31.48800,31.43700,
HKD,本行買入,3.89700,4.02300,4.02100,4.01800,4.01500,4.01200,4.00800,4.00400,3.99900,本行賣出,4.10100,4.08300,4.08200,4.08100,4.07900,4.07500,4.07300,4.07000,4.06700,
GBP,本行買入,41.44000,42.45000,42.41400,42.34200,42.27400,42.20100,42.12600,42.05200,41.97800,本行賣出,43.56000,42.85000,42.82700,42.78100,42.71600,42.64500,42.58300,42.52000,42.45700,
AUD,本行買入,22.34000,22.63000,22.61000,22.57000,22.52800,22.48000,22.43000,22.37700,22.32300,本行賣出,23.12000,22.83000,22.81600,22.78900,22.74900,22.70200,22.65800,22.61100,22.56300,
CAD,本行買入,22.90000,23.30000,23.29000,23.27100,23.26000,23.24600,23.23100,23.21600,23.20100,本行賣出,23.81000,23.50000,23.49800,23.49300,23.48400,23.47100,23.46300,23.45400,23.44600,
SGD,本行買入,24.36000,24.85000,24.84500,24.83500,24.84800,24.85100,24.85400,24.85700,24.86000,本行賣出,25.27000,25.03000,25.03500,25.04400,25.05800,25.06500,25.07500,25.08600,25.09600,
CHF,本行買入,39.99000,40.67000,40.68000,40.70100,40.77100,40.82100,40.87500,40.93000,40.98500,本行賣出,41.19000,40.92000,40.94200,40.98500,41.05700,41.11100,41.17800,41.24500,41.31200,
JPY,本行買入,0.19130,0.19860,0.19860,0.19860,0.19880,0.19890,0.19900,0.19910,0.19920,本行賣出,0.20410,0.20260,0.20270,0.20290,0.20310,0.20320,0.20340,0.20360,0.20380,
ZAR,本行買入,0.00000,1.90500,1.90200,1.89500,1.88700,1.88000,1.87200,1.86400,1.85600,本行賣出,0.00000,1.98500,1.98300,1.97800,1.97000,1.96300,1.95600,1.94900,1.94100,
SEK,本行買入,0.00000,3.42000,3.41900,3.41600,3.41500,3.41400,3.41300,3.41200,3.41100,本行賣出,0.00000,3.52000,3.52000,3.52000,3.52100,3.51900,3.51900,3.51900,3.51900,
NZD,本行買入,18.35000,18.73000,18.72100,18.70400,18.69400,18.67900,18.66300,18.64700,18.63000,本行賣出,19.20000,18.93000,18.92700,18.92000,18.91200,18.89800,18.88700,18.87600,18.86500,
THB,本行買入,0.87360,0.98700,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,1.06360,1.02700,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.47060,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.60260,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00223,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,36.05000,36.67000,36.65800,36.63500,36.61500,36.59600,36.57300,36.54900,36.51100,本行賣出,37.39000,37.07000,37.07100,37.07300,37.05800,37.04400,37.03700,37.02900,37.02100,
KRW,本行買入,0.01983,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02373,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00098,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00139,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,7.06000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,8.58500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.52200,4.59400,4.59350,4.59240,4.59170,4.59170,4.59160,4.59130,4.59130,本行賣出,4.68400,4.64400,4.64450,4.64560,4.64580,4.64500,4.64640,4.64770,4.64910,
