幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,31.35500,31.70500,31.68900,31.64100,31.57400,31.51400,31.45000,31.37900,31.32700,本行賣出,32.02500,31.80500,31.79300,31.74900,31.68900,31.63600,31.57900,31.51500,31.47000,
HKD,本行買入,3.89300,4.01900,4.01700,4.01300,4.00800,4.00500,3.99900,3.99400,3.98900,本行賣出,4.09700,4.07900,4.07800,4.07700,4.07400,4.07000,4.06600,4.06200,4.05900,
GBP,本行買入,41.68000,42.69000,42.65500,42.58400,42.49900,42.41800,42.33400,42.25000,42.16600,本行賣出,43.80000,43.09000,43.07300,43.03800,42.95900,42.88200,42.80900,42.73500,42.66200,
AUD,本行買入,22.38000,22.67000,22.64700,22.60000,22.54100,22.48500,22.42900,22.37300,22.31900,本行賣出,23.16000,22.87000,22.85800,22.83500,22.78000,22.72600,22.67500,22.62600,22.57700,
CAD,本行買入,22.48000,22.88000,22.87100,22.85400,22.84000,22.82800,22.81500,22.80200,22.78900,本行賣出,23.39000,23.08000,23.08100,23.08300,23.07300,23.06300,23.05600,23.05000,23.04300,
SGD,本行買入,24.45000,24.94000,24.93400,24.92300,24.92300,24.92800,24.93100,24.93400,24.93700,本行賣出,25.36000,25.12000,25.12800,25.14400,25.14900,25.15500,25.16400,25.17300,25.18300,
CHF,本行買入,38.43000,39.11000,39.12000,39.14000,39.19300,39.25200,39.31000,39.36900,39.42900,本行賣出,39.63000,39.36000,39.38800,39.44400,39.50600,39.56700,39.63700,39.70800,39.78000,
JPY,本行買入,0.19280,0.20010,0.20010,0.20010,0.20010,0.20020,0.20030,0.20040,0.20040,本行賣出,0.20560,0.20410,0.20420,0.20430,0.20440,0.20450,0.20470,0.20480,0.20500,
ZAR,本行買入,0.00000,1.93500,1.93200,1.92600,1.91700,1.90900,1.90100,1.89300,1.88500,本行賣出,0.00000,2.01500,2.01300,2.00900,2.00100,1.99300,1.98500,1.97800,1.97000,
SEK,本行買入,0.00000,3.26000,3.25900,3.25700,3.25600,3.25500,3.25400,3.25300,3.25200,本行賣出,0.00000,3.36000,3.36100,3.36200,3.36100,3.36100,3.36000,3.36000,3.36000,
NZD,本行買入,18.14000,18.52000,18.50800,18.48300,18.45900,18.43700,18.41400,18.39000,18.36600,本行賣出,18.99000,18.72000,18.71900,18.71600,18.69600,18.67600,18.65700,18.63700,18.61800,
THB,本行買入,0.83400,0.94740,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,1.02400,0.98740,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.44210,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.57410,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00143,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00213,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,36.03000,36.65000,36.63700,36.61100,36.57500,36.54800,36.51600,36.48500,36.43300,本行賣出,37.37000,37.05000,37.04500,37.03600,37.00700,36.98700,36.96900,36.95100,36.93300,
KRW,本行買入,0.02165,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02555,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00099,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00140,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,6.82600,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,8.35100,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.62900,4.70100,4.70110,4.70130,4.70090,4.70210,4.70320,4.70470,4.70560,本行賣出,4.79100,4.75100,4.75160,4.75280,4.75380,4.75450,4.75670,4.75880,4.76100,
