幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,32.12000,32.47000,32.44600,32.37700,32.27800,32.19700,32.11000,32.02000,31.94200,本行賣出,32.79000,32.57000,32.55200,32.48900,32.40100,32.33300,32.26000,32.18200,32.12000,
HKD,本行買入,4.03500,4.16100,4.15800,4.15200,4.14400,4.13500,4.12700,4.11900,4.11000,本行賣出,4.23900,4.22100,4.21900,4.21500,4.20600,4.19800,4.19100,4.18400,4.17700,
GBP,本行買入,42.05000,43.06000,43.01500,42.92400,42.81000,42.70900,42.59700,42.48500,42.37200,本行賣出,44.17000,43.46000,43.43000,43.36900,43.25800,43.15800,43.06400,42.97000,42.87500,
AUD,本行買入,20.37000,20.66000,20.64000,20.60100,20.55100,20.50800,20.46200,20.41400,20.36800,本行賣出,21.15000,20.86000,20.84700,20.82200,20.77300,20.73000,20.69100,20.65100,20.61000,
CAD,本行買入,23.00000,23.40000,23.38800,23.36500,23.33900,23.31900,23.29400,23.26900,23.24400,本行賣出,23.91000,23.60000,23.59500,23.58500,23.56100,23.54100,23.52300,23.50600,23.48800,
SGD,本行買入,24.20000,24.69000,24.68000,24.66000,24.63200,24.61300,24.58900,24.56500,24.54200,本行賣出,25.11000,24.87000,24.86500,24.85400,24.82800,24.80900,24.79300,24.77800,24.76200,
CHF,本行買入,38.52000,39.20000,39.20600,39.21800,39.25500,39.30000,39.33600,39.37300,39.40900,本行賣出,39.72000,39.45000,39.47000,39.51000,39.55000,39.59500,39.64400,39.69300,39.74300,
JPY,本行買入,0.21880,0.22610,0.22610,0.22620,0.22630,0.22650,0.22660,0.22670,0.22680,本行賣出,0.23160,0.23010,0.23020,0.23040,0.23060,0.23080,0.23100,0.23120,0.23140,
ZAR,本行買入,0.00000,1.70400,1.70100,1.69400,1.68500,1.67600,1.66700,1.65800,1.64900,本行賣出,0.00000,1.78400,1.78100,1.77600,1.76700,1.75900,1.75000,1.74200,1.73400,
SEK,本行買入,0.00000,3.33000,3.32900,3.32600,3.32300,3.32100,3.31800,3.31500,3.31100,本行賣出,0.00000,3.43000,3.43000,3.42900,3.42700,3.42500,3.42300,3.42200,3.42000,
NZD,本行買入,18.95000,19.33000,19.31500,19.28400,19.24800,19.21700,19.18400,19.15100,19.11800,本行賣出,19.80000,19.53000,19.52200,19.50600,19.47200,19.44300,19.41600,19.38900,19.33200,
THB,本行買入,0.84230,0.95570,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,1.03230,0.99570,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.50900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.64100,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00158,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00228,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,36.20000,36.82000,36.80600,36.77900,36.74400,36.72100,36.69700,36.67300,36.63200,本行賣出,37.54000,37.22000,37.21500,37.20400,37.17500,37.16000,37.14800,37.13600,37.12400,
KRW,本行買入,0.02091,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02481,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00103,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,6.39700,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,7.92200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.36000,4.43200,4.43140,4.43010,4.42890,4.42770,4.42600,4.42370,4.42250,本行賣出,4.52200,4.48200,4.48220,4.48270,4.48170,4.48070,4.48000,4.47940,4.47870,
