幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,31.18000,31.53000,31.51400,31.46600,31.40000,31.34300,31.28000,31.21600,31.16700,本行賣出,31.85000,31.63000,31.61800,31.57400,31.51500,31.46400,31.40800,31.35100,31.30700,
HKD,本行買入,3.87500,4.00100,4.00000,3.99800,3.99600,3.99400,3.99000,3.98600,3.98200,本行賣出,4.07900,4.06100,4.06100,4.06100,4.05900,4.05700,4.05400,4.05200,4.04900,
GBP,本行買入,41.40000,42.41000,42.37100,42.29300,42.20500,42.11500,42.01400,41.91400,41.81300,本行賣出,43.52000,42.81000,42.78400,42.73300,42.64600,42.55700,42.46900,42.38200,42.29400,
AUD,本行買入,22.20000,22.49000,22.46800,22.42300,22.37000,22.31600,22.25900,22.20200,22.14300,本行賣出,22.98000,22.69000,22.67400,22.64100,22.58800,22.53400,22.48400,22.43400,22.38200,
CAD,本行買入,22.61000,23.01000,23.00000,22.98000,22.96500,22.95000,22.93000,22.91000,22.89000,本行賣出,23.52000,23.21000,23.20600,23.19700,23.18300,23.16800,23.15600,23.14400,23.13200,
SGD,本行買入,24.17000,24.66000,24.65500,24.64400,24.64400,24.64600,24.64900,24.65100,24.65400,本行賣出,25.08000,24.84000,24.84600,24.85700,24.85800,24.86100,24.87100,24.88000,24.89000,
CHF,本行買入,39.43000,40.11000,40.11900,40.13800,40.18500,40.23800,40.28900,40.34100,40.39400,本行賣出,40.63000,40.36000,40.38500,40.43600,40.48500,40.53900,40.60300,40.66700,40.73100,
JPY,本行買入,0.18860,0.19590,0.19590,0.19600,0.19610,0.19620,0.19630,0.19640,0.19650,本行賣出,0.20140,0.19990,0.20000,0.20010,0.20030,0.20040,0.20060,0.20080,0.20100,
ZAR,本行買入,0.00000,1.87000,1.86700,1.86000,1.85200,1.84400,1.83600,1.82700,1.81900,本行賣出,0.00000,1.95000,1.94800,1.94300,1.93500,1.92700,1.92000,1.91200,1.90400,
SEK,本行買入,0.00000,3.38000,3.37900,3.37600,3.37400,3.37200,3.37000,3.36700,3.36500,本行賣出,0.00000,3.48000,3.48000,3.48000,3.47800,3.47700,3.47600,3.47500,3.47400,
NZD,本行買入,18.13000,18.51000,18.49900,18.47800,18.46100,18.44400,18.42400,18.40500,18.38500,本行賣出,18.98000,18.71000,18.70700,18.70000,18.68300,18.66600,18.65300,18.63900,18.62600,
THB,本行買入,0.84610,0.95950,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,1.03610,0.99950,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.45620,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.58820,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00148,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00218,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,36.14000,36.76000,36.75000,36.73100,36.70800,36.68700,36.65300,36.61900,36.56700,本行賣出,37.48000,37.16000,37.15800,37.15500,37.13500,37.12000,37.10300,37.08600,37.06900,
KRW,本行買入,0.01959,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02349,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00097,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00138,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,6.94600,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,8.47100,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.52300,4.59500,4.59480,4.59450,4.59620,4.59720,4.59740,4.59770,4.59770,本行賣出,4.68500,4.64500,4.64570,4.64700,4.64820,4.64920,4.65080,4.65250,4.65420,
