幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,30.29500,30.64500,30.62700,30.56600,30.50300,30.43700,30.36200,30.31800,30.26200,本行賣出,30.96500,30.74500,30.73100,30.67800,30.62200,30.56600,30.49400,30.45700,30.40800,
HKD,本行買入,3.79100,3.91700,3.91400,3.90800,3.90300,3.89600,3.89000,3.88400,3.87800,本行賣出,3.99500,3.97700,3.97500,3.97200,3.96600,3.95900,3.95500,3.95000,3.94600,
GBP,本行買入,39.74000,40.75000,40.71100,40.63400,40.55000,40.45600,40.36400,40.27100,40.17800,本行賣出,41.86000,41.15000,41.12600,41.07700,40.99100,40.89900,40.82300,40.74700,40.67100,
AUD,本行買入,19.63000,19.92000,19.90200,19.86700,19.83200,19.79500,19.75500,19.71500,19.68100,本行賣出,20.41000,20.12000,20.11100,20.09300,20.05700,20.02100,19.99300,19.96400,19.92800,
CAD,本行買入,21.42000,21.82000,21.81100,21.79200,21.77400,21.76000,21.74000,21.72000,21.70000,本行賣出,22.33000,22.02000,22.01600,22.00900,21.99100,21.97700,21.96700,21.95600,21.94600,
SGD,本行買入,23.08000,23.57000,23.56600,23.55800,23.55900,23.55800,23.55600,23.55400,23.55200,本行賣出,23.99000,23.75000,23.75400,23.76300,23.76400,23.76400,23.77100,23.77800,23.78500,
CHF,本行買入,37.42000,38.10000,38.11000,38.13000,38.17600,38.24300,38.28000,38.31600,38.35300,本行賣出,38.62000,38.35000,38.37500,38.42500,38.47300,38.53900,38.59300,38.64800,38.70200,
JPY,本行買入,0.19230,0.19960,0.19960,0.19970,0.19980,0.20000,0.20010,0.20020,0.20030,本行賣出,0.20510,0.20360,0.20370,0.20390,0.20410,0.20430,0.20450,0.20470,0.20490,
ZAR,本行買入,0.00000,1.73400,1.73100,1.72400,1.71700,1.70900,1.70100,1.69300,1.68600,本行賣出,0.00000,1.81400,1.81200,1.80700,1.80000,1.79200,1.78500,1.77800,1.77100,
SEK,本行買入,0.00000,3.18000,3.17900,3.17700,3.17500,3.17500,3.17300,3.17100,3.16900,本行賣出,0.00000,3.28000,3.28000,3.28100,3.28000,3.27900,3.27800,3.27800,3.27700,
NZD,本行買入,17.13000,17.51000,17.49900,17.47800,17.46000,17.44600,17.42700,17.40900,17.39000,本行賣出,17.98000,17.71000,17.70600,17.69900,17.68100,17.66700,17.65600,17.64500,17.63300,
THB,本行買入,0.81500,0.92840,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,1.00500,0.96840,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.46120,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.59320,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00223,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,34.80000,35.42000,35.41100,35.39300,35.37400,35.36200,35.34000,35.31800,35.28400,本行賣出,36.14000,35.82000,35.81800,35.81300,35.79900,35.78900,35.78100,35.77300,35.76400,
KRW,本行買入,0.01975,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02365,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00094,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00135,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,6.23700,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,7.76200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.20200,4.27400,4.27330,4.27200,4.27140,4.27050,4.26880,4.26660,4.26530,本行賣出,4.36400,4.32400,4.32390,4.32370,4.32320,4.32270,4.32260,4.32240,4.32220,
