幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,32.57000,32.92000,32.89700,32.83500,32.73700,32.65800,32.56800,32.47800,32.39500,本行賣出,33.24000,33.02000,33.00300,32.95100,32.86700,32.79500,32.71600,32.64000,32.57000,
HKD,本行買入,4.07400,4.20000,4.19700,4.19100,4.18200,4.17500,4.16600,4.15700,4.14800,本行賣出,4.27800,4.26000,4.25800,4.25400,4.24500,4.23800,4.23000,4.22200,4.21500,
GBP,本行買入,39.28000,40.29000,40.24800,40.16500,40.04900,39.94900,39.84100,39.73300,39.62500,本行賣出,41.40000,40.69000,40.66400,40.61200,40.49400,40.39700,40.30200,40.20600,40.11000,
AUD,本行買入,19.84000,20.13000,20.09100,20.01400,19.95900,19.91400,19.86400,19.81500,19.76400,本行賣出,20.62000,20.33000,20.33700,20.35200,20.29600,20.25300,20.20800,20.16500,20.12100,
CAD,本行買入,21.92000,22.32000,22.30800,22.28300,22.24600,22.22200,22.19100,22.15900,22.12700,本行賣出,22.83000,22.52000,22.51500,22.50500,22.46700,22.44600,22.42100,22.39700,22.37300,
SGD,本行買入,23.53000,24.02000,24.00600,23.97700,23.93500,23.91100,23.87800,23.84500,23.81200,本行賣出,24.44000,24.20000,24.19600,24.18800,24.14700,24.12200,24.09700,24.07100,24.04500,
CHF,本行買入,35.06000,35.74000,35.74600,35.75700,35.76900,35.81600,35.84700,35.87800,35.90900,本行賣出,36.26000,35.99000,36.01200,36.05500,36.06800,36.11700,36.15900,36.20200,36.24400,
JPY,本行買入,0.20260,0.20990,0.21000,0.21010,0.21010,0.21030,0.21040,0.21060,0.21070,本行賣出,0.21540,0.21390,0.21400,0.21430,0.21440,0.21470,0.21490,0.21510,0.21540,
ZAR,本行買入,0.00000,1.69900,1.69600,1.68900,1.68000,1.67100,1.66200,1.65300,1.64400,本行賣出,0.00000,1.77900,1.77600,1.77100,1.76200,1.75300,1.74500,1.73600,1.72800,
SEK,本行買入,0.00000,2.89000,2.88900,2.88700,2.88300,2.88200,2.87900,2.87700,2.87400,本行賣出,0.00000,2.99000,2.99000,2.99000,2.98700,2.98600,2.98400,2.98200,2.98000,
NZD,本行買入,17.83000,18.21000,18.17700,18.11200,18.06900,18.03700,18.00300,17.96800,17.93200,本行賣出,18.68000,18.41000,18.41700,18.43200,18.38900,18.35800,18.32800,18.29900,18.26900,
THB,本行買入,0.83930,0.95270,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,1.02930,0.99270,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.49600,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.62800,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00168,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00238,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,32.88000,33.50000,33.48600,33.45800,33.41500,33.38700,33.35900,33.33200,33.28400,本行賣出,34.22000,33.90000,33.89200,33.87700,33.84000,33.82200,33.80600,33.78900,33.77200,
KRW,本行買入,0.02074,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02464,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00108,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00149,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,6.32200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,7.84700,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.39000,4.46200,4.45880,4.45230,4.44550,4.44110,4.43600,4.42860,4.42570,本行賣出,4.55200,4.51200,4.51020,4.50650,4.50120,4.49780,4.49470,4.49150,4.48840,
