幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,31.12000,31.47000,31.45000,31.39400,31.32600,31.26600,31.19800,31.13900,31.07800,本行賣出,31.79000,31.57000,31.55400,31.50200,31.44300,31.39100,31.33100,31.27900,31.22300,
HKD,本行買入,3.89600,4.02200,4.02000,4.01500,4.01000,4.00500,3.99900,3.99300,3.98600,本行賣出,4.10000,4.08200,4.08000,4.07700,4.07200,4.06800,4.06300,4.05800,4.05300,
GBP,本行買入,41.35000,42.36000,42.32200,42.24500,42.15700,42.07600,41.98600,41.89600,41.80600,本行賣出,43.47000,42.76000,42.73800,42.69300,42.60500,42.52700,42.45100,42.37500,42.29900,
AUD,本行買入,20.64000,20.93000,20.91200,20.87600,20.83400,20.79600,20.75200,20.70700,20.66100,本行賣出,21.42000,21.13000,21.12200,21.10500,21.06500,21.02700,20.99100,20.95200,20.91400,
CAD,本行買入,22.45000,22.85000,22.84400,22.83100,22.81500,22.80000,22.78000,22.75900,22.73900,本行賣出,23.36000,23.05000,23.04800,23.04500,23.03100,23.01600,23.00400,22.99300,22.98100,
SGD,本行買入,23.92000,24.41000,24.40600,24.39900,24.39900,24.40000,24.39300,24.38700,24.38100,本行賣出,24.83000,24.59000,24.59500,24.60500,24.60800,24.60800,24.61200,24.61500,24.61900,
CHF,本行買入,39.07000,39.75000,39.77000,39.80900,39.84600,39.88800,39.92700,39.96800,40.00800,本行賣出,40.27000,40.00000,40.02900,40.08600,40.12400,40.16700,40.22300,40.27900,40.33600,
JPY,本行買入,0.19270,0.20000,0.20000,0.20010,0.20020,0.20030,0.20040,0.20040,0.20050,本行賣出,0.20550,0.20400,0.20410,0.20430,0.20440,0.20460,0.20470,0.20490,0.20510,
ZAR,本行買入,0.00000,1.84800,1.84500,1.83900,1.83000,1.82300,1.81500,1.80700,1.79900,本行賣出,0.00000,1.92800,1.92600,1.92100,1.91300,1.90600,1.89800,1.89100,1.88300,
SEK,本行買入,0.00000,3.37000,3.36900,3.36700,3.36600,3.36400,3.36200,3.36000,3.35700,本行賣出,0.00000,3.47000,3.47000,3.47100,3.47000,3.46900,3.46800,3.46700,3.46500,
NZD,本行買入,17.87000,18.25000,18.24100,18.22400,18.20600,18.19100,18.17200,18.15300,18.13400,本行賣出,18.72000,18.45000,18.45000,18.44900,18.43200,18.41800,18.40500,18.39200,18.37900,
THB,本行買入,0.88460,0.99800,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,1.07460,1.03800,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.46990,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.60190,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00223,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,36.30000,36.92000,36.90800,36.88400,36.85700,36.84100,36.81300,36.78500,36.74000,本行賣出,37.64000,37.32000,37.31400,37.30300,37.28000,37.27200,37.25600,37.24100,37.22500,
KRW,本行買入,0.01953,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02343,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00097,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00138,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,6.72800,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,8.25300,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.39300,4.46500,4.46390,4.46160,4.46010,4.45970,4.45780,4.45520,4.45390,本行賣出,4.55500,4.51500,4.51490,4.51480,4.51370,4.51330,4.51280,4.51220,4.51170,
