幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,31.23000,31.58000,31.56700,31.52500,31.46500,31.41000,31.35500,31.29600,31.24100,本行賣出,31.90000,31.68000,31.67100,31.63300,31.58000,31.53200,31.48400,31.43200,31.38200,
HKD,本行買入,3.88000,4.00600,4.00500,4.00200,3.99900,3.99600,3.99200,3.98700,3.98300,本行賣出,4.08400,4.06600,4.06600,4.06500,4.06200,4.05900,4.05700,4.05400,4.05100,
GBP,本行買入,41.12000,42.13000,42.10000,42.04000,41.95900,41.87900,41.79000,41.70200,41.61400,本行賣出,43.24000,42.53000,42.51400,42.48100,42.40200,42.32400,42.25000,42.17600,42.10300,
AUD,本行買入,21.74000,22.03000,22.01000,21.97000,21.91400,21.86000,21.80300,21.74500,21.68800,本行賣出,22.52000,22.23000,22.21700,22.19200,22.13700,22.08300,22.03400,21.98300,21.93400,
CAD,本行買入,22.16000,22.56000,22.55400,22.54200,22.53200,22.51800,22.50100,22.48500,22.46800,本行賣出,23.07000,22.76000,22.76200,22.76500,22.75500,22.74200,22.73400,22.72500,22.71600,
SGD,本行買入,23.99000,24.48000,24.47900,24.47800,24.48600,24.49400,24.50100,24.50700,24.51400,本行賣出,24.90000,24.66000,24.67000,24.68900,24.69700,24.70800,24.72300,24.73700,24.75200,
CHF,本行買入,38.75000,39.43000,39.44400,39.47300,39.53600,39.59200,39.64500,39.69900,39.75300,本行賣出,39.95000,39.68000,39.70900,39.76700,39.83100,39.89000,39.95700,40.02500,40.09400,
JPY,本行買入,0.18780,0.19510,0.19510,0.19520,0.19530,0.19540,0.19550,0.19560,0.19570,本行賣出,0.20060,0.19910,0.19920,0.19940,0.19960,0.19970,0.19990,0.20010,0.20030,
ZAR,本行買入,0.00000,1.87200,1.86900,1.86200,1.85300,1.84500,1.83600,1.82800,1.81900,本行賣出,0.00000,1.95200,1.95000,1.94700,1.93800,1.93000,1.92300,1.91500,1.90700,
SEK,本行買入,0.00000,3.28000,3.27900,3.27800,3.27700,3.27700,3.27500,3.27400,3.27200,本行賣出,0.00000,3.38000,3.38100,3.38200,3.38100,3.38100,3.38100,3.38100,3.38100,
NZD,本行買入,17.84000,18.22000,18.21200,18.19700,18.18000,18.16300,18.14000,18.11700,18.09400,本行賣出,18.69000,18.42000,18.42000,18.42100,18.40500,18.38900,18.37300,18.35600,18.34000,
THB,本行買入,0.83240,0.94580,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,1.02240,0.98580,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.44960,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.58160,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00143,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00213,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,35.69000,36.31000,36.30100,36.28400,36.25700,36.24000,36.21200,36.18400,36.14100,本行賣出,37.03000,36.71000,36.71000,36.71000,36.69100,36.67600,36.66100,36.64500,36.63000,
KRW,本行買入,0.01894,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02284,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00098,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00139,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,6.74600,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,8.27100,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.56800,4.64000,4.64030,4.64090,4.64280,4.64480,4.64630,4.64850,4.64940,本行賣出,4.73000,4.69000,4.69090,4.69280,4.69480,4.69640,4.69860,4.70090,4.70320,
