幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,29.78500,30.13500,30.11300,30.04300,29.96300,29.87800,29.79200,29.71700,29.63500,本行賣出,30.45500,30.23500,30.22000,30.15700,30.09000,30.01600,29.94200,29.87700,29.80600,
HKD,本行買入,3.70400,3.83000,3.82700,3.82000,3.81000,3.80200,3.79400,3.78500,3.77700,本行賣出,3.90800,3.89000,3.88800,3.88300,3.87400,3.86600,3.85900,3.85200,3.84400,
GBP,本行買入,39.16000,40.17000,40.12400,40.03200,39.92000,39.81700,39.71200,39.60800,39.50400,本行賣出,41.28000,40.57000,40.54300,40.48800,40.38000,40.28200,40.19200,40.10200,40.01200,
AUD,本行買入,19.00000,19.29000,19.26900,19.22700,19.17900,19.13600,19.09300,19.05000,19.00800,本行賣出,19.78000,19.49000,19.47900,19.45600,19.40900,19.36900,19.33300,19.29600,19.26000,
CAD,本行買入,21.14000,21.54000,21.52800,21.50400,21.47600,21.45100,21.42500,21.39900,21.37300,本行賣出,22.05000,21.74000,21.73500,21.72600,21.70000,21.67900,21.65900,21.64000,21.62100,
SGD,本行買入,22.73000,23.22000,23.20700,23.18100,23.15200,23.13500,23.11500,23.09500,23.07500,本行賣出,23.64000,23.40000,23.39800,23.39400,23.37200,23.35300,23.34000,23.32700,23.31400,
CHF,本行買入,35.40000,36.08000,36.08500,36.09500,36.13800,36.17900,36.21700,36.25400,36.29200,本行賣出,36.60000,36.33000,36.35300,36.39900,36.44900,36.49300,36.54400,36.59500,36.64700,
JPY,本行買入,0.19910,0.20640,0.20640,0.20640,0.20660,0.20670,0.20680,0.20690,0.20700,本行賣出,0.21190,0.21040,0.21050,0.21070,0.21100,0.21110,0.21130,0.21160,0.21180,
ZAR,本行買入,0.00000,1.63700,1.63400,1.62700,1.61900,1.61000,1.60100,1.59300,1.58500,本行賣出,0.00000,1.71700,1.71400,1.70900,1.70100,1.69200,1.68500,1.67700,1.66900,
SEK,本行買入,0.00000,3.06000,3.05800,3.05500,3.05200,3.04900,3.04600,3.04300,3.04100,本行賣出,0.00000,3.16000,3.16000,3.16000,3.15800,3.15600,3.15400,3.15300,3.15100,
NZD,本行買入,17.33000,17.71000,17.69400,17.66300,17.62800,17.60000,17.57000,17.54000,17.51100,本行賣出,18.18000,17.91000,17.90300,17.89000,17.85800,17.83400,17.80900,17.78400,17.75900,
THB,本行買入,0.78280,0.89620,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.97280,0.93620,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.47600,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.60800,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00223,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,33.11000,33.73000,33.71700,33.69000,33.66300,33.64100,33.61900,33.59700,33.55900,本行賣出,34.45000,34.13000,34.12700,34.12100,34.10100,34.08700,34.07700,34.06700,34.05600,
KRW,本行買入,0.01997,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02387,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00094,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00135,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,6.00100,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,7.52600,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.08800,4.16000,4.15920,4.15750,4.15630,4.15550,4.15430,4.15260,4.15180,本行賣出,4.25000,4.21000,4.21030,4.21100,4.21050,4.20990,4.20990,4.20980,4.20980,
