幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,32.45500,32.80500,32.78200,32.72000,32.62200,32.54300,32.45300,32.36300,32.28000,本行賣出,33.12500,32.90500,32.88800,32.83600,32.75200,32.68000,32.60100,32.52500,32.45500,
HKD,本行買入,4.07000,4.19600,4.19200,4.18500,4.17700,4.16900,4.16000,4.15100,4.14200,本行賣出,4.27400,4.25600,4.25300,4.24800,4.24000,4.23200,4.22400,4.21600,4.20800,
GBP,本行買入,41.20000,42.21000,42.16400,42.07200,41.97300,41.87200,41.76600,41.66100,41.55600,本行賣出,43.32000,42.61000,42.57800,42.51300,42.41600,42.31800,42.22500,42.13200,42.03800,
AUD,本行買入,20.40000,20.69000,20.67000,20.62900,20.58600,20.54100,20.49300,20.44600,20.39800,本行賣出,21.18000,20.89000,20.87600,20.84800,20.80600,20.76000,20.71800,20.67700,20.63500,
CAD,本行買入,22.40000,22.80000,22.78700,22.76000,22.73900,22.71400,22.68700,22.66000,22.63300,本行賣出,23.31000,23.00000,22.99200,22.97500,22.95500,22.93100,22.91100,22.89000,22.86900,
SGD,本行買入,24.07000,24.56000,24.54600,24.51800,24.49500,24.47200,24.44300,24.41400,24.38500,本行賣出,24.98000,24.74000,24.73300,24.72000,24.69900,24.67400,24.65300,24.63200,24.61200,
CHF,本行買入,36.13000,36.81000,36.81200,36.81700,36.86900,36.90400,36.93900,36.97400,37.00900,本行賣出,37.33000,37.06000,37.07700,37.11100,37.16400,37.19900,37.24600,37.29300,37.34000,
JPY,本行買入,0.21220,0.21950,0.21950,0.21960,0.21990,0.22000,0.22010,0.22030,0.22040,本行賣出,0.22500,0.22350,0.22360,0.22380,0.22420,0.22430,0.22450,0.22480,0.22500,
ZAR,本行買入,0.00000,1.74900,1.74600,1.73900,1.73000,1.72100,1.71300,1.70400,1.69500,本行賣出,0.00000,1.82900,1.82600,1.82100,1.81200,1.80300,1.79500,1.78700,1.77800,
SEK,本行買入,0.00000,3.19000,3.18900,3.18600,3.18500,3.18300,3.18000,3.17800,3.17600,本行賣出,0.00000,3.29000,3.29000,3.28900,3.28800,3.28600,3.28500,3.28300,3.28200,
NZD,本行買入,18.35000,18.73000,18.71300,18.67800,18.64800,18.61500,18.58300,18.55000,18.51700,本行賣出,19.20000,18.93000,18.92000,18.89900,18.87000,18.83800,18.81000,18.78300,18.75500,
THB,本行買入,0.84630,0.95970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,1.03630,0.99970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.50740,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.63940,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00168,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00238,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,34.66000,35.28000,35.26700,35.24000,35.20200,35.17600,35.14300,35.11000,35.05600,本行賣出,36.00000,35.68000,35.67400,35.66200,35.63200,35.61300,35.59300,35.57400,35.55400,
KRW,本行買入,0.02099,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02489,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00106,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00147,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,6.40400,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,7.92900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.43800,4.51000,4.50920,4.50760,4.50390,4.50190,4.49760,4.49220,4.48900,本行賣出,4.60000,4.56000,4.55980,4.55950,4.55700,4.55460,4.55230,4.55000,4.54770,
