幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,30.32000,30.67000,30.65200,30.59400,30.52500,30.46300,30.40200,30.34600,30.28700,本行賣出,30.99000,30.77000,30.75500,30.70400,30.64300,30.58900,30.53800,30.48600,30.43300,
HKD,本行買入,3.79700,3.92300,3.92000,3.91400,3.90900,3.90200,3.89600,3.89000,3.88400,本行賣出,4.00100,3.98300,3.98100,3.97800,3.97200,3.96500,3.96100,3.95600,3.95200,
GBP,本行買入,39.72000,40.73000,40.69100,40.61400,40.53000,40.43600,40.34400,40.25100,40.15800,本行賣出,41.84000,41.13000,41.10600,41.05700,40.97100,40.87900,40.80300,40.72700,40.65100,
AUD,本行買入,19.58000,19.87000,19.85200,19.81700,19.78200,19.74500,19.70500,19.66500,19.63100,本行賣出,20.36000,20.07000,20.06100,20.04300,20.00700,19.97100,19.94300,19.91400,19.87800,
CAD,本行買入,21.44000,21.84000,21.83100,21.81200,21.79400,21.78000,21.76000,21.74000,21.72000,本行賣出,22.35000,22.04000,22.03600,22.02900,22.01100,21.99700,21.98700,21.97600,21.96600,
SGD,本行買入,23.08000,23.57000,23.56600,23.55800,23.55900,23.55800,23.55600,23.55400,23.55200,本行賣出,23.99000,23.75000,23.75400,23.76300,23.76400,23.76400,23.77100,23.77800,23.78500,
CHF,本行買入,37.76000,38.44000,38.45000,38.47000,38.51600,38.58300,38.62000,38.65600,38.69300,本行賣出,38.96000,38.69000,38.71500,38.76500,38.81300,38.87900,38.93300,38.98800,39.04200,
JPY,本行買入,0.19310,0.20040,0.20040,0.20050,0.20070,0.20090,0.20100,0.20100,0.20110,本行賣出,0.20590,0.20440,0.20450,0.20470,0.20490,0.20510,0.20530,0.20550,0.20570,
ZAR,本行買入,0.00000,1.72600,1.72300,1.71600,1.70900,1.70100,1.69300,1.68500,1.67800,本行賣出,0.00000,1.80600,1.80400,1.79900,1.79200,1.78400,1.77700,1.77000,1.76300,
SEK,本行買入,0.00000,3.21000,3.20900,3.20700,3.20500,3.20500,3.20300,3.20100,3.19900,本行賣出,0.00000,3.31000,3.31000,3.31100,3.31000,3.30900,3.30800,3.30800,3.30700,
NZD,本行買入,17.19000,17.57000,17.55900,17.53800,17.52000,17.50600,17.48700,17.46900,17.45000,本行賣出,18.04000,17.77000,17.76600,17.75900,17.74100,17.72700,17.71600,17.70500,17.69300,
THB,本行買入,0.80780,0.92120,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.99780,0.96120,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.45990,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.59190,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00223,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,34.82000,35.44000,35.43000,35.41000,35.38500,35.38000,35.35700,35.33400,35.29800,本行賣出,36.16000,35.84000,35.83800,35.83400,35.81600,35.81400,35.80300,35.79300,35.78300,
KRW,本行買入,0.01973,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02363,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00094,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00135,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,6.23800,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,7.76300,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.21300,4.28500,4.28460,4.28380,4.28140,4.28200,4.28050,4.27850,4.27740,本行賣出,4.37500,4.33500,4.33530,4.33590,4.33510,4.33440,4.33430,4.33420,4.33410,
