幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,32.11000,32.46000,32.43700,32.36200,32.27700,32.19200,32.10500,32.02900,31.94700,本行賣出,32.78000,32.56000,32.54300,32.47500,32.40100,32.32900,32.25500,32.18900,32.11800,
HKD,本行買入,4.03400,4.16000,4.15700,4.15100,4.14300,4.13400,4.12600,4.11800,4.10900,本行賣出,4.23800,4.22000,4.21800,4.21400,4.20500,4.19700,4.19000,4.18300,4.17600,
GBP,本行買入,42.00000,43.01000,42.96500,42.87400,42.76000,42.65900,42.54700,42.43500,42.32200,本行賣出,44.12000,43.41000,43.38000,43.31900,43.20800,43.10800,43.01400,42.92000,42.82500,
AUD,本行買入,20.24000,20.53000,20.51000,20.47100,20.42100,20.37800,20.33200,20.28400,20.23800,本行賣出,21.02000,20.73000,20.71700,20.69200,20.64300,20.60000,20.56100,20.52100,20.48000,
CAD,本行買入,22.87000,23.27000,23.25800,23.23500,23.20900,23.18900,23.16400,23.13900,23.11400,本行賣出,23.78000,23.47000,23.46500,23.45500,23.43100,23.41100,23.39300,23.37600,23.35800,
SGD,本行買入,24.17000,24.66000,24.65000,24.63000,24.60200,24.58300,24.55900,24.53500,24.51200,本行賣出,25.08000,24.84000,24.83500,24.82400,24.79800,24.77900,24.76300,24.74800,24.73200,
CHF,本行買入,39.13000,39.81000,39.81600,39.82800,39.86500,39.91000,39.94600,39.98300,40.01900,本行賣出,40.33000,40.06000,40.08000,40.12000,40.16000,40.20500,40.25400,40.30300,40.35300,
JPY,本行買入,0.21950,0.22680,0.22680,0.22690,0.22710,0.22720,0.22730,0.22740,0.22760,本行賣出,0.23230,0.23080,0.23090,0.23110,0.23140,0.23160,0.23180,0.23200,0.23230,
ZAR,本行買入,0.00000,1.67800,1.67500,1.66800,1.65900,1.65000,1.64100,1.63200,1.62300,本行賣出,0.00000,1.75800,1.75500,1.75000,1.74100,1.73300,1.72400,1.71600,1.70800,
SEK,本行買入,0.00000,3.27000,3.26900,3.26600,3.26300,3.26100,3.25800,3.25500,3.25100,本行賣出,0.00000,3.37000,3.37000,3.36900,3.36700,3.36500,3.36300,3.36200,3.36000,
NZD,本行買入,18.76000,19.14000,19.12500,19.09400,19.05800,19.02700,18.99400,18.96100,18.92800,本行賣出,19.61000,19.34000,19.33200,19.31600,19.28200,19.25300,19.22600,19.19900,19.14200,
THB,本行買入,0.85000,0.96340,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,1.04000,1.00340,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.50710,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.63910,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00158,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00228,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,36.20000,36.82000,36.80400,36.77300,36.74200,36.71100,36.67900,36.64600,36.59200,本行賣出,37.54000,37.22000,37.21200,37.19700,37.17200,37.15000,37.13100,37.11200,37.09200,
KRW,本行買入,0.02110,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00104,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00145,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,6.33300,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,7.85800,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.33900,4.41100,4.41030,4.40880,4.40750,4.40540,4.40310,4.40010,4.39850,本行賣出,4.50100,4.46100,4.46110,4.46120,4.46010,4.45850,4.45770,4.45700,4.45620,
