幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,32.37000,32.72000,32.69700,32.63500,32.53700,32.45700,32.37300,32.28800,32.20000,本行賣出,33.04000,32.82000,32.80300,32.75200,32.66200,32.59300,32.52100,32.44700,32.36800,
HKD,本行買入,4.05000,4.17600,4.17200,4.16400,4.15500,4.14500,4.13600,4.12700,4.11700,本行賣出,4.25400,4.23600,4.23300,4.22800,4.22000,4.21000,4.20200,4.19400,4.18700,
GBP,本行買入,39.12000,40.13000,40.08100,39.98200,39.87600,39.74500,39.63500,39.52500,39.41500,本行賣出,41.24000,40.53000,40.50000,40.44000,40.33800,40.21100,40.11200,40.01200,39.91300,
AUD,本行買入,20.14000,20.43000,20.40700,20.36100,20.31300,20.25500,20.20800,20.16000,20.11300,本行賣出,20.92000,20.63000,20.61800,20.59300,20.54600,20.48800,20.44800,20.40700,20.36700,
CAD,本行買入,22.28000,22.68000,22.66600,22.63700,22.60700,22.56700,22.53700,22.50700,22.47800,本行賣出,23.19000,22.88000,22.87200,22.85700,22.82800,22.78800,22.76600,22.74400,22.72200,
SGD,本行買入,23.57000,24.06000,24.04400,24.01300,23.98300,23.94700,23.91900,23.89100,23.86200,本行賣出,24.48000,24.24000,24.23500,24.22400,24.19600,24.15900,24.13900,24.11900,24.09900,
CHF,本行買入,35.31000,35.99000,35.99100,35.99400,36.02100,36.04100,36.07500,36.11000,36.14600,本行賣出,36.51000,36.24000,36.26000,36.29900,36.32800,36.36100,36.41300,36.46600,36.51800,
JPY,本行買入,0.20000,0.20730,0.20730,0.20740,0.20750,0.20770,0.20780,0.20800,0.20810,本行賣出,0.21280,0.21130,0.21140,0.21160,0.21180,0.21200,0.21230,0.21250,0.21280,
ZAR,本行買入,0.00000,1.72600,1.72200,1.71500,1.70600,1.69700,1.68800,1.67900,1.67000,本行賣出,0.00000,1.80600,1.80300,1.79800,1.78900,1.78000,1.77100,1.76300,1.75500,
SEK,本行買入,0.00000,2.93000,2.92800,2.92500,2.92300,2.91900,2.91600,2.91400,2.91100,本行賣出,0.00000,3.03000,3.03000,3.02900,3.02700,3.02400,3.02200,3.02100,3.01900,
NZD,本行買入,18.07000,18.45000,18.42900,18.38800,18.35200,18.30900,18.27600,18.24300,18.21000,本行賣出,18.92000,18.65000,18.64100,18.62200,18.58400,18.54100,18.51500,18.48800,18.46200,
THB,本行買入,0.83550,0.94890,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,1.02550,0.98890,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.49250,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.62450,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00168,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00238,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,33.26000,33.88000,33.86600,33.83700,33.78100,33.75900,33.72600,33.69400,33.63900,本行賣出,34.60000,34.28000,34.27400,34.26200,34.20900,34.19700,34.17800,34.15800,34.13800,
KRW,本行買入,0.02101,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02491,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00108,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00149,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,6.33500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,7.86000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.39700,4.46900,4.46830,4.46680,4.46140,4.45680,4.45240,4.44640,4.44340,本行賣出,4.55900,4.51900,4.51900,4.51900,4.51450,4.51230,4.50890,4.50560,4.50220,
