幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,32.55000,32.90000,32.87400,32.80500,32.72200,32.62700,32.54400,32.45900,32.37500,本行賣出,33.22000,33.00000,32.97900,32.92000,32.84700,32.76500,32.69500,32.61900,32.54300,
HKD,本行買入,4.07900,4.20500,4.20100,4.19300,4.18400,4.17400,4.16500,4.15600,4.14600,本行賣出,4.28300,4.26500,4.26200,4.25700,4.24900,4.23900,4.23100,4.22300,4.21600,
GBP,本行買入,39.20000,40.21000,40.16100,40.06200,39.95600,39.82500,39.71500,39.60500,39.49500,本行賣出,41.32000,40.61000,40.58000,40.52000,40.41800,40.29100,40.19200,40.09200,39.99300,
AUD,本行買入,19.97000,20.26000,20.23700,20.19100,20.14300,20.08500,20.03800,19.99000,19.94300,本行賣出,20.75000,20.46000,20.44800,20.42300,20.37600,20.31800,20.27800,20.23700,20.19700,
CAD,本行買入,22.39000,22.79000,22.77600,22.74700,22.71700,22.67700,22.64700,22.61700,22.58800,本行賣出,23.30000,22.99000,22.98200,22.96700,22.93800,22.89800,22.87600,22.85400,22.83200,
SGD,本行買入,23.46000,23.95000,23.93400,23.90300,23.87300,23.83700,23.80900,23.78100,23.75200,本行賣出,24.37000,24.13000,24.12500,24.11400,24.08600,24.04900,24.02900,24.00900,23.98900,
CHF,本行買入,35.29000,35.97000,35.97100,35.97400,36.00100,36.02100,36.05500,36.09000,36.12600,本行賣出,36.49000,36.22000,36.24000,36.27900,36.30800,36.34100,36.39300,36.44600,36.49800,
JPY,本行買入,0.19900,0.20630,0.20630,0.20640,0.20660,0.20680,0.20690,0.20710,0.20720,本行賣出,0.21180,0.21030,0.21040,0.21060,0.21080,0.21110,0.21130,0.21160,0.21180,
ZAR,本行買入,0.00000,1.69700,1.69300,1.68600,1.67700,1.66800,1.65900,1.65000,1.64100,本行賣出,0.00000,1.77700,1.77400,1.76900,1.76000,1.75100,1.74200,1.73400,1.72600,
SEK,本行買入,0.00000,2.90000,2.89800,2.89500,2.89300,2.88900,2.88600,2.88400,2.88100,本行賣出,0.00000,3.00000,3.00000,2.99900,2.99700,2.99400,2.99200,2.99100,2.98900,
NZD,本行買入,17.90000,18.28000,18.25900,18.21800,18.18200,18.13900,18.10600,18.07300,18.04000,本行賣出,18.75000,18.48000,18.47100,18.45200,18.41400,18.37100,18.34500,18.31800,18.29200,
THB,本行買入,0.82080,0.93420,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,1.01080,0.97420,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.49740,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.62940,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00168,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00238,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,33.09000,33.71000,33.69100,33.65300,33.60800,33.57100,33.53900,33.50700,33.45100,本行賣出,34.43000,34.11000,34.10000,34.08000,34.04300,34.01700,33.99800,33.97900,33.95900,
KRW,本行買入,0.02077,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02467,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00107,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00148,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,6.28300,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,7.80800,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.38200,4.45400,4.44960,4.44090,4.43350,4.42620,4.42190,4.41490,4.41320,本行賣出,4.54400,4.50400,4.50130,4.49580,4.48890,4.48410,4.48100,4.47790,4.47470,
