幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,31.07000,31.42000,31.40500,31.35700,31.30100,31.24000,31.17500,31.12200,31.06000,本行賣出,31.74000,31.52000,31.50900,31.46500,31.41600,31.36300,31.30500,31.25900,31.20200,
HKD,本行買入,3.86000,3.98600,3.98500,3.98200,3.97800,3.97400,3.97100,3.96700,3.96300,本行賣出,4.06400,4.04600,4.04600,4.04500,4.04100,4.03800,4.03600,4.03300,4.03100,
GBP,本行買入,41.23000,42.24000,42.20500,42.13600,42.04500,41.95300,41.85200,41.75100,41.65000,本行賣出,43.35000,42.64000,42.61900,42.57600,42.48900,42.40000,42.31000,42.21900,42.12800,
AUD,本行買入,22.14000,22.43000,22.40800,22.36300,22.30500,22.24800,22.18900,22.12700,22.06600,本行賣出,22.92000,22.63000,22.61500,22.58400,22.52700,22.47300,22.41900,22.36400,22.30900,
CAD,本行買入,22.28000,22.68000,22.67200,22.65700,22.64100,22.62600,22.60600,22.58600,22.56600,本行賣出,23.19000,22.88000,22.87800,22.87300,22.85900,22.84700,22.83300,22.81900,22.80500,
SGD,本行買入,24.06000,24.55000,24.54600,24.53900,24.54400,24.54700,24.55300,24.55900,24.56400,本行賣出,24.97000,24.73000,24.73700,24.75200,24.75700,24.76400,24.77700,24.78900,24.80100,
CHF,本行買入,39.43000,40.11000,40.12100,40.14400,40.19800,40.24600,40.29700,40.34900,40.40100,本行賣出,40.63000,40.36000,40.38700,40.44000,40.49700,40.55300,40.61600,40.68000,40.74500,
JPY,本行買入,0.18870,0.19600,0.19600,0.19610,0.19620,0.19630,0.19640,0.19650,0.19660,本行賣出,0.20150,0.20000,0.20010,0.20020,0.20040,0.20050,0.20070,0.20090,0.20100,
ZAR,本行買入,0.00000,1.88500,1.88200,1.87600,1.86800,1.86000,1.85100,1.84300,1.83500,本行賣出,0.00000,1.96500,1.96300,1.95800,1.95000,1.94200,1.93400,1.92600,1.91900,
SEK,本行買入,0.00000,3.34000,3.33900,3.33700,3.33600,3.33400,3.33200,3.33000,3.32800,本行賣出,0.00000,3.44000,3.44000,3.44100,3.44000,3.43900,3.43800,3.43700,3.43600,
NZD,本行買入,17.99000,18.37000,18.36100,18.34200,18.32600,18.30500,18.28300,18.26000,18.23800,本行賣出,18.84000,18.57000,18.56800,18.56500,18.54800,18.52900,18.51200,18.49500,18.47700,
THB,本行買入,0.83960,0.95300,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,1.02960,0.99300,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.44610,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.57810,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00143,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00213,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,35.80000,36.42000,36.41300,36.39800,36.37800,36.36000,36.33000,36.30100,36.25600,本行賣出,37.14000,36.82000,36.82000,36.82100,36.80600,36.78600,36.77200,36.75700,36.74200,
KRW,本行買入,0.01904,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02294,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00097,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00138,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,6.93200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,8.45700,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.54000,4.61200,4.61240,4.61310,4.61450,4.61620,4.61690,4.61800,4.61830,本行賣出,4.70200,4.66200,4.66310,4.66530,4.66660,4.66750,4.66910,4.67070,4.67230,
