幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,32.35000,32.70000,32.67700,32.61500,32.51700,32.43800,32.34800,32.25800,32.17500,本行賣出,33.02000,32.80000,32.78300,32.73100,32.64700,32.57500,32.49600,32.42000,32.35000,
HKD,本行買入,4.05800,4.18400,4.18100,4.17500,4.16600,4.15900,4.15000,4.14100,4.13200,本行賣出,4.26200,4.24400,4.24200,4.23800,4.22900,4.22200,4.21400,4.20600,4.19900,
GBP,本行買入,40.30000,41.31000,41.26800,41.18500,41.06900,40.96900,40.86100,40.75300,40.64500,本行賣出,42.42000,41.71000,41.68400,41.63200,41.51400,41.41700,41.32200,41.22600,41.13000,
AUD,本行買入,20.54000,20.83000,20.79100,20.71400,20.65900,20.61400,20.56400,20.51500,20.46400,本行賣出,21.32000,21.03000,21.03700,21.05200,20.99600,20.95300,20.90800,20.86500,20.82100,
CAD,本行買入,22.60000,23.00000,22.98800,22.96300,22.92600,22.90200,22.87100,22.83900,22.80700,本行賣出,23.51000,23.20000,23.19500,23.18500,23.14700,23.12600,23.10100,23.07700,23.05300,
SGD,本行買入,23.95000,24.44000,24.42600,24.39700,24.35500,24.33100,24.29800,24.26500,24.23200,本行賣出,24.86000,24.62000,24.61600,24.60800,24.56700,24.54200,24.51700,24.49100,24.46500,
CHF,本行買入,35.65000,36.33000,36.33600,36.34700,36.35900,36.40600,36.43700,36.46800,36.49900,本行賣出,36.85000,36.58000,36.60200,36.64500,36.65800,36.70700,36.74900,36.79200,36.83400,
JPY,本行買入,0.20830,0.21560,0.21560,0.21570,0.21590,0.21600,0.21620,0.21630,0.21650,本行賣出,0.22110,0.21960,0.21970,0.21990,0.22020,0.22030,0.22060,0.22080,0.22100,
ZAR,本行買入,0.00000,1.74600,1.74300,1.73600,1.72700,1.71800,1.70900,1.70000,1.69100,本行賣出,0.00000,1.82600,1.82300,1.81800,1.80900,1.80000,1.79200,1.78300,1.77500,
SEK,本行買入,0.00000,3.03000,3.02900,3.02700,3.02300,3.02200,3.01900,3.01700,3.01400,本行賣出,0.00000,3.13000,3.13000,3.13000,3.12700,3.12600,3.12400,3.12200,3.12000,
NZD,本行買入,18.40000,18.78000,18.74700,18.68200,18.63900,18.60700,18.57300,18.53800,18.50200,本行賣出,19.25000,18.98000,18.98700,19.00200,18.95900,18.92800,18.89800,18.86900,18.83900,
THB,本行買入,0.84550,0.95890,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,1.03550,0.99890,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.49920,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.63120,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00168,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00238,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,33.55000,34.17000,34.15700,34.13100,34.09500,34.06200,34.03300,34.00300,33.95400,本行賣出,34.89000,34.57000,34.56300,34.55000,34.51900,34.49900,34.48400,34.46900,34.45300,
KRW,本行買入,0.02110,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00106,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00147,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,6.38800,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,7.91300,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.42100,4.49300,4.49210,4.49020,4.48710,4.48230,4.47870,4.47390,4.47150,本行賣出,4.58300,4.54300,4.54250,4.54140,4.53900,4.53710,4.53500,4.53280,4.53070,
