幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,28.87500,29.22500,29.20500,29.14100,29.06500,28.99200,28.91900,28.84500,28.77300,本行賣出,29.54500,29.32500,29.31100,29.25400,29.18900,29.12700,29.06400,29.00500,28.94100,
HKD,本行買入,3.57300,3.69900,3.69900,3.70000,3.69900,3.69700,3.69200,3.68700,3.68200,本行賣出,3.77700,3.75900,3.76100,3.76400,3.76400,3.76200,3.75900,3.75500,3.75200,
GBP,本行買入,38.18000,39.19000,39.14700,39.06100,38.97100,38.88400,38.78900,38.69300,38.59800,本行賣出,40.30000,39.59000,39.56800,39.52300,39.44000,39.35500,39.27500,39.19500,39.11400,
AUD,本行買入,18.83000,19.12000,19.10200,19.06700,19.03200,18.99900,18.96400,18.92800,18.89200,本行賣出,19.61000,19.32000,19.31300,19.29800,19.26600,19.23400,19.20600,19.17700,19.14800,
CAD,本行買入,20.89000,21.29000,21.27800,21.25500,21.23200,21.21300,21.19000,21.16700,21.14400,本行賣出,21.80000,21.49000,21.48900,21.48600,21.46700,21.45000,21.43500,21.41900,21.40400,
SGD,本行買入,22.29000,22.78000,22.77200,22.75500,22.74500,22.73600,22.72400,22.71300,22.70100,本行賣出,23.20000,22.96000,22.96400,22.97300,22.96700,22.96000,22.95700,22.95300,22.95000,
CHF,本行買入,35.96000,36.64000,36.64900,36.66600,36.70600,36.75300,36.79800,36.84300,36.88800,本行賣出,37.16000,36.89000,36.91900,36.97700,37.02400,37.07300,37.13200,37.19100,37.25000,
JPY,本行買入,0.18890,0.19620,0.19620,0.19630,0.19650,0.19660,0.19680,0.19690,0.19710,本行賣出,0.20170,0.20020,0.20030,0.20050,0.20080,0.20100,0.20120,0.20150,0.20170,
ZAR,本行買入,0.00000,1.60400,1.60100,1.59400,1.58700,1.58000,1.57200,1.56400,1.55600,本行賣出,0.00000,1.68400,1.68200,1.67700,1.67000,1.66300,1.65500,1.64800,1.64100,
SEK,本行買入,0.00000,3.00000,2.99900,2.99600,2.99400,2.99300,2.99100,2.99000,2.98800,本行賣出,0.00000,3.10000,3.10000,3.10100,3.10000,3.09900,3.09900,3.09800,3.09800,
NZD,本行買入,17.07000,17.45000,17.43600,17.40700,17.38000,17.35600,17.32800,17.29900,17.27100,本行賣出,17.92000,17.65000,17.64600,17.63900,17.61600,17.59200,17.57100,17.54900,17.52700,
THB,本行買入,0.77510,0.88850,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.96510,0.92850,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.45050,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.58250,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00143,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00213,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,33.40000,34.02000,34.01000,33.99100,33.97500,33.96200,33.94500,33.92700,33.89800,本行賣出,34.74000,34.42000,34.42000,34.41900,34.40400,34.39700,34.39400,34.39100,34.38800,
KRW,本行買入,0.01950,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02340,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00090,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00131,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,5.87700,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,7.40200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,3.98200,4.05400,4.05320,4.05150,4.05080,4.05050,4.04920,4.04740,4.04640,本行賣出,4.14400,4.10400,4.10420,4.10470,4.10400,4.10300,4.10300,4.10310,4.10310,
