幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,30.40000,30.75000,30.72600,30.65800,30.56800,30.48500,30.39500,30.32000,30.24500,本行賣出,31.07000,30.85000,30.83300,30.77300,30.69600,30.62200,30.54500,30.48000,30.41600,
HKD,本行買入,3.81500,3.94100,3.93800,3.93100,3.92100,3.91300,3.90500,3.89600,3.88800,本行賣出,4.01900,4.00100,3.99900,3.99400,3.98500,3.97700,3.97000,3.96300,3.95500,
GBP,本行買入,39.74000,40.75000,40.70400,40.61200,40.50000,40.39700,40.29200,40.18800,40.08400,本行賣出,41.86000,41.15000,41.12300,41.06800,40.96000,40.86200,40.77200,40.68200,40.59200,
AUD,本行買入,19.36000,19.65000,19.62900,19.58700,19.53900,19.49600,19.45300,19.41000,19.36800,本行賣出,20.14000,19.85000,19.83900,19.81600,19.76900,19.72900,19.69300,19.65600,19.62000,
CAD,本行買入,21.79000,22.19000,22.17800,22.15400,22.12600,22.10100,22.07500,22.04900,22.02300,本行賣出,22.70000,22.39000,22.38500,22.37600,22.35000,22.32900,22.30900,22.29000,22.27100,
SGD,本行買入,23.05000,23.54000,23.52700,23.50100,23.47200,23.45500,23.43500,23.41500,23.39500,本行賣出,23.96000,23.72000,23.71800,23.71400,23.69200,23.67300,23.66000,23.64700,23.63400,
CHF,本行買入,36.41000,37.09000,37.09500,37.10500,37.14800,37.18900,37.22700,37.26400,37.30200,本行賣出,37.61000,37.34000,37.36300,37.40900,37.45900,37.50300,37.55400,37.60500,37.65700,
JPY,本行買入,0.20290,0.21020,0.21020,0.21020,0.21030,0.21050,0.21060,0.21080,0.21090,本行賣出,0.21570,0.21420,0.21430,0.21460,0.21470,0.21490,0.21510,0.21540,0.21560,
ZAR,本行買入,0.00000,1.62900,1.62600,1.61900,1.61100,1.60200,1.59300,1.58500,1.57700,本行賣出,0.00000,1.70900,1.70600,1.70100,1.69300,1.68400,1.67700,1.66900,1.66100,
SEK,本行買入,0.00000,3.14000,3.13800,3.13500,3.13200,3.12900,3.12600,3.12300,3.12100,本行賣出,0.00000,3.24000,3.24000,3.24000,3.23800,3.23600,3.23400,3.23300,3.23100,
NZD,本行買入,17.75000,18.13000,18.11400,18.08300,18.04800,18.02000,17.99000,17.96000,17.93100,本行賣出,18.60000,18.33000,18.32300,18.31000,18.27800,18.25400,18.22900,18.20400,18.17900,
THB,本行買入,0.80090,0.91430,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.99090,0.95430,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.48800,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.62000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00223,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,34.05000,34.67000,34.65200,34.61700,34.58600,34.56300,34.54100,34.51900,34.47900,本行賣出,35.39000,35.07000,35.07000,35.06900,35.04600,35.03000,35.01800,35.00600,34.99300,
KRW,本行買入,0.02009,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02399,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00096,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00137,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,6.16900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,7.69400,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.15400,4.22600,4.22470,4.22210,4.21980,4.21910,4.21710,4.21440,4.21320,本行賣出,4.31600,4.27600,4.27650,4.27740,4.27570,4.27480,4.27420,4.27360,4.27300,
