幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,31.07500,31.42500,31.41300,31.37300,31.31600,31.25900,31.19800,31.14800,31.09000,本行賣出,31.74500,31.52500,31.51800,31.48300,31.43300,31.38300,31.32900,31.28600,31.23000,
HKD,本行買入,3.86100,3.98700,3.98600,3.98300,3.98000,3.97700,3.97300,3.96800,3.96400,本行賣出,4.06500,4.04700,4.04700,4.04600,4.04300,4.04000,4.03800,4.03500,4.03200,
GBP,本行買入,41.13000,42.14000,42.11000,42.05000,41.96900,41.88900,41.80000,41.71200,41.62400,本行賣出,43.25000,42.54000,42.52400,42.49100,42.41200,42.33400,42.26000,42.18600,42.11300,
AUD,本行買入,22.06000,22.35000,22.33000,22.29000,22.23400,22.18000,22.12300,22.06500,22.00800,本行賣出,22.84000,22.55000,22.53700,22.51200,22.45700,22.40300,22.35400,22.30300,22.25400,
CAD,本行買入,22.17000,22.57000,22.56400,22.55200,22.54200,22.52800,22.51100,22.49500,22.47800,本行賣出,23.08000,22.77000,22.77200,22.77500,22.76500,22.75200,22.74400,22.73500,22.72600,
SGD,本行買入,23.94000,24.43000,24.42900,24.42800,24.43600,24.44400,24.45100,24.45700,24.46400,本行賣出,24.85000,24.61000,24.62000,24.63900,24.64700,24.65800,24.67300,24.68700,24.70200,
CHF,本行買入,39.14000,39.82000,39.83400,39.86300,39.92600,39.98200,40.03500,40.08900,40.14300,本行賣出,40.34000,40.07000,40.09900,40.15700,40.22100,40.28000,40.34700,40.41500,40.48400,
JPY,本行買入,0.18750,0.19480,0.19480,0.19490,0.19500,0.19510,0.19520,0.19530,0.19540,本行賣出,0.20030,0.19880,0.19890,0.19910,0.19930,0.19940,0.19960,0.19980,0.20000,
ZAR,本行買入,0.00000,1.89200,1.88900,1.88200,1.87300,1.86500,1.85600,1.84800,1.83900,本行賣出,0.00000,1.97200,1.97000,1.96700,1.95800,1.95000,1.94300,1.93500,1.92700,
SEK,本行買入,0.00000,3.32000,3.31900,3.31800,3.31700,3.31700,3.31500,3.31400,3.31200,本行賣出,0.00000,3.42000,3.42100,3.42200,3.42100,3.42100,3.42100,3.42100,3.42100,
NZD,本行買入,18.01000,18.39000,18.38200,18.36700,18.35000,18.33300,18.31000,18.28700,18.26400,本行賣出,18.86000,18.59000,18.59000,18.59100,18.57500,18.55900,18.54300,18.52600,18.51000,
THB,本行買入,0.83630,0.94970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,1.02630,0.98970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.44600,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.57800,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00143,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00213,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,35.80000,36.42000,36.41200,36.39700,36.37700,36.35600,36.32700,36.29800,36.25400,本行賣出,37.14000,36.82000,36.82100,36.82300,36.80900,36.79200,36.77700,36.76200,36.74600,
KRW,本行買入,0.01869,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02259,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00097,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00138,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,6.78200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,8.30700,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.55000,4.62200,4.62270,4.62410,4.62590,4.62780,4.62900,4.63070,4.63140,本行賣出,4.71200,4.67200,4.67300,4.67490,4.67770,4.67880,4.68110,4.68340,4.68570,
