幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,29.12500,29.47500,29.45500,29.39100,29.31200,29.23500,29.16000,29.08500,29.01100,本行賣出,29.79500,29.57500,29.56000,29.50400,29.44000,29.37400,29.31000,29.24500,29.18500,
HKD,本行買入,3.60500,3.73100,3.73100,3.73200,3.73300,3.73200,3.72600,3.72000,3.71500,本行賣出,3.80900,3.79100,3.79300,3.79600,3.79600,3.79500,3.79100,3.78700,3.78300,
GBP,本行買入,38.90000,39.91000,39.86800,39.78400,39.67500,39.57900,39.47300,39.36800,39.26300,本行賣出,41.02000,40.31000,40.28600,40.23700,40.13100,40.03900,39.94900,39.86000,39.77100,
AUD,本行買入,18.78000,19.07000,19.05200,19.01600,18.97100,18.93300,18.89200,18.85200,18.81000,本行賣出,19.56000,19.27000,19.26000,19.24000,19.19700,19.16000,19.12700,19.09400,19.06100,
CAD,本行買入,21.02000,21.42000,21.40900,21.38600,21.35800,21.33800,21.31100,21.28300,21.25600,本行賣出,21.93000,21.62000,21.61600,21.60900,21.58100,21.56100,21.54500,21.52800,21.51200,
SGD,本行買入,22.47000,22.96000,22.95000,22.92900,22.90800,22.89600,22.87800,22.86000,22.84100,本行賣出,23.38000,23.14000,23.13900,23.13700,23.12200,23.10600,23.09800,23.08900,23.08100,
CHF,本行買入,35.56000,36.24000,36.24500,36.25400,36.30100,36.34200,36.37900,36.41600,36.45400,本行賣出,36.76000,36.49000,36.51100,36.55300,36.60500,36.64600,36.69900,36.75200,36.80600,
JPY,本行買入,0.19400,0.20130,0.20130,0.20140,0.20150,0.20170,0.20180,0.20200,0.20210,本行賣出,0.20680,0.20530,0.20540,0.20560,0.20580,0.20610,0.20630,0.20650,0.20680,
ZAR,本行買入,0.00000,1.62000,1.61700,1.61100,1.60200,1.59500,1.58600,1.57800,1.57000,本行賣出,0.00000,1.70000,1.69800,1.69300,1.68500,1.67700,1.67000,1.66200,1.65500,
SEK,本行買入,0.00000,3.04000,3.03900,3.03600,3.03300,3.03100,3.02800,3.02500,3.02200,本行賣出,0.00000,3.14000,3.14000,3.13900,3.13700,3.13500,3.13400,3.13200,3.13100,
NZD,本行買入,17.28000,17.66000,17.64700,17.62000,17.58900,17.56400,17.53300,17.50200,17.47100,本行賣出,18.13000,17.86000,17.85500,17.84400,17.81500,17.78900,17.76600,17.74300,17.71900,
THB,本行買入,0.77460,0.88800,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.96460,0.92800,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.45110,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.58310,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00143,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00213,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,33.40000,34.02000,34.00900,33.98800,33.96700,33.95600,33.93800,33.92000,33.88900,本行賣出,34.74000,34.42000,34.42000,34.42100,34.40700,34.39500,34.39000,34.38500,34.38000,
KRW,本行買入,0.01994,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02384,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00090,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00131,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,5.91700,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,7.44200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.01700,4.08900,4.08800,4.08610,4.08550,4.08530,4.08430,4.08290,4.08230,本行賣出,4.17900,4.13900,4.13950,4.14040,4.14020,4.13960,4.14000,4.14040,4.14080,
