幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,32.33500,32.68500,32.66100,32.58500,32.50300,32.41300,32.32700,32.24200,32.16000,本行賣出,33.00500,32.78500,32.76700,32.70100,32.62800,32.55200,32.47900,32.40500,32.33000,
HKD,本行買入,4.05600,4.18200,4.17800,4.17000,4.16100,4.15100,4.14200,4.13300,4.12300,本行賣出,4.26000,4.24200,4.23900,4.23400,4.22600,4.21600,4.20800,4.20000,4.19300,
GBP,本行買入,39.89000,40.90000,40.85100,40.75200,40.64600,40.51500,40.40500,40.29500,40.18500,本行賣出,42.01000,41.30000,41.27000,41.21000,41.10800,40.98100,40.88200,40.78200,40.68300,
AUD,本行買入,20.15000,20.44000,20.41700,20.37100,20.32300,20.26500,20.21800,20.17000,20.12300,本行賣出,20.93000,20.64000,20.62800,20.60300,20.55600,20.49800,20.45800,20.41700,20.37700,
CAD,本行買入,22.38000,22.78000,22.76600,22.73700,22.70700,22.66700,22.63700,22.60700,22.57800,本行賣出,23.29000,22.98000,22.97200,22.95700,22.92800,22.88800,22.86600,22.84400,22.82200,
SGD,本行買入,23.48000,23.97000,23.95400,23.92300,23.89300,23.85700,23.82900,23.80100,23.77200,本行賣出,24.39000,24.15000,24.14500,24.13400,24.10600,24.06900,24.04900,24.02900,24.00900,
CHF,本行買入,35.38000,36.06000,36.06100,36.06400,36.09100,36.11100,36.14500,36.18000,36.21600,本行賣出,36.58000,36.31000,36.33000,36.36900,36.39800,36.43100,36.48300,36.53600,36.58800,
JPY,本行買入,0.19850,0.20580,0.20580,0.20590,0.20610,0.20630,0.20640,0.20660,0.20670,本行賣出,0.21130,0.20980,0.20990,0.21010,0.21030,0.21060,0.21080,0.21110,0.21130,
ZAR,本行買入,0.00000,1.72200,1.71800,1.71100,1.70200,1.69300,1.68400,1.67500,1.66600,本行賣出,0.00000,1.80200,1.79900,1.79400,1.78500,1.77600,1.76700,1.75900,1.75100,
SEK,本行買入,0.00000,2.93000,2.92800,2.92500,2.92300,2.91900,2.91600,2.91400,2.91100,本行賣出,0.00000,3.03000,3.03000,3.02900,3.02700,3.02400,3.02200,3.02100,3.01900,
NZD,本行買入,18.11000,18.49000,18.46900,18.42800,18.39200,18.34900,18.31600,18.28300,18.25000,本行賣出,18.96000,18.69000,18.68100,18.66200,18.62400,18.58100,18.55500,18.52800,18.50200,
THB,本行買入,0.82050,0.93390,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,1.01050,0.97390,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.49680,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.62880,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00168,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00238,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,33.27000,33.89000,33.87000,33.83000,33.78100,33.74400,33.71300,33.68200,33.62600,本行賣出,34.61000,34.29000,34.27800,34.27200,34.21300,34.19500,34.17500,34.15400,34.13300,
KRW,本行買入,0.02085,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02475,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00106,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00147,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,6.25700,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,7.78200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.36400,4.43600,4.43090,4.42070,4.41350,4.40730,4.40220,4.39430,4.39190,本行賣出,4.52600,4.48600,4.48290,4.47660,4.47010,4.46430,4.46070,4.45700,4.45330,
