幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,30.11500,30.46500,30.44500,30.38000,30.31300,30.24300,30.17700,30.11900,30.06000,本行賣出,30.78500,30.56500,30.54900,30.49100,30.43200,30.37000,30.31200,30.26000,30.20800,
HKD,本行買入,3.76600,3.89200,3.89000,3.88500,3.87900,3.87300,3.86800,3.86200,3.85600,本行賣出,3.97000,3.95200,3.95100,3.94800,3.94200,3.93800,3.93300,3.92900,3.92400,
GBP,本行買入,39.55000,40.56000,40.52300,40.45000,40.35100,40.26200,40.16700,40.07200,39.97800,本行賣出,41.67000,40.96000,40.93700,40.89200,40.79500,40.71100,40.63100,40.55100,40.47100,
AUD,本行買入,19.53000,19.82000,19.80400,19.77300,19.73200,19.69800,19.66200,19.62600,19.58800,本行賣出,20.31000,20.02000,20.01000,19.99000,19.95000,19.91800,19.88900,19.86000,19.82800,
CAD,本行買入,21.39000,21.79000,21.77900,21.75600,21.73100,21.71100,21.68800,21.66500,21.64200,本行賣出,22.30000,21.99000,21.98600,21.97900,21.95400,21.93700,21.92200,21.90700,21.89100,
SGD,本行買入,23.02000,23.51000,23.50500,23.49600,23.49300,23.49300,23.49100,23.48800,23.48600,本行賣出,23.93000,23.69000,23.69400,23.70200,23.70100,23.70300,23.70900,23.71500,23.72100,
CHF,本行買入,37.33000,38.01000,38.01800,38.03500,38.08400,38.12700,38.16900,38.21100,38.25300,本行賣出,38.53000,38.26000,38.28400,38.33100,38.38200,38.43000,38.48700,38.54400,38.60100,
JPY,本行買入,0.19440,0.20170,0.20170,0.20180,0.20190,0.20200,0.20220,0.20230,0.20240,本行賣出,0.20720,0.20570,0.20580,0.20590,0.20610,0.20630,0.20650,0.20670,0.20690,
ZAR,本行買入,0.00000,1.70700,1.70400,1.69800,1.69000,1.68300,1.67500,1.66700,1.65900,本行賣出,0.00000,1.78700,1.78500,1.78100,1.77200,1.76500,1.75800,1.75100,1.74400,
SEK,本行買入,0.00000,3.18000,3.17900,3.17700,3.17500,3.17300,3.17100,3.16900,3.16700,本行賣出,0.00000,3.28000,3.28000,3.28000,3.27900,3.27700,3.27700,3.27700,3.27700,
NZD,本行買入,17.11000,17.49000,17.47800,17.45400,17.42900,17.40700,17.38400,17.36100,17.33800,本行賣出,17.96000,17.69000,17.68500,17.67600,17.65300,17.63200,17.61600,17.59900,17.58300,
THB,本行買入,0.81830,0.93170,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,1.00830,0.97170,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.45890,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.59090,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00148,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00218,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,34.80000,35.42000,35.40900,35.38600,35.36200,35.34700,35.32900,35.31000,35.27800,本行賣出,36.14000,35.82000,35.81600,35.80700,35.79200,35.77900,35.77200,35.76400,35.75700,
KRW,本行買入,0.01987,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02377,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00093,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00134,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,6.20100,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,7.72600,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.17500,4.24700,4.24590,4.24360,4.24290,4.24260,4.24120,4.23930,4.23830,本行賣出,4.33700,4.29700,4.29700,4.29700,4.29680,4.29630,4.29620,4.29610,4.29590,
