幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,31.12500,31.47500,31.46000,31.41300,31.34900,31.28800,31.22300,31.16400,31.11200,本行賣出,31.79500,31.57500,31.56400,31.52100,31.46500,31.41100,31.35300,31.30200,31.25600,
HKD,本行買入,3.86800,3.99400,3.99300,3.99100,3.98900,3.98700,3.98300,3.97900,3.97500,本行賣出,4.07200,4.05400,4.05400,4.05400,4.05200,4.05000,4.04700,4.04500,4.04200,
GBP,本行買入,41.37000,42.38000,42.34100,42.26300,42.17500,42.08500,41.98400,41.88400,41.78300,本行賣出,43.49000,42.78000,42.75400,42.70300,42.61600,42.52700,42.43900,42.35200,42.26400,
AUD,本行買入,22.14000,22.43000,22.40800,22.36300,22.31000,22.25600,22.19900,22.14200,22.08300,本行賣出,22.92000,22.63000,22.61400,22.58100,22.52800,22.47400,22.42400,22.37400,22.32200,
CAD,本行買入,22.53000,22.93000,22.92000,22.90000,22.88500,22.87000,22.85000,22.83000,22.81000,本行賣出,23.44000,23.13000,23.12600,23.11700,23.10300,23.08800,23.07600,23.06400,23.05200,
SGD,本行買入,24.21000,24.70000,24.69500,24.68400,24.68400,24.68600,24.68900,24.69100,24.69400,本行賣出,25.12000,24.88000,24.88600,24.89700,24.89800,24.90100,24.91100,24.92000,24.93000,
CHF,本行買入,39.49000,40.17000,40.17900,40.19800,40.24500,40.29800,40.34900,40.40100,40.45400,本行賣出,40.69000,40.42000,40.44500,40.49600,40.54500,40.59900,40.66300,40.72700,40.79100,
JPY,本行買入,0.18910,0.19640,0.19640,0.19650,0.19660,0.19670,0.19680,0.19690,0.19700,本行賣出,0.20190,0.20040,0.20050,0.20060,0.20080,0.20090,0.20110,0.20130,0.20150,
ZAR,本行買入,0.00000,1.88000,1.87700,1.87000,1.86200,1.85400,1.84600,1.83700,1.82900,本行賣出,0.00000,1.96000,1.95800,1.95300,1.94500,1.93700,1.93000,1.92200,1.91400,
SEK,本行買入,0.00000,3.39000,3.38900,3.38600,3.38400,3.38200,3.38000,3.37700,3.37500,本行賣出,0.00000,3.49000,3.49000,3.49000,3.48800,3.48700,3.48600,3.48500,3.48400,
NZD,本行買入,18.03000,18.41000,18.39900,18.37800,18.36100,18.34400,18.32400,18.30500,18.28500,本行賣出,18.88000,18.61000,18.60700,18.60000,18.58300,18.56600,18.55300,18.53900,18.52600,
THB,本行買入,0.85330,0.96670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,1.04330,1.00670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.45960,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.59160,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00223,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,36.26000,36.88000,36.87100,36.85300,36.82800,36.81000,36.78200,36.75400,36.71000,本行賣出,37.60000,37.28000,37.27900,37.27700,37.26000,37.24400,37.23000,37.21700,37.20300,
KRW,本行買入,0.01963,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02353,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00097,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00138,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,6.94700,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,8.47200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.52500,4.59700,4.59700,4.59690,4.59780,4.59920,4.59970,4.60040,4.60060,本行賣出,4.68700,4.64700,4.64780,4.64950,4.65050,4.65140,4.65280,4.65430,4.65570,
