幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,30.89000,31.24000,31.22300,31.18200,31.11700,31.05600,30.99900,30.93800,30.88400,本行賣出,31.56000,31.34000,31.32700,31.29000,31.23300,31.18000,31.13000,31.07800,31.02700,
HKD,本行買入,3.85500,3.98100,3.97900,3.97600,3.97100,3.96600,3.96100,3.95600,3.95200,本行賣出,4.05900,4.04100,4.04000,4.03800,4.03500,4.03000,4.02600,4.02300,4.01900,
GBP,本行買入,41.98000,42.99000,42.95200,42.87500,42.78600,42.69200,42.60900,42.52700,42.44500,本行賣出,44.10000,43.39000,43.36800,43.32300,43.24700,43.15300,43.08100,43.01000,42.93800,
AUD,本行買入,21.51000,21.80000,21.78300,21.74800,21.70500,21.65800,21.61400,21.57000,21.52200,本行賣出,22.29000,22.00000,21.99000,21.97000,21.93200,21.88500,21.84800,21.80800,21.76500,
CAD,本行買入,22.55000,22.95000,22.94200,22.92600,22.90800,22.88800,22.87000,22.85200,22.83400,本行賣出,23.46000,23.15000,23.14700,23.14100,23.12800,23.11100,23.10000,23.08900,23.07800,
SGD,本行買入,24.25000,24.74000,24.73700,24.73000,24.72700,24.72600,24.72400,24.72200,24.72000,本行賣出,25.16000,24.92000,24.92300,24.92900,24.93000,24.93100,24.93800,24.94600,24.95300,
CHF,本行買入,40.08000,40.76000,40.76800,40.78400,40.82300,40.86900,40.91300,40.95700,41.00100,本行賣出,41.28000,41.01000,41.03400,41.08300,41.13200,41.18100,41.23800,41.29600,41.35300,
JPY,本行買入,0.19580,0.20310,0.20310,0.20310,0.20320,0.20340,0.20350,0.20350,0.20360,本行賣出,0.20860,0.20710,0.20720,0.20730,0.20750,0.20770,0.20780,0.20800,0.20820,
ZAR,本行買入,0.00000,1.93500,1.93200,1.92600,1.91900,1.91100,1.90200,1.89400,1.88600,本行賣出,0.00000,2.01500,2.01300,2.00800,2.00100,1.99300,1.98600,1.97800,1.97100,
SEK,本行買入,0.00000,3.51000,3.50900,3.50600,3.50500,3.50300,3.50100,3.49900,3.49700,本行賣出,0.00000,3.61000,3.61000,3.61000,3.61000,3.60800,3.60800,3.60700,3.60700,
NZD,本行買入,18.39000,18.77000,18.76100,18.74300,18.72400,18.70600,18.69000,18.67300,18.65700,本行賣出,19.24000,18.97000,18.96900,18.96800,18.95400,18.93600,18.92400,18.91200,18.90100,
THB,本行買入,0.88170,0.99510,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,1.07170,1.03510,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.46660,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.59860,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00223,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,36.71000,37.33000,37.32100,37.30200,37.28100,37.26400,37.24400,37.22300,37.19000,本行賣出,38.05000,37.73000,37.73100,37.73200,37.71600,37.70400,37.69600,37.68800,37.68000,
KRW,本行買入,0.02020,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02410,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00098,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00139,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,6.96500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,8.49000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.41000,4.48200,4.48140,4.48020,4.47970,4.47870,4.47760,4.47600,4.47520,本行賣出,4.57200,4.53200,4.53240,4.53320,4.53270,4.53220,4.53230,4.53230,4.53240,
