幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,29.48500,29.83500,29.81300,29.74800,29.65800,29.57600,29.49700,29.41200,29.33700,本行賣出,30.15500,29.93500,29.92000,29.86400,29.78400,29.71500,29.64700,29.57200,29.50700,
HKD,本行買入,3.65600,3.78200,3.77900,3.77200,3.76200,3.75400,3.74600,3.73700,3.72900,本行賣出,3.86000,3.84200,3.84000,3.83500,3.82600,3.81800,3.81100,3.80400,3.79600,
GBP,本行買入,39.16000,40.17000,40.12400,40.03200,39.92000,39.81700,39.71200,39.60800,39.50400,本行賣出,41.28000,40.57000,40.54300,40.48800,40.38000,40.28200,40.19200,40.10200,40.01200,
AUD,本行買入,18.86000,19.15000,19.12900,19.08700,19.03900,18.99600,18.95300,18.91000,18.86800,本行賣出,19.64000,19.35000,19.33900,19.31600,19.26900,19.22900,19.19300,19.15600,19.12000,
CAD,本行買入,21.13000,21.53000,21.51800,21.49400,21.46600,21.44100,21.41500,21.38900,21.36300,本行賣出,22.04000,21.73000,21.72500,21.71600,21.69000,21.66900,21.64900,21.63000,21.61100,
SGD,本行買入,22.64000,23.13000,23.11700,23.09100,23.06200,23.04500,23.02500,23.00500,22.98500,本行賣出,23.55000,23.31000,23.30800,23.30400,23.28200,23.26300,23.25000,23.23700,23.22400,
CHF,本行買入,35.36000,36.04000,36.04500,36.05500,36.09800,36.13900,36.17700,36.21400,36.25200,本行賣出,36.56000,36.29000,36.31300,36.35900,36.40900,36.45300,36.50400,36.55500,36.60700,
JPY,本行買入,0.19810,0.20540,0.20540,0.20550,0.20560,0.20580,0.20590,0.20600,0.20610,本行賣出,0.21090,0.20940,0.20950,0.20960,0.20990,0.21000,0.21030,0.21050,0.21070,
ZAR,本行買入,0.00000,1.62800,1.62500,1.61800,1.61000,1.60100,1.59200,1.58400,1.57600,本行賣出,0.00000,1.70800,1.70500,1.70000,1.69200,1.68300,1.67600,1.66800,1.66000,
SEK,本行買入,0.00000,3.07000,3.06800,3.06500,3.06200,3.05900,3.05600,3.05300,3.05100,本行賣出,0.00000,3.17000,3.17000,3.17000,3.16800,3.16600,3.16400,3.16300,3.16100,
NZD,本行買入,17.38000,17.76000,17.74400,17.71300,17.67800,17.65000,17.62000,17.59000,17.56100,本行賣出,18.23000,17.96000,17.95300,17.94000,17.90800,17.88400,17.85900,17.83400,17.80900,
THB,本行買入,0.78670,0.90010,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.97670,0.94010,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.47280,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.60480,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00223,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,33.04000,33.66000,33.65000,33.62900,33.59800,33.57900,33.55700,33.53500,33.49800,本行賣出,34.38000,34.06000,34.05800,34.05500,34.03100,34.02100,34.01200,34.00200,33.99300,
KRW,本行買入,0.02006,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02396,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00093,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00134,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,6.03800,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,7.56300,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.06000,4.13200,4.13160,4.13090,4.12870,4.12830,4.12700,4.12510,4.12420,本行賣出,4.22200,4.18200,4.18230,4.18300,4.18140,4.18130,4.18140,4.18140,4.18150,
