幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,32.41000,32.76000,32.73700,32.67500,32.57700,32.49800,32.40800,32.31800,32.23500,本行賣出,33.08000,32.86000,32.84300,32.79100,32.70700,32.63500,32.55600,32.48000,32.41000,
HKD,本行買入,4.05600,4.18200,4.17900,4.17300,4.16400,4.15700,4.14800,4.13900,4.13000,本行賣出,4.26000,4.24200,4.24000,4.23600,4.22700,4.22000,4.21200,4.20400,4.19700,
GBP,本行買入,39.83000,40.84000,40.79800,40.71500,40.59900,40.49900,40.39100,40.28300,40.17500,本行賣出,41.95000,41.24000,41.21400,41.16200,41.04400,40.94700,40.85200,40.75600,40.66000,
AUD,本行買入,20.22000,20.51000,20.47100,20.39400,20.33900,20.29400,20.24400,20.19500,20.14400,本行賣出,21.00000,20.71000,20.71700,20.73200,20.67600,20.63300,20.58800,20.54500,20.50100,
CAD,本行買入,22.49000,22.89000,22.87800,22.85300,22.81600,22.79200,22.76100,22.72900,22.69700,本行賣出,23.40000,23.09000,23.08500,23.07500,23.03700,23.01600,22.99100,22.96700,22.94300,
SGD,本行買入,23.74000,24.23000,24.21600,24.18700,24.14500,24.12100,24.08800,24.05500,24.02200,本行賣出,24.65000,24.41000,24.40600,24.39800,24.35700,24.33200,24.30700,24.28100,24.25500,
CHF,本行買入,35.27000,35.95000,35.95600,35.96700,35.97900,36.02600,36.05700,36.08800,36.11900,本行賣出,36.47000,36.20000,36.22200,36.26500,36.27800,36.32700,36.36900,36.41200,36.45400,
JPY,本行買入,0.20340,0.21070,0.21070,0.21080,0.21100,0.21110,0.21120,0.21140,0.21150,本行賣出,0.21620,0.21470,0.21480,0.21500,0.21530,0.21540,0.21570,0.21590,0.21620,
ZAR,本行買入,0.00000,1.73500,1.73200,1.72500,1.71600,1.70700,1.69800,1.68900,1.68000,本行賣出,0.00000,1.81500,1.81200,1.80700,1.79800,1.78900,1.78100,1.77200,1.76400,
SEK,本行買入,0.00000,2.98000,2.97900,2.97700,2.97300,2.97200,2.96900,2.96700,2.96400,本行賣出,0.00000,3.08000,3.08000,3.08000,3.07700,3.07600,3.07400,3.07200,3.07000,
NZD,本行買入,18.05000,18.43000,18.39700,18.33200,18.28900,18.25700,18.22300,18.18800,18.15200,本行賣出,18.90000,18.63000,18.63700,18.65200,18.60900,18.57800,18.54800,18.51900,18.48900,
THB,本行買入,0.84080,0.95420,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,1.03080,0.99420,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.49890,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.63090,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00168,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00238,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,33.38000,34.00000,33.98600,33.95800,33.92600,33.88900,33.86100,33.83300,33.78500,本行賣出,34.72000,34.40000,34.39300,34.38000,34.35500,34.32900,34.31400,34.29800,34.28200,
KRW,本行買入,0.02089,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02479,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00106,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00147,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,6.33000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,7.85500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.40000,4.47200,4.47040,4.46720,4.46380,4.45630,4.45180,4.44550,4.44270,本行賣出,4.56200,4.52200,4.52110,4.51930,4.51690,4.51100,4.50850,4.50610,4.50370,
