幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,31.04000,31.39000,31.37100,31.30600,31.23200,31.16900,31.09400,31.02700,30.96600,本行賣出,31.71000,31.49000,31.47500,31.41500,31.35000,31.29500,31.22800,31.17100,31.11600,
HKD,本行買入,3.88700,4.01300,4.01100,4.00600,3.99700,3.99200,3.98600,3.98000,3.97400,本行賣出,4.09100,4.07300,4.07100,4.06800,4.06100,4.05500,4.05000,4.04600,4.04100,
GBP,本行買入,40.06000,41.07000,41.03700,40.97200,40.88200,40.80000,40.72000,40.63900,40.55900,本行賣出,42.18000,41.47000,41.44800,41.40500,41.31700,41.23800,41.17000,41.10200,41.03500,
AUD,本行買入,19.89000,20.18000,20.16600,20.13700,20.09900,20.06200,20.02500,19.98900,19.95000,本行賣出,20.67000,20.38000,20.37100,20.35300,20.31600,20.28100,20.25100,20.21900,20.18900,
CAD,本行買入,21.77000,22.17000,22.16300,22.14900,22.13900,22.12600,22.11100,22.09500,22.08000,本行賣出,22.68000,22.37000,22.36900,22.36700,22.35700,22.34400,22.33800,22.33100,22.32400,
SGD,本行買入,23.55000,24.04000,24.03800,24.03300,24.03500,24.03800,24.03800,24.03800,24.03800,本行賣出,24.46000,24.22000,24.22600,24.23800,24.24300,24.24700,24.25500,24.26200,24.26900,
CHF,本行買入,38.05000,38.73000,38.74100,38.76200,38.82500,38.87600,38.92200,38.97000,39.01700,本行賣出,39.25000,38.98000,39.00600,39.05700,39.12200,39.17600,39.23600,39.29600,39.35600,
JPY,本行買入,0.19150,0.19880,0.19880,0.19880,0.19900,0.19910,0.19920,0.19920,0.19930,本行賣出,0.20430,0.20280,0.20290,0.20300,0.20330,0.20340,0.20360,0.20380,0.20390,
ZAR,本行買入,0.00000,1.78000,1.77700,1.77100,1.76300,1.75600,1.74900,1.74100,1.73400,本行賣出,0.00000,1.86000,1.85800,1.85400,1.84600,1.83900,1.83200,1.82500,1.81900,
SEK,本行買入,0.00000,3.24000,3.23900,3.23700,3.23600,3.23500,3.23300,3.23100,3.22900,本行賣出,0.00000,3.34000,3.34000,3.34100,3.34100,3.34000,3.33900,3.33900,3.33800,
NZD,本行買入,17.12000,17.50000,17.49200,17.47500,17.46200,17.44900,17.43500,17.42100,17.40600,本行賣出,17.97000,17.70000,17.69900,17.69600,17.68500,17.67300,17.66400,17.65500,17.64700,
THB,本行買入,0.84390,0.95730,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,1.03390,0.99730,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.46770,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.59970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00223,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,35.41000,36.03000,36.01800,35.99300,35.97000,35.94700,35.92000,35.89200,35.84800,本行賣出,36.75000,36.43000,36.42700,36.42100,36.40100,36.38700,36.37200,36.35600,36.34100,
KRW,本行買入,0.01966,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02356,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00097,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00138,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,6.57600,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,8.10100,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.33400,4.40600,4.40490,4.40280,4.40110,4.39950,4.39730,4.39430,4.39290,本行賣出,4.49600,4.45600,4.45600,4.45590,4.45440,4.45350,4.45280,4.45200,4.45120,
